Orthogroup	GCA_000310125.2	spades-bin.32
OG0000943	lcl|AMXB01000022.1_prot_ENO79598.1_2535	BBLLADNB_01758
OG0000944	lcl|AMXB01000022.1_prot_ENO79597.1_2534	BBLLADNB_01757
OG0000945	lcl|AMXB01000022.1_prot_ENO79596.1_2533	BBLLADNB_01756
OG0000946	lcl|AMXB01000022.1_prot_ENO79595.1_2532	BBLLADNB_01755
OG0000947	lcl|AMXB01000022.1_prot_ENO79594.1_2531	BBLLADNB_01754
OG0000948	lcl|AMXB01000022.1_prot_ENO79593.1_2530	BBLLADNB_01753
OG0000949	lcl|AMXB01000022.1_prot_ENO79592.1_2529	BBLLADNB_01752
OG0000950	lcl|AMXB01000022.1_prot_ENO79591.1_2528	BBLLADNB_01751
OG0000951	lcl|AMXB01000022.1_prot_ENO79590.1_2527	BBLLADNB_03154
OG0000952	lcl|AMXB01000022.1_prot_ENO79587.1_2524	BBLLADNB_02388
OG0000956	lcl|AMXB01000033.1_prot_ENO77203.1_3254	BBLLADNB_03787
OG0000957	lcl|AMXB01000009.1_prot_ENO81860.1_1351	BBLLADNB_03764
OG0000958	lcl|AMXB01000035.1_prot_ENO76924.1_3334	BBLLADNB_00602
OG0000960	lcl|AMXB01000033.1_prot_ENO77219.1_3270	BBLLADNB_03676
OG0000961	lcl|AMXB01000039.1_prot_ENO76439.1_3515	BBLLADNB_00064
OG0000962	lcl|AMXB01000039.1_prot_ENO76440.1_3516	BBLLADNB_00063
OG0000963	lcl|AMXB01000039.1_prot_ENO76441.1_3517	BBLLADNB_00062
OG0000964	lcl|AMXB01000039.1_prot_ENO76442.1_3518	BBLLADNB_00061
OG0000965	lcl|AMXB01000022.1_prot_ENO79628.1_2565	BBLLADNB_01018
OG0000966	lcl|AMXB01000022.1_prot_ENO79627.1_2564	BBLLADNB_01020
OG0000967	lcl|AMXB01000022.1_prot_ENO79626.1_2563	BBLLADNB_01021
OG0000969	lcl|AMXB01000022.1_prot_ENO79625.1_2562	BBLLADNB_01025
OG0000970	lcl|AMXB01000032.1_prot_ENO77287.1_3221	BBLLADNB_03489
OG0000971	lcl|AMXB01000032.1_prot_ENO77282.1_3216	BBLLADNB_03487
OG0000972	lcl|AMXB01000032.1_prot_ENO77280.1_3214	BBLLADNB_00717
OG0000973	lcl|AMXB01000032.1_prot_ENO77279.1_3213	BBLLADNB_00718
OG0000974	lcl|AMXB01000032.1_prot_ENO77278.1_3212	BBLLADNB_00719
OG0000975	lcl|AMXB01000004.1_prot_ENO82609.1_568	BBLLADNB_00720
OG0000976	lcl|AMXB01000004.1_prot_ENO82611.1_570	BBLLADNB_00722
OG0000977	lcl|AMXB01000004.1_prot_ENO82612.1_571	BBLLADNB_00723
OG0000978	lcl|AMXB01000004.1_prot_ENO82613.1_572	BBLLADNB_00724
OG0000979	lcl|AMXB01000004.1_prot_ENO82614.1_573	BBLLADNB_00725
OG0000980	lcl|AMXB01000004.1_prot_ENO82615.1_574	BBLLADNB_00726
OG0000981	lcl|AMXB01000004.1_prot_ENO82616.1_575	BBLLADNB_00727
OG0000982	lcl|AMXB01000004.1_prot_ENO82617.1_576	BBLLADNB_00728
OG0000983	lcl|AMXB01000004.1_prot_ENO82618.1_577	BBLLADNB_00729
OG0000984	lcl|AMXB01000004.1_prot_ENO82619.1_578	BBLLADNB_00730
OG0000985	lcl|AMXB01000004.1_prot_ENO82620.1_579	BBLLADNB_00731
OG0000986	lcl|AMXB01000004.1_prot_ENO82621.1_580	BBLLADNB_00732
OG0000987	lcl|AMXB01000004.1_prot_ENO82622.1_581	BBLLADNB_00733
OG0000988	lcl|AMXB01000011.1_prot_ENO81437.1_1493	BBLLADNB_01709
OG0000989	lcl|AMXB01000013.1_prot_ENO81195.1_1733	BBLLADNB_03175
OG0000992	lcl|AMXB01000013.1_prot_ENO81196.1_1734	BBLLADNB_03521
OG0000995	lcl|AMXB01000013.1_prot_ENO81298.1_1836	BBLLADNB_02903
OG0000996	lcl|AMXB01000013.1_prot_ENO81299.1_1837	BBLLADNB_02904
OG0000997	lcl|AMXB01000013.1_prot_ENO81300.1_1838	BBLLADNB_02905
OG0000998	lcl|AMXB01000013.1_prot_ENO81301.1_1839	BBLLADNB_02906
OG0000999	lcl|AMXB01000013.1_prot_ENO81302.1_1840	BBLLADNB_02907
OG0001000	lcl|AMXB01000068.1_prot_ENO74861.1_4127	BBLLADNB_00857
OG0001001	lcl|AMXB01000068.1_prot_ENO74862.1_4128	BBLLADNB_00856
OG0001002	lcl|AMXB01000068.1_prot_ENO74863.1_4129	BBLLADNB_00855
OG0001003	lcl|AMXB01000068.1_prot_ENO74865.1_4131	BBLLADNB_00853
OG0001004	lcl|AMXB01000078.1_prot_ENO74604.1_4224	BBLLADNB_00850
OG0001005	lcl|AMXB01000002.1_prot_ENO83052.1_312	BBLLADNB_02421
OG0001006	lcl|AMXB01000036.1_prot_ENO76836.1_3407	BBLLADNB_00847
OG0001007	lcl|AMXB01000036.1_prot_ENO76835.1_3406	BBLLADNB_00846
OG0001008	lcl|AMXB01000036.1_prot_ENO76834.1_3405	BBLLADNB_00845
OG0001009	lcl|AMXB01000036.1_prot_ENO76826.1_3397	BBLLADNB_00842
OG0001010	lcl|AMXB01000036.1_prot_ENO76825.1_3396	BBLLADNB_00841
OG0001011	lcl|AMXB01000036.1_prot_ENO76824.1_3395	BBLLADNB_00840
OG0001012	lcl|AMXB01000036.1_prot_ENO76823.1_3394	BBLLADNB_00839
OG0001013	lcl|AMXB01000011.1_prot_ENO81553.1_1609	BBLLADNB_01416
OG0001014	lcl|AMXB01000005.1_prot_ENO82509.1_804	BBLLADNB_02694
OG0001015	lcl|AMXB01000005.1_prot_ENO82510.1_805	BBLLADNB_02695
OG0001016	lcl|AMXB01000005.1_prot_ENO82511.1_806	BBLLADNB_02696
OG0001017	lcl|AMXB01000005.1_prot_ENO82512.1_807	BBLLADNB_02697
OG0001018	lcl|AMXB01000005.1_prot_ENO82517.1_812	BBLLADNB_02698
OG0001019	lcl|AMXB01000090.1_prot_ENO74468.1_4249	BBLLADNB_02208
OG0001020	lcl|AMXB01000035.1_prot_ENO76921.1_3331	BBLLADNB_02015
OG0001021	lcl|AMXB01000035.1_prot_ENO76922.1_3332	BBLLADNB_02013
OG0001022	lcl|AMXB01000035.1_prot_ENO76925.1_3335	BBLLADNB_03797
OG0001023	lcl|AMXB01000008.1_prot_ENO81917.1_1145	BBLLADNB_02100
OG0001024	lcl|AMXB01000035.1_prot_ENO76928.1_3338	BBLLADNB_00094
OG0001025	lcl|AMXB01000035.1_prot_ENO76930.1_3340	BBLLADNB_00092
OG0001026	lcl|AMXB01000035.1_prot_ENO76931.1_3341	BBLLADNB_00091
OG0001028	lcl|AMXB01000035.1_prot_ENO76950.1_3360	BBLLADNB_00083
OG0001029	lcl|AMXB01000032.1_prot_ENO77259.1_3193	BBLLADNB_00082
OG0001030	lcl|AMXB01000032.1_prot_ENO77258.1_3192	BBLLADNB_00081
OG0001031	lcl|AMXB01000032.1_prot_ENO77253.1_3187	BBLLADNB_00077
OG0001032	lcl|AMXB01000032.1_prot_ENO77252.1_3186	BBLLADNB_00076
OG0001033	lcl|AMXB01000032.1_prot_ENO77251.1_3185	BBLLADNB_00075
OG0001034	lcl|AMXB01000032.1_prot_ENO77250.1_3184	BBLLADNB_00074
OG0001035	lcl|AMXB01000032.1_prot_ENO77249.1_3183	BBLLADNB_00073
OG0001036	lcl|AMXB01000032.1_prot_ENO77244.1_3178	BBLLADNB_01291
OG0001037	lcl|AMXB01000032.1_prot_ENO77243.1_3177	BBLLADNB_01290
OG0001038	lcl|AMXB01000032.1_prot_ENO77242.1_3176	BBLLADNB_01289
OG0001039	lcl|AMXB01000032.1_prot_ENO77241.1_3175	BBLLADNB_01288
OG0001040	lcl|AMXB01000032.1_prot_ENO77240.1_3174	BBLLADNB_01287
OG0001041	lcl|AMXB01000032.1_prot_ENO77239.1_3173	BBLLADNB_01286
OG0001042	lcl|AMXB01000032.1_prot_ENO77238.1_3172	BBLLADNB_01285
OG0001043	lcl|AMXB01000032.1_prot_ENO77237.1_3171	BBLLADNB_01284
OG0001044	lcl|AMXB01000032.1_prot_ENO77235.1_3169	BBLLADNB_01282
OG0001045	lcl|AMXB01000032.1_prot_ENO77234.1_3168	BBLLADNB_01281
OG0001046	lcl|AMXB01000032.1_prot_ENO77233.1_3167	BBLLADNB_01280
OG0001047	lcl|AMXB01000032.1_prot_ENO77232.1_3166	BBLLADNB_01279
OG0001048	lcl|AMXB01000032.1_prot_ENO77231.1_3165	BBLLADNB_01278
OG0001049	lcl|AMXB01000064.1_prot_ENO74991.1_4082	BBLLADNB_01668
OG0001050	lcl|AMXB01000020.1_prot_ENO80561.1_2443	BBLLADNB_02555
OG0001051	lcl|AMXB01000019.1_prot_ENO80603.1_2321, lcl|AMXB01000004.1_prot_ENO82684.1_643	BBLLADNB_02370
OG0001052	lcl|AMXB01000034.1_prot_ENO77082.1_3317	BBLLADNB_02553
OG0001053	lcl|AMXB01000045.1_prot_ENO76018.1_3737	BBLLADNB_02446
OG0001054	lcl|AMXB01000045.1_prot_ENO76017.1_3736	BBLLADNB_00263
OG0001055	lcl|AMXB01000045.1_prot_ENO76016.1_3735	BBLLADNB_00264
OG0001056	lcl|AMXB01000045.1_prot_ENO76015.1_3734	BBLLADNB_00265
OG0001057	lcl|AMXB01000045.1_prot_ENO76014.1_3733	BBLLADNB_00266
OG0001058	lcl|AMXB01000045.1_prot_ENO76013.1_3732	BBLLADNB_00267
OG0001059	lcl|AMXB01000045.1_prot_ENO76012.1_3731	BBLLADNB_00268
OG0001060	lcl|AMXB01000045.1_prot_ENO76011.1_3730	BBLLADNB_00269
OG0001061	lcl|AMXB01000045.1_prot_ENO76010.1_3729	BBLLADNB_01033
OG0001062	lcl|AMXB01000045.1_prot_ENO76009.1_3728	BBLLADNB_01034
OG0001063	lcl|AMXB01000045.1_prot_ENO76008.1_3727	BBLLADNB_01035
OG0001064	lcl|AMXB01000045.1_prot_ENO76007.1_3726	BBLLADNB_01036
OG0001065	lcl|AMXB01000045.1_prot_ENO76006.1_3725	BBLLADNB_01037
OG0001066	lcl|AMXB01000045.1_prot_ENO76005.1_3724	BBLLADNB_01038
OG0001067	lcl|AMXB01000045.1_prot_ENO76004.1_3723	BBLLADNB_01039
OG0001068	lcl|AMXB01000045.1_prot_ENO76003.1_3722	BBLLADNB_01040
OG0001069	lcl|AMXB01000045.1_prot_ENO76002.1_3721	BBLLADNB_01041
OG0001070	lcl|AMXB01000002.1_prot_ENO82994.1_254	BBLLADNB_01422
OG0001071	lcl|AMXB01000002.1_prot_ENO82995.1_255	BBLLADNB_01421
OG0001072	lcl|AMXB01000029.1_prot_ENO77757.1_3014	BBLLADNB_01420
OG0001073	lcl|AMXB01000029.1_prot_ENO77756.1_3013	BBLLADNB_01419
OG0001074	lcl|AMXB01000029.1_prot_ENO77755.1_3012	BBLLADNB_01418
OG0001075	lcl|AMXB01000029.1_prot_ENO77754.1_3011	BBLLADNB_01417
OG0001076	lcl|AMXB01000029.1_prot_ENO77753.1_3010	BBLLADNB_01415
OG0001077	lcl|AMXB01000073.1_prot_ENO74718.1_4189	BBLLADNB_01877
OG0001078	lcl|AMXB01000066.1_prot_ENO74919.1_4112	BBLLADNB_01878
OG0001079	lcl|AMXB01000066.1_prot_ENO74918.1_4111	BBLLADNB_01879
OG0001080	lcl|AMXB01000017.1_prot_ENO80789.1_2186	BBLLADNB_03554
OG0001081	lcl|AMXB01000073.1_prot_ENO74716.1_4187	BBLLADNB_01831
OG0001082	lcl|AMXB01000073.1_prot_ENO74717.1_4188	BBLLADNB_01832
OG0001083	lcl|AMXB01000001.1_prot_ENO83192.1_65	BBLLADNB_03711
OG0001084	lcl|AMXB01000001.1_prot_ENO83190.1_63	BBLLADNB_01234
OG0001085	lcl|AMXB01000001.1_prot_ENO83182.1_55	BBLLADNB_02240
OG0001086	lcl|AMXB01000001.1_prot_ENO83179.1_52	BBLLADNB_02880
OG0001087	lcl|AMXB01000001.1_prot_ENO83178.1_51	BBLLADNB_02881
OG0001088	lcl|AMXB01000001.1_prot_ENO83176.1_49	BBLLADNB_01760
OG0001089	lcl|AMXB01000001.1_prot_ENO83175.1_48	BBLLADNB_01015
OG0001090	lcl|AMXB01000005.1_prot_ENO82404.1_699	BBLLADNB_00333
OG0001091	lcl|AMXB01000005.1_prot_ENO82403.1_698	BBLLADNB_00334
OG0001092	lcl|AMXB01000005.1_prot_ENO82401.1_696	BBLLADNB_01370
OG0001093	lcl|AMXB01000005.1_prot_ENO82400.1_695	BBLLADNB_01371
OG0001094	lcl|AMXB01000005.1_prot_ENO82397.1_692	BBLLADNB_00661
OG0001095	lcl|AMXB01000010.1_prot_ENO81672.1_1440	BBLLADNB_03253
OG0001096	lcl|AMXB01000010.1_prot_ENO81671.1_1439	BBLLADNB_03252
OG0001097	lcl|AMXB01000005.1_prot_ENO82406.1_701	BBLLADNB_03251
OG0001098	lcl|AMXB01000005.1_prot_ENO82407.1_702	BBLLADNB_03250
OG0001099	lcl|AMXB01000005.1_prot_ENO82408.1_703	BBLLADNB_03249
OG0001100	lcl|AMXB01000005.1_prot_ENO82409.1_704	BBLLADNB_03248
OG0001101	lcl|AMXB01000002.1_prot_ENO83066.1_326	BBLLADNB_03247
OG0001102	lcl|AMXB01000002.1_prot_ENO83064.1_324	BBLLADNB_02414
OG0001103	lcl|AMXB01000002.1_prot_ENO83063.1_323	BBLLADNB_02413
OG0001104	lcl|AMXB01000002.1_prot_ENO83060.1_320	BBLLADNB_02410
OG0001105	lcl|AMXB01000002.1_prot_ENO83058.1_318	BBLLADNB_02409
OG0001106	lcl|AMXB01000002.1_prot_ENO83057.1_317	BBLLADNB_02408
OG0001107	lcl|AMXB01000002.1_prot_ENO83056.1_316	BBLLADNB_02407
OG0001108	lcl|AMXB01000002.1_prot_ENO83055.1_315	BBLLADNB_02406
OG0001109	lcl|AMXB01000002.1_prot_ENO83054.1_314	BBLLADNB_02405
OG0001110	lcl|AMXB01000002.1_prot_ENO83053.1_313	BBLLADNB_02655
OG0001111	lcl|AMXB01000002.1_prot_ENO83067.1_327	BBLLADNB_02654
OG0001112	lcl|AMXB01000002.1_prot_ENO83068.1_328	BBLLADNB_02653
OG0001113	lcl|AMXB01000002.1_prot_ENO83069.1_329	BBLLADNB_02652
OG0001114	lcl|AMXB01000002.1_prot_ENO83070.1_330	BBLLADNB_02651
OG0001115	lcl|AMXB01000002.1_prot_ENO83072.1_332	BBLLADNB_02649
OG0001116	lcl|AMXB01000046.1_prot_ENO75925.1_3743	BBLLADNB_02648
OG0001117	lcl|AMXB01000002.1_prot_ENO83073.1_333	BBLLADNB_02647
OG0001118	lcl|AMXB01000002.1_prot_ENO83074.1_334	BBLLADNB_02646
OG0001119	lcl|AMXB01000002.1_prot_ENO83075.1_335	BBLLADNB_02039
OG0001120	lcl|AMXB01000010.1_prot_ENO81661.1_1429	BBLLADNB_02041
OG0001121	lcl|AMXB01000010.1_prot_ENO81662.1_1430	BBLLADNB_02042
OG0001122	lcl|AMXB01000010.1_prot_ENO81663.1_1431	BBLLADNB_02043
OG0001123	lcl|AMXB01000010.1_prot_ENO81641.1_1409	BBLLADNB_00271
OG0001124	lcl|AMXB01000010.1_prot_ENO81642.1_1410	BBLLADNB_00272
OG0001128	lcl|AMXB01000065.1_prot_ENO74954.1_4091	BBLLADNB_02774
OG0001129	lcl|AMXB01000010.1_prot_ENO81658.1_1426	BBLLADNB_02951
OG0001130	lcl|AMXB01000010.1_prot_ENO81659.1_1427	BBLLADNB_02952
OG0001131	lcl|AMXB01000027.1_prot_ENO78273.1_2909	BBLLADNB_01155
OG0001132	lcl|AMXB01000001.1_prot_ENO83196.1_69	BBLLADNB_03578
OG0001133	lcl|AMXB01000007.1_prot_ENO82128.1_1047	BBLLADNB_00324
OG0001134	lcl|AMXB01000007.1_prot_ENO82127.1_1046	BBLLADNB_00323
OG0001135	lcl|AMXB01000007.1_prot_ENO82126.1_1045	BBLLADNB_00322
OG0001136	lcl|AMXB01000007.1_prot_ENO82125.1_1044	BBLLADNB_00321
OG0001137	lcl|AMXB01000007.1_prot_ENO82124.1_1043	BBLLADNB_00320
OG0001138	lcl|AMXB01000007.1_prot_ENO82122.1_1041	BBLLADNB_00318
OG0001139	lcl|AMXB01000007.1_prot_ENO82121.1_1040	BBLLADNB_00317
OG0001140	lcl|AMXB01000007.1_prot_ENO82120.1_1039	BBLLADNB_00316
OG0001141	lcl|AMXB01000007.1_prot_ENO82119.1_1038	BBLLADNB_00315
OG0001142	lcl|AMXB01000007.1_prot_ENO82118.1_1037	BBLLADNB_00314
OG0001143	lcl|AMXB01000007.1_prot_ENO82117.1_1036	BBLLADNB_00313
OG0001144	lcl|AMXB01000007.1_prot_ENO82116.1_1035	BBLLADNB_00312
OG0001145	lcl|AMXB01000007.1_prot_ENO82115.1_1034	BBLLADNB_00311
OG0001146	lcl|AMXB01000007.1_prot_ENO82114.1_1033	BBLLADNB_00310
OG0001147	lcl|AMXB01000007.1_prot_ENO82113.1_1032	BBLLADNB_00309
OG0001148	lcl|AMXB01000007.1_prot_ENO82139.1_1058	BBLLADNB_01007
OG0001149	lcl|AMXB01000007.1_prot_ENO82112.1_1031	BBLLADNB_00308
OG0001150	lcl|AMXB01000007.1_prot_ENO82109.1_1028	BBLLADNB_03867
OG0001151	lcl|AMXB01000017.1_prot_ENO80810.1_2207	BBLLADNB_03868
OG0001152	lcl|AMXB01000007.1_prot_ENO82105.1_1024	BBLLADNB_03803
OG0001153	lcl|AMXB01000007.1_prot_ENO82104.1_1023	BBLLADNB_03369
OG0001154	lcl|AMXB01000007.1_prot_ENO82099.1_1018	BBLLADNB_02422
OG0001155	lcl|AMXB01000007.1_prot_ENO82036.1_955	BBLLADNB_02274
OG0001156	lcl|AMXB01000001.1_prot_ENO83284.1_157	BBLLADNB_02428
OG0001157	lcl|AMXB01000001.1_prot_ENO83285.1_158	BBLLADNB_02429
OG0001158	lcl|AMXB01000001.1_prot_ENO83286.1_159	BBLLADNB_02430
OG0001159	lcl|AMXB01000007.1_prot_ENO82086.1_1005	BBLLADNB_00107
OG0001160	lcl|AMXB01000007.1_prot_ENO82085.1_1004	BBLLADNB_00106
OG0001161	lcl|AMXB01000010.1_prot_ENO81645.1_1413	BBLLADNB_03245
OG0001162	lcl|AMXB01000001.1_prot_ENO83262.1_135	BBLLADNB_03243
OG0001163	lcl|AMXB01000001.1_prot_ENO83263.1_136	BBLLADNB_03242
OG0001165	lcl|AMXB01000001.1_prot_ENO83202.1_75	BBLLADNB_01121
OG0001166	lcl|AMXB01000002.1_prot_ENO82989.1_249	BBLLADNB_00426
OG0001167	lcl|AMXB01000002.1_prot_ENO83000.1_260	BBLLADNB_02683
OG0001168	lcl|AMXB01000002.1_prot_ENO83004.1_264	BBLLADNB_02680
OG0001169	lcl|AMXB01000002.1_prot_ENO83005.1_265	BBLLADNB_02679
OG0001170	lcl|AMXB01000002.1_prot_ENO83006.1_266	BBLLADNB_02678
OG0001171	lcl|AMXB01000002.1_prot_ENO83007.1_267	BBLLADNB_02677
OG0001172	lcl|AMXB01000005.1_prot_ENO82380.1_675	BBLLADNB_02676
OG0001173	lcl|AMXB01000001.1_prot_ENO83297.1_170	BBLLADNB_02674
OG0001174	lcl|AMXB01000016.1_prot_ENO80910.1_2103	BBLLADNB_01850
OG0001175	lcl|AMXB01000007.1_prot_ENO82041.1_960	BBLLADNB_01849
OG0001176	lcl|AMXB01000007.1_prot_ENO82040.1_959	BBLLADNB_01848
OG0001177	lcl|AMXB01000011.1_prot_ENO81471.1_1527	BBLLADNB_01788
OG0001180	lcl|AMXB01000022.1_prot_ENO79647.1_2584	BBLLADNB_03511
OG0001181	lcl|AMXB01000022.1_prot_ENO79651.1_2588	BBLLADNB_03513
OG0001182	lcl|AMXB01000018.1_prot_ENO80679.1_2237	BBLLADNB_00403
OG0001183	lcl|AMXB01000018.1_prot_ENO80682.1_2240	BBLLADNB_00404
OG0001184	lcl|AMXB01000018.1_prot_ENO80683.1_2241	BBLLADNB_00405
OG0001185	lcl|AMXB01000018.1_prot_ENO80684.1_2242	BBLLADNB_00406
OG0001186	lcl|AMXB01000018.1_prot_ENO80685.1_2243	BBLLADNB_00407
OG0001188	lcl|AMXB01000018.1_prot_ENO80699.1_2257	BBLLADNB_00889
OG0001189	lcl|AMXB01000018.1_prot_ENO80700.1_2258	BBLLADNB_00888
OG0001190	lcl|AMXB01000018.1_prot_ENO80701.1_2259	BBLLADNB_00887
OG0001191	lcl|AMXB01000018.1_prot_ENO80702.1_2260	BBLLADNB_00886
OG0001192	lcl|AMXB01000018.1_prot_ENO80703.1_2261	BBLLADNB_00885
OG0001193	lcl|AMXB01000018.1_prot_ENO80704.1_2262	BBLLADNB_00883
OG0001194	lcl|AMXB01000018.1_prot_ENO80705.1_2263	BBLLADNB_00882
OG0001195	lcl|AMXB01000018.1_prot_ENO80707.1_2265	BBLLADNB_00880
OG0001196	lcl|AMXB01000018.1_prot_ENO80708.1_2266	BBLLADNB_00879
OG0001197	lcl|AMXB01000017.1_prot_ENO80776.1_2173	BBLLADNB_01698
OG0001198	lcl|AMXB01000033.1_prot_ENO77199.1_3250	BBLLADNB_02241
OG0001199	lcl|AMXB01000017.1_prot_ENO80764.1_2161	BBLLADNB_02928
OG0001200	lcl|AMXB01000017.1_prot_ENO80763.1_2160	BBLLADNB_02929
OG0001201	lcl|AMXB01000017.1_prot_ENO80762.1_2159	BBLLADNB_02930
OG0001202	lcl|AMXB01000003.1_prot_ENO82785.1_427	BBLLADNB_02810
OG0001203	lcl|AMXB01000024.1_prot_ENO79004.1_2688, lcl|AMXB01000037.1_prot_ENO76704.1_3443, lcl|AMXB01000016.1_prot_ENO80922.1_2115	BBLLADNB_00121
OG0001204	lcl|AMXB01000003.1_prot_ENO82772.1_414	BBLLADNB_02814
OG0001205	lcl|AMXB01000003.1_prot_ENO82771.1_413	BBLLADNB_02815
OG0001206	lcl|AMXB01000003.1_prot_ENO82770.1_412	BBLLADNB_02816
OG0001207	lcl|AMXB01000003.1_prot_ENO82769.1_411	BBLLADNB_02817
OG0001208	lcl|AMXB01000003.1_prot_ENO82768.1_410	BBLLADNB_02818
OG0001209	lcl|AMXB01000003.1_prot_ENO82767.1_409	BBLLADNB_02822
OG0001210	lcl|AMXB01000003.1_prot_ENO82766.1_408	BBLLADNB_02823
OG0001211	lcl|AMXB01000003.1_prot_ENO82765.1_407	BBLLADNB_01909
OG0001212	lcl|AMXB01000007.1_prot_ENO82164.1_1083	BBLLADNB_01911
OG0001213	lcl|AMXB01000011.1_prot_ENO81458.1_1514	BBLLADNB_00415
OG0001214	lcl|AMXB01000011.1_prot_ENO81457.1_1513	BBLLADNB_00414
OG0001215	lcl|AMXB01000011.1_prot_ENO81455.1_1511	BBLLADNB_02434
OG0001216	lcl|AMXB01000011.1_prot_ENO81454.1_1510	BBLLADNB_02435
OG0001217	lcl|AMXB01000011.1_prot_ENO81453.1_1509	BBLLADNB_00586
OG0001218	lcl|AMXB01000011.1_prot_ENO81452.1_1508	BBLLADNB_02436
OG0001219	lcl|AMXB01000011.1_prot_ENO81451.1_1507	BBLLADNB_02437
OG0001221	lcl|AMXB01000011.1_prot_ENO81450.1_1506	BBLLADNB_02438
OG0001222	lcl|AMXB01000011.1_prot_ENO81449.1_1505	BBLLADNB_02439
OG0001223	lcl|AMXB01000011.1_prot_ENO81448.1_1504	BBLLADNB_02440
OG0001224	lcl|AMXB01000011.1_prot_ENO81447.1_1503	BBLLADNB_02441
OG0001225	lcl|AMXB01000005.1_prot_ENO82475.1_770	BBLLADNB_02287
OG0001226	lcl|AMXB01000017.1_prot_ENO80775.1_2172	BBLLADNB_01697
OG0001227	lcl|AMXB01000017.1_prot_ENO80774.1_2171	BBLLADNB_01696
OG0001228	lcl|AMXB01000019.1_prot_ENO80611.1_2329	BBLLADNB_01695
OG0001229	lcl|AMXB01000019.1_prot_ENO80610.1_2328	BBLLADNB_01694
OG0001230	lcl|AMXB01000019.1_prot_ENO80609.1_2327	BBLLADNB_01693
OG0001231	lcl|AMXB01000001.1_prot_ENO83273.1_146	BBLLADNB_00343
OG0001233	lcl|AMXB01000011.1_prot_ENO81491.1_1547	BBLLADNB_03902
OG0001234	lcl|AMXB01000011.1_prot_ENO81492.1_1548	BBLLADNB_03903
OG0001235	lcl|AMXB01000011.1_prot_ENO81493.1_1549	BBLLADNB_03904
OG0001236	lcl|AMXB01000011.1_prot_ENO81495.1_1551	BBLLADNB_03861
OG0001237	lcl|AMXB01000011.1_prot_ENO81496.1_1552	BBLLADNB_03862
OG0001238	lcl|AMXB01000011.1_prot_ENO81497.1_1553	BBLLADNB_03863
OG0001239	lcl|AMXB01000009.1_prot_ENO81789.1_1280	BBLLADNB_03031
OG0001240	lcl|AMXB01000009.1_prot_ENO81788.1_1279	BBLLADNB_03901
OG0001241	lcl|AMXB01000011.1_prot_ENO81446.1_1502	BBLLADNB_00055
OG0001242	lcl|AMXB01000011.1_prot_ENO81445.1_1501	BBLLADNB_00056
OG0001243	lcl|AMXB01000011.1_prot_ENO81444.1_1500	BBLLADNB_00057
OG0001244	lcl|AMXB01000011.1_prot_ENO81443.1_1499	BBLLADNB_00058
OG0001245	lcl|AMXB01000011.1_prot_ENO81441.1_1497	BBLLADNB_00373
OG0001246	lcl|AMXB01000011.1_prot_ENO81440.1_1496	BBLLADNB_00374
OG0001247	lcl|AMXB01000011.1_prot_ENO81439.1_1495	BBLLADNB_00375
OG0001248	lcl|AMXB01000009.1_prot_ENO81817.1_1308	BBLLADNB_00376
OG0001249	lcl|AMXB01000036.1_prot_ENO76814.1_3385	BBLLADNB_00830
OG0001250	lcl|AMXB01000001.1_prot_ENO83211.1_84	BBLLADNB_01477
OG0001251	lcl|AMXB01000016.1_prot_ENO80909.1_2102	BBLLADNB_02945
OG0001252	lcl|AMXB01000001.1_prot_ENO83173.1_46	BBLLADNB_03549
OG0001253	lcl|AMXB01000001.1_prot_ENO83172.1_45	BBLLADNB_03550
OG0001254	lcl|AMXB01000012.1_prot_ENO81316.1_1619	BBLLADNB_01393
OG0001255	lcl|AMXB01000035.1_prot_ENO76945.1_3355	BBLLADNB_00084
OG0001256	lcl|AMXB01000035.1_prot_ENO76944.1_3354	BBLLADNB_00085
OG0001257	lcl|AMXB01000035.1_prot_ENO76943.1_3353	BBLLADNB_00086
OG0001258	lcl|AMXB01000035.1_prot_ENO76942.1_3352	BBLLADNB_00087
OG0001259	lcl|AMXB01000076.1_prot_ENO74643.1_4214	BBLLADNB_02550
OG0001260	lcl|AMXB01000004.1_prot_ENO82561.1_520, lcl|AMXB01000031.1_prot_ENO77390.1_3124	BBLLADNB_00223
OG0001263	lcl|AMXB01000001.1_prot_ENO83170.1_43	BBLLADNB_02727
OG0001265	lcl|AMXB01000001.1_prot_ENO83276.1_149	BBLLADNB_02363
OG0001266	lcl|AMXB01000004.1_prot_ENO82650.1_609, lcl|AMXB01000033.1_prot_ENO77198.1_3249	BBLLADNB_00606
OG0001267	lcl|AMXB01000062.1_prot_ENO75073.1_4054	BBLLADNB_01319
OG0001268	lcl|AMXB01000062.1_prot_ENO75074.1_4055	BBLLADNB_01318
OG0001269	lcl|AMXB01000052.1_prot_ENO75517.1_3908	BBLLADNB_03271
OG0001270	lcl|AMXB01000052.1_prot_ENO75516.1_3907	BBLLADNB_03270
OG0001271	lcl|AMXB01000035.1_prot_ENO76926.1_3336	BBLLADNB_00410
OG0001272	lcl|AMXB01000042.1_prot_ENO76233.1_3650	BBLLADNB_00411
OG0001273	lcl|AMXB01000001.1_prot_ENO83238.1_111	BBLLADNB_00412
