Orthogroup	GCA_000310125.2	Reactor4-bin.4
OG0000860	lcl|AMXB01000037.1_prot_ENO76699.1_3438	CEKMHFBL_03948
OG0000861	lcl|AMXB01000021.1_prot_ENO80051.1_2497	CEKMHFBL_01060
OG0000862	lcl|AMXB01000021.1_prot_ENO80050.1_2496	CEKMHFBL_01059
OG0000863	lcl|AMXB01000021.1_prot_ENO80049.1_2495	CEKMHFBL_01058
OG0000864	lcl|AMXB01000021.1_prot_ENO80048.1_2494	CEKMHFBL_01057
OG0000865	lcl|AMXB01000021.1_prot_ENO80047.1_2493	CEKMHFBL_01056
OG0000866	lcl|AMXB01000021.1_prot_ENO80046.1_2492	CEKMHFBL_01055
OG0000867	lcl|AMXB01000021.1_prot_ENO80045.1_2491	CEKMHFBL_01054
OG0000868	lcl|AMXB01000021.1_prot_ENO80044.1_2490	CEKMHFBL_01053
OG0000869	lcl|AMXB01000021.1_prot_ENO80043.1_2489	CEKMHFBL_01052
OG0000871	lcl|AMXB01000021.1_prot_ENO80036.1_2482	CEKMHFBL_02465
OG0000872	lcl|AMXB01000021.1_prot_ENO80034.1_2480	CEKMHFBL_02463
OG0000873	lcl|AMXB01000021.1_prot_ENO80029.1_2475	CEKMHFBL_02458
OG0000874	lcl|AMXB01000021.1_prot_ENO80028.1_2474	CEKMHFBL_02457
OG0000875	lcl|AMXB01000021.1_prot_ENO80027.1_2473	CEKMHFBL_02456
OG0000876	lcl|AMXB01000021.1_prot_ENO80026.1_2472	CEKMHFBL_02455
OG0000877	lcl|AMXB01000021.1_prot_ENO80025.1_2471	CEKMHFBL_02454
OG0000878	lcl|AMXB01000003.1_prot_ENO82784.1_426	CEKMHFBL_02453
OG0000879	lcl|AMXB01000021.1_prot_ENO80023.1_2469	CEKMHFBL_02450
OG0000880	lcl|AMXB01000021.1_prot_ENO80020.1_2466	CEKMHFBL_00550
OG0000881	lcl|AMXB01000021.1_prot_ENO80019.1_2465	CEKMHFBL_00274
OG0000882	lcl|AMXB01000021.1_prot_ENO80018.1_2464	CEKMHFBL_00273
OG0000883	lcl|AMXB01000007.1_prot_ENO82108.1_1027	CEKMHFBL_03873
OG0000884	lcl|AMXB01000007.1_prot_ENO82146.1_1065	CEKMHFBL_00438
OG0000885	lcl|AMXB01000003.1_prot_ENO82743.1_385	CEKMHFBL_00439
OG0000886	lcl|AMXB01000007.1_prot_ENO82147.1_1066	CEKMHFBL_00440
OG0000887	lcl|AMXB01000007.1_prot_ENO82148.1_1067	CEKMHFBL_00441
OG0000888	lcl|AMXB01000007.1_prot_ENO82150.1_1069	CEKMHFBL_00444
OG0000889	lcl|AMXB01000007.1_prot_ENO82151.1_1070	CEKMHFBL_00445
OG0000890	lcl|AMXB01000007.1_prot_ENO82178.1_1097	CEKMHFBL_03272
OG0000891	lcl|AMXB01000007.1_prot_ENO82179.1_1098	CEKMHFBL_03271
OG0000892	lcl|AMXB01000007.1_prot_ENO82180.1_1099	CEKMHFBL_03270
OG0000893	lcl|AMXB01000007.1_prot_ENO82182.1_1101	CEKMHFBL_03268
OG0000894	lcl|AMXB01000007.1_prot_ENO82090.1_1009	CEKMHFBL_00482
OG0000895	lcl|AMXB01000007.1_prot_ENO82089.1_1008	CEKMHFBL_00481
OG0000896	lcl|AMXB01000007.1_prot_ENO82088.1_1007	CEKMHFBL_00480
OG0000897	lcl|AMXB01000011.1_prot_ENO81470.1_1526	CEKMHFBL_03245
OG0000898	lcl|AMXB01000016.1_prot_ENO80902.1_2095	CEKMHFBL_00758
OG0000899	lcl|AMXB01000016.1_prot_ENO80904.1_2097	CEKMHFBL_00760
OG0000900	lcl|AMXB01000033.1_prot_ENO77174.1_3225	CEKMHFBL_01651
OG0000901	lcl|AMXB01000005.1_prot_ENO82486.1_781	CEKMHFBL_01190
OG0000902	lcl|AMXB01000005.1_prot_ENO82393.1_688	CEKMHFBL_01243
OG0000903	lcl|AMXB01000019.1_prot_ENO80635.1_2353	CEKMHFBL_03580
OG0000904	lcl|AMXB01000042.1_prot_ENO76220.1_3637	CEKMHFBL_01245
OG0000905	lcl|AMXB01000042.1_prot_ENO76223.1_3640	CEKMHFBL_01244
OG0000906	lcl|AMXB01000004.1_prot_ENO82691.1_650	CEKMHFBL_03966
OG0000907	lcl|AMXB01000005.1_prot_ENO82458.1_753	CEKMHFBL_03965
OG0000908	lcl|AMXB01000008.1_prot_ENO81923.1_1151	CEKMHFBL_01597
OG0000909	lcl|AMXB01000008.1_prot_ENO81924.1_1152	CEKMHFBL_01595
OG0000910	lcl|AMXB01000052.1_prot_ENO75508.1_3899	CEKMHFBL_00358
OG0000911	lcl|AMXB01000052.1_prot_ENO75507.1_3898	CEKMHFBL_00359
OG0000912	lcl|AMXB01000052.1_prot_ENO75502.1_3893	CEKMHFBL_00360
OG0000913	lcl|AMXB01000010.1_prot_ENO81628.1_1396	CEKMHFBL_00363
OG0000914	lcl|AMXB01000010.1_prot_ENO81630.1_1398	CEKMHFBL_00366
OG0000915	lcl|AMXB01000010.1_prot_ENO81631.1_1399	CEKMHFBL_00367
OG0000916	lcl|AMXB01000010.1_prot_ENO81632.1_1400	CEKMHFBL_00368
OG0000917	lcl|AMXB01000010.1_prot_ENO81633.1_1401	CEKMHFBL_00369
OG0000918	lcl|AMXB01000010.1_prot_ENO81634.1_1402	CEKMHFBL_00370
OG0000919	lcl|AMXB01000010.1_prot_ENO81635.1_1403	CEKMHFBL_00371
OG0000920	lcl|AMXB01000001.1_prot_ENO83174.1_47	CEKMHFBL_02881
OG0000921	lcl|AMXB01000003.1_prot_ENO82783.1_425	CEKMHFBL_02880
OG0000922	lcl|AMXB01000003.1_prot_ENO82801.1_443	CEKMHFBL_01031
OG0000923	lcl|AMXB01000022.1_prot_ENO79621.1_2558	CEKMHFBL_02398
OG0000924	lcl|AMXB01000022.1_prot_ENO79618.1_2555	CEKMHFBL_02393
OG0000925	lcl|AMXB01000016.1_prot_ENO80900.1_2093, lcl|AMXB01000006.1_prot_ENO82337.1_941	CEKMHFBL_02346
OG0000926	lcl|AMXB01000023.1_prot_ENO79299.1_2607	CEKMHFBL_02637
OG0000927	lcl|AMXB01000022.1_prot_ENO79615.1_2552	CEKMHFBL_02636
OG0000928	lcl|AMXB01000022.1_prot_ENO79614.1_2551	CEKMHFBL_02635
OG0000929	lcl|AMXB01000008.1_prot_ENO81950.1_1178	CEKMHFBL_02634
OG0000930	lcl|AMXB01000022.1_prot_ENO79613.1_2550	CEKMHFBL_02633
OG0000931	lcl|AMXB01000022.1_prot_ENO79612.1_2549	CEKMHFBL_02632
OG0000932	lcl|AMXB01000022.1_prot_ENO79611.1_2548	CEKMHFBL_02631
OG0000933	lcl|AMXB01000022.1_prot_ENO79610.1_2547	CEKMHFBL_02630
OG0000934	lcl|AMXB01000022.1_prot_ENO79609.1_2546	CEKMHFBL_02629
OG0000935	lcl|AMXB01000022.1_prot_ENO79607.1_2544	CEKMHFBL_02627
OG0000936	lcl|AMXB01000022.1_prot_ENO79606.1_2543	CEKMHFBL_02626
OG0000937	lcl|AMXB01000022.1_prot_ENO79605.1_2542	CEKMHFBL_02625
OG0000938	lcl|AMXB01000022.1_prot_ENO79604.1_2541	CEKMHFBL_02624
OG0000939	lcl|AMXB01000022.1_prot_ENO79603.1_2540	CEKMHFBL_02623
OG0000940	lcl|AMXB01000022.1_prot_ENO79602.1_2539	CEKMHFBL_00992
OG0000941	lcl|AMXB01000022.1_prot_ENO79601.1_2538	CEKMHFBL_00991
OG0000942	lcl|AMXB01000022.1_prot_ENO79599.1_2536	CEKMHFBL_00184
OG0000943	lcl|AMXB01000022.1_prot_ENO79598.1_2535	CEKMHFBL_00185
OG0000944	lcl|AMXB01000022.1_prot_ENO79597.1_2534	CEKMHFBL_00186
OG0000945	lcl|AMXB01000022.1_prot_ENO79596.1_2533	CEKMHFBL_00187
OG0000946	lcl|AMXB01000022.1_prot_ENO79595.1_2532	CEKMHFBL_00188
OG0000947	lcl|AMXB01000022.1_prot_ENO79594.1_2531	CEKMHFBL_00189
OG0000948	lcl|AMXB01000022.1_prot_ENO79593.1_2530	CEKMHFBL_00190
OG0000949	lcl|AMXB01000022.1_prot_ENO79592.1_2529	CEKMHFBL_00191
OG0000950	lcl|AMXB01000022.1_prot_ENO79591.1_2528	CEKMHFBL_00192
OG0000951	lcl|AMXB01000022.1_prot_ENO79590.1_2527	CEKMHFBL_00193
OG0000952	lcl|AMXB01000022.1_prot_ENO79587.1_2524	CEKMHFBL_00199
OG0000956	lcl|AMXB01000033.1_prot_ENO77203.1_3254	CEKMHFBL_02796
OG0000957	lcl|AMXB01000009.1_prot_ENO81860.1_1351	CEKMHFBL_01242
OG0000958	lcl|AMXB01000035.1_prot_ENO76924.1_3334	CEKMHFBL_01500
OG0000960	lcl|AMXB01000033.1_prot_ENO77219.1_3270	CEKMHFBL_01672
OG0000961	lcl|AMXB01000039.1_prot_ENO76439.1_3515	CEKMHFBL_02789
OG0000962	lcl|AMXB01000039.1_prot_ENO76440.1_3516	CEKMHFBL_02790
OG0000963	lcl|AMXB01000039.1_prot_ENO76441.1_3517	CEKMHFBL_02791
OG0000964	lcl|AMXB01000039.1_prot_ENO76442.1_3518	CEKMHFBL_02792
OG0000965	lcl|AMXB01000022.1_prot_ENO79628.1_2565	CEKMHFBL_04059
OG0000966	lcl|AMXB01000022.1_prot_ENO79627.1_2564	CEKMHFBL_04058
OG0000967	lcl|AMXB01000022.1_prot_ENO79626.1_2563	CEKMHFBL_04057
OG0000969	lcl|AMXB01000022.1_prot_ENO79625.1_2562	CEKMHFBL_04050
OG0000970	lcl|AMXB01000032.1_prot_ENO77287.1_3221	CEKMHFBL_04047
OG0000971	lcl|AMXB01000032.1_prot_ENO77282.1_3216	CEKMHFBL_04045
OG0000972	lcl|AMXB01000032.1_prot_ENO77280.1_3214	CEKMHFBL_01453
OG0000973	lcl|AMXB01000032.1_prot_ENO77279.1_3213	CEKMHFBL_01452
OG0000974	lcl|AMXB01000032.1_prot_ENO77278.1_3212	CEKMHFBL_01451
OG0000975	lcl|AMXB01000004.1_prot_ENO82609.1_568	CEKMHFBL_01450
OG0000976	lcl|AMXB01000004.1_prot_ENO82611.1_570	CEKMHFBL_01448
OG0000977	lcl|AMXB01000004.1_prot_ENO82612.1_571	CEKMHFBL_01447
OG0000978	lcl|AMXB01000004.1_prot_ENO82613.1_572	CEKMHFBL_01446
OG0000979	lcl|AMXB01000004.1_prot_ENO82614.1_573	CEKMHFBL_01445
OG0000980	lcl|AMXB01000004.1_prot_ENO82615.1_574	CEKMHFBL_01444
OG0000981	lcl|AMXB01000004.1_prot_ENO82616.1_575	CEKMHFBL_01443
OG0000982	lcl|AMXB01000004.1_prot_ENO82617.1_576	CEKMHFBL_01442
OG0000983	lcl|AMXB01000004.1_prot_ENO82618.1_577	CEKMHFBL_01441
OG0000984	lcl|AMXB01000004.1_prot_ENO82619.1_578	CEKMHFBL_01440
OG0000985	lcl|AMXB01000004.1_prot_ENO82620.1_579	CEKMHFBL_01439
OG0000986	lcl|AMXB01000004.1_prot_ENO82621.1_580	CEKMHFBL_01438
OG0000987	lcl|AMXB01000004.1_prot_ENO82622.1_581	CEKMHFBL_01437
OG0000988	lcl|AMXB01000011.1_prot_ENO81437.1_1493	CEKMHFBL_01010
OG0000989	lcl|AMXB01000013.1_prot_ENO81195.1_1733	CEKMHFBL_00098
OG0000992	lcl|AMXB01000013.1_prot_ENO81196.1_1734	CEKMHFBL_00101
OG0000994	lcl|AMXB01000013.1_prot_ENO81295.1_1833	CEKMHFBL_00011
OG0000995	lcl|AMXB01000013.1_prot_ENO81298.1_1836	CEKMHFBL_00008
OG0000996	lcl|AMXB01000013.1_prot_ENO81299.1_1837	CEKMHFBL_00007
OG0000997	lcl|AMXB01000013.1_prot_ENO81300.1_1838	CEKMHFBL_00006
OG0000998	lcl|AMXB01000013.1_prot_ENO81301.1_1839	CEKMHFBL_00005
OG0000999	lcl|AMXB01000013.1_prot_ENO81302.1_1840	CEKMHFBL_00004
OG0001000	lcl|AMXB01000068.1_prot_ENO74861.1_4127	CEKMHFBL_03827
OG0001001	lcl|AMXB01000068.1_prot_ENO74862.1_4128	CEKMHFBL_03828
OG0001002	lcl|AMXB01000068.1_prot_ENO74863.1_4129	CEKMHFBL_03829
OG0001003	lcl|AMXB01000068.1_prot_ENO74865.1_4131	CEKMHFBL_03831
OG0001004	lcl|AMXB01000078.1_prot_ENO74604.1_4224	CEKMHFBL_03832
OG0001005	lcl|AMXB01000002.1_prot_ENO83052.1_312	CEKMHFBL_02988
OG0001006	lcl|AMXB01000036.1_prot_ENO76836.1_3407	CEKMHFBL_03836
OG0001007	lcl|AMXB01000036.1_prot_ENO76835.1_3406	CEKMHFBL_03837
OG0001008	lcl|AMXB01000036.1_prot_ENO76834.1_3405	CEKMHFBL_03838
OG0001009	lcl|AMXB01000036.1_prot_ENO76826.1_3397	CEKMHFBL_03841
OG0001010	lcl|AMXB01000036.1_prot_ENO76825.1_3396	CEKMHFBL_03842
OG0001011	lcl|AMXB01000036.1_prot_ENO76824.1_3395	CEKMHFBL_03843
OG0001012	lcl|AMXB01000036.1_prot_ENO76823.1_3394	CEKMHFBL_03844
OG0001013	lcl|AMXB01000011.1_prot_ENO81553.1_1609	CEKMHFBL_03389
OG0001014	lcl|AMXB01000005.1_prot_ENO82509.1_804	CEKMHFBL_03612
OG0001015	lcl|AMXB01000005.1_prot_ENO82510.1_805	CEKMHFBL_03613
OG0001016	lcl|AMXB01000005.1_prot_ENO82511.1_806	CEKMHFBL_03614
OG0001017	lcl|AMXB01000005.1_prot_ENO82512.1_807	CEKMHFBL_03615
OG0001018	lcl|AMXB01000005.1_prot_ENO82517.1_812	CEKMHFBL_03619
OG0001019	lcl|AMXB01000090.1_prot_ENO74468.1_4249	CEKMHFBL_03620
OG0001020	lcl|AMXB01000035.1_prot_ENO76921.1_3331	CEKMHFBL_04181
OG0001021	lcl|AMXB01000035.1_prot_ENO76922.1_3332	CEKMHFBL_03567
OG0001022	lcl|AMXB01000035.1_prot_ENO76925.1_3335	CEKMHFBL_02920
OG0001023	lcl|AMXB01000008.1_prot_ENO81917.1_1145	CEKMHFBL_03784
OG0001024	lcl|AMXB01000035.1_prot_ENO76928.1_3338	CEKMHFBL_02915
OG0001025	lcl|AMXB01000035.1_prot_ENO76930.1_3340	CEKMHFBL_02913
OG0001026	lcl|AMXB01000035.1_prot_ENO76931.1_3341	CEKMHFBL_02912
OG0001028	lcl|AMXB01000035.1_prot_ENO76950.1_3360	CEKMHFBL_02081
OG0001029	lcl|AMXB01000032.1_prot_ENO77259.1_3193	CEKMHFBL_02080
OG0001030	lcl|AMXB01000032.1_prot_ENO77258.1_3192	CEKMHFBL_02079
OG0001031	lcl|AMXB01000032.1_prot_ENO77253.1_3187	CEKMHFBL_02074
OG0001032	lcl|AMXB01000032.1_prot_ENO77252.1_3186	CEKMHFBL_02073
OG0001033	lcl|AMXB01000032.1_prot_ENO77251.1_3185	CEKMHFBL_02072
OG0001034	lcl|AMXB01000032.1_prot_ENO77250.1_3184	CEKMHFBL_02071
OG0001035	lcl|AMXB01000032.1_prot_ENO77249.1_3183	CEKMHFBL_02070
OG0001036	lcl|AMXB01000032.1_prot_ENO77244.1_3178	CEKMHFBL_02065
OG0001037	lcl|AMXB01000032.1_prot_ENO77243.1_3177	CEKMHFBL_02064
OG0001038	lcl|AMXB01000032.1_prot_ENO77242.1_3176	CEKMHFBL_02063
OG0001039	lcl|AMXB01000032.1_prot_ENO77241.1_3175	CEKMHFBL_02062
OG0001040	lcl|AMXB01000032.1_prot_ENO77240.1_3174	CEKMHFBL_02061
OG0001041	lcl|AMXB01000032.1_prot_ENO77239.1_3173	CEKMHFBL_02060
OG0001042	lcl|AMXB01000032.1_prot_ENO77238.1_3172	CEKMHFBL_02059
OG0001043	lcl|AMXB01000032.1_prot_ENO77237.1_3171	CEKMHFBL_02058
OG0001044	lcl|AMXB01000032.1_prot_ENO77235.1_3169	CEKMHFBL_02056
OG0001045	lcl|AMXB01000032.1_prot_ENO77234.1_3168	CEKMHFBL_02055
OG0001046	lcl|AMXB01000032.1_prot_ENO77233.1_3167	CEKMHFBL_02054
OG0001047	lcl|AMXB01000032.1_prot_ENO77232.1_3166	CEKMHFBL_02053
OG0001048	lcl|AMXB01000032.1_prot_ENO77231.1_3165	CEKMHFBL_02052
OG0001049	lcl|AMXB01000064.1_prot_ENO74991.1_4082	CEKMHFBL_03082
OG0001050	lcl|AMXB01000020.1_prot_ENO80561.1_2443	CEKMHFBL_00620
OG0001051	lcl|AMXB01000019.1_prot_ENO80603.1_2321, lcl|AMXB01000004.1_prot_ENO82684.1_643	CEKMHFBL_02992
OG0001052	lcl|AMXB01000034.1_prot_ENO77082.1_3317	CEKMHFBL_00622
OG0001053	lcl|AMXB01000045.1_prot_ENO76018.1_3737	CEKMHFBL_01714
OG0001054	lcl|AMXB01000045.1_prot_ENO76017.1_3736	CEKMHFBL_03156
OG0001055	lcl|AMXB01000045.1_prot_ENO76016.1_3735	CEKMHFBL_03155
OG0001056	lcl|AMXB01000045.1_prot_ENO76015.1_3734	CEKMHFBL_03154
OG0001057	lcl|AMXB01000045.1_prot_ENO76014.1_3733	CEKMHFBL_03153
OG0001058	lcl|AMXB01000045.1_prot_ENO76013.1_3732	CEKMHFBL_03152
OG0001059	lcl|AMXB01000045.1_prot_ENO76012.1_3731	CEKMHFBL_03151
OG0001060	lcl|AMXB01000045.1_prot_ENO76011.1_3730	CEKMHFBL_03150
OG0001061	lcl|AMXB01000045.1_prot_ENO76010.1_3729	CEKMHFBL_00552
OG0001062	lcl|AMXB01000045.1_prot_ENO76009.1_3728	CEKMHFBL_00553
OG0001063	lcl|AMXB01000045.1_prot_ENO76008.1_3727	CEKMHFBL_00554
OG0001064	lcl|AMXB01000045.1_prot_ENO76007.1_3726	CEKMHFBL_00555
OG0001065	lcl|AMXB01000045.1_prot_ENO76006.1_3725	CEKMHFBL_00556
OG0001066	lcl|AMXB01000045.1_prot_ENO76005.1_3724	CEKMHFBL_00557
OG0001067	lcl|AMXB01000045.1_prot_ENO76004.1_3723	CEKMHFBL_00558
OG0001068	lcl|AMXB01000045.1_prot_ENO76003.1_3722	CEKMHFBL_00559
OG0001069	lcl|AMXB01000045.1_prot_ENO76002.1_3721	CEKMHFBL_00560
OG0001070	lcl|AMXB01000002.1_prot_ENO82994.1_254	CEKMHFBL_03395
OG0001071	lcl|AMXB01000002.1_prot_ENO82995.1_255	CEKMHFBL_03394
OG0001072	lcl|AMXB01000029.1_prot_ENO77757.1_3014	CEKMHFBL_03393
OG0001073	lcl|AMXB01000029.1_prot_ENO77756.1_3013	CEKMHFBL_03392
OG0001074	lcl|AMXB01000029.1_prot_ENO77755.1_3012	CEKMHFBL_03391
OG0001075	lcl|AMXB01000029.1_prot_ENO77754.1_3011	CEKMHFBL_03390
OG0001076	lcl|AMXB01000029.1_prot_ENO77753.1_3010	CEKMHFBL_03388
OG0001077	lcl|AMXB01000073.1_prot_ENO74718.1_4189	CEKMHFBL_01521
OG0001078	lcl|AMXB01000066.1_prot_ENO74919.1_4112	CEKMHFBL_01520
OG0001079	lcl|AMXB01000066.1_prot_ENO74918.1_4111	CEKMHFBL_01519
OG0001080	lcl|AMXB01000017.1_prot_ENO80789.1_2186	CEKMHFBL_00805
OG0001081	lcl|AMXB01000073.1_prot_ENO74716.1_4187	CEKMHFBL_01954
OG0001082	lcl|AMXB01000073.1_prot_ENO74717.1_4188	CEKMHFBL_01953
OG0001083	lcl|AMXB01000001.1_prot_ENO83192.1_65	CEKMHFBL_00736
OG0001084	lcl|AMXB01000001.1_prot_ENO83190.1_63	CEKMHFBL_00738
OG0001085	lcl|AMXB01000001.1_prot_ENO83182.1_55	CEKMHFBL_02741
OG0001086	lcl|AMXB01000001.1_prot_ENO83179.1_52	CEKMHFBL_02743
OG0001087	lcl|AMXB01000001.1_prot_ENO83178.1_51	CEKMHFBL_02744
OG0001088	lcl|AMXB01000001.1_prot_ENO83176.1_49	CEKMHFBL_01956
OG0001089	lcl|AMXB01000001.1_prot_ENO83175.1_48	CEKMHFBL_01474
OG0001090	lcl|AMXB01000005.1_prot_ENO82404.1_699	CEKMHFBL_00376
OG0001091	lcl|AMXB01000005.1_prot_ENO82403.1_698	CEKMHFBL_00375
OG0001092	lcl|AMXB01000005.1_prot_ENO82401.1_696	CEKMHFBL_00373
OG0001093	lcl|AMXB01000005.1_prot_ENO82400.1_695	CEKMHFBL_00372
OG0001094	lcl|AMXB01000005.1_prot_ENO82397.1_692	CEKMHFBL_04112
OG0001095	lcl|AMXB01000010.1_prot_ENO81672.1_1440	CEKMHFBL_03413
OG0001096	lcl|AMXB01000010.1_prot_ENO81671.1_1439	CEKMHFBL_03414
OG0001097	lcl|AMXB01000005.1_prot_ENO82406.1_701	CEKMHFBL_03415
OG0001098	lcl|AMXB01000005.1_prot_ENO82407.1_702	CEKMHFBL_03416
OG0001099	lcl|AMXB01000005.1_prot_ENO82408.1_703	CEKMHFBL_03417
OG0001100	lcl|AMXB01000005.1_prot_ENO82409.1_704	CEKMHFBL_03418
OG0001101	lcl|AMXB01000002.1_prot_ENO83066.1_326	CEKMHFBL_03419
OG0001102	lcl|AMXB01000002.1_prot_ENO83064.1_324	CEKMHFBL_03421
OG0001103	lcl|AMXB01000002.1_prot_ENO83063.1_323	CEKMHFBL_03422
OG0001104	lcl|AMXB01000002.1_prot_ENO83060.1_320	CEKMHFBL_03426
OG0001105	lcl|AMXB01000002.1_prot_ENO83058.1_318	CEKMHFBL_03427
OG0001106	lcl|AMXB01000002.1_prot_ENO83057.1_317	CEKMHFBL_03428
OG0001107	lcl|AMXB01000002.1_prot_ENO83056.1_316	CEKMHFBL_03429
OG0001108	lcl|AMXB01000002.1_prot_ENO83055.1_315	CEKMHFBL_03430
OG0001109	lcl|AMXB01000002.1_prot_ENO83054.1_314	CEKMHFBL_03431
OG0001110	lcl|AMXB01000002.1_prot_ENO83053.1_313	CEKMHFBL_03435
OG0001111	lcl|AMXB01000002.1_prot_ENO83067.1_327	CEKMHFBL_03436
OG0001112	lcl|AMXB01000002.1_prot_ENO83068.1_328	CEKMHFBL_03437
OG0001113	lcl|AMXB01000002.1_prot_ENO83069.1_329	CEKMHFBL_03438
OG0001114	lcl|AMXB01000002.1_prot_ENO83070.1_330	CEKMHFBL_03439
OG0001115	lcl|AMXB01000002.1_prot_ENO83072.1_332	CEKMHFBL_03441
OG0001116	lcl|AMXB01000046.1_prot_ENO75925.1_3743	CEKMHFBL_03442
OG0001117	lcl|AMXB01000002.1_prot_ENO83073.1_333	CEKMHFBL_03443
OG0001118	lcl|AMXB01000002.1_prot_ENO83074.1_334	CEKMHFBL_03444
OG0001119	lcl|AMXB01000002.1_prot_ENO83075.1_335	CEKMHFBL_03445
OG0001120	lcl|AMXB01000010.1_prot_ENO81661.1_1429	CEKMHFBL_03449
OG0001121	lcl|AMXB01000010.1_prot_ENO81662.1_1430	CEKMHFBL_03450
OG0001122	lcl|AMXB01000010.1_prot_ENO81663.1_1431	CEKMHFBL_03451
OG0001123	lcl|AMXB01000010.1_prot_ENO81641.1_1409	CEKMHFBL_00789
OG0001124	lcl|AMXB01000010.1_prot_ENO81642.1_1410	CEKMHFBL_00790
OG0001128	lcl|AMXB01000065.1_prot_ENO74954.1_4091	CEKMHFBL_01653
OG0001129	lcl|AMXB01000010.1_prot_ENO81658.1_1426	CEKMHFBL_02662
OG0001130	lcl|AMXB01000010.1_prot_ENO81659.1_1427	CEKMHFBL_02661
OG0001131	lcl|AMXB01000027.1_prot_ENO78273.1_2909	CEKMHFBL_03672
OG0001132	lcl|AMXB01000001.1_prot_ENO83196.1_69	CEKMHFBL_03705
OG0001133	lcl|AMXB01000007.1_prot_ENO82128.1_1047	CEKMHFBL_02550
OG0001134	lcl|AMXB01000007.1_prot_ENO82127.1_1046	CEKMHFBL_02551
OG0001135	lcl|AMXB01000007.1_prot_ENO82126.1_1045	CEKMHFBL_02552
OG0001136	lcl|AMXB01000007.1_prot_ENO82125.1_1044	CEKMHFBL_02553
OG0001137	lcl|AMXB01000007.1_prot_ENO82124.1_1043	CEKMHFBL_02554
OG0001138	lcl|AMXB01000007.1_prot_ENO82122.1_1041	CEKMHFBL_02556
OG0001139	lcl|AMXB01000007.1_prot_ENO82121.1_1040	CEKMHFBL_02557
OG0001140	lcl|AMXB01000007.1_prot_ENO82120.1_1039	CEKMHFBL_02558
OG0001141	lcl|AMXB01000007.1_prot_ENO82119.1_1038	CEKMHFBL_02559
OG0001142	lcl|AMXB01000007.1_prot_ENO82118.1_1037	CEKMHFBL_02560
OG0001143	lcl|AMXB01000007.1_prot_ENO82117.1_1036	CEKMHFBL_02561
OG0001144	lcl|AMXB01000007.1_prot_ENO82116.1_1035	CEKMHFBL_02562
OG0001145	lcl|AMXB01000007.1_prot_ENO82115.1_1034	CEKMHFBL_02563
OG0001146	lcl|AMXB01000007.1_prot_ENO82114.1_1033	CEKMHFBL_02564
OG0001147	lcl|AMXB01000007.1_prot_ENO82113.1_1032	CEKMHFBL_02565
OG0001148	lcl|AMXB01000007.1_prot_ENO82139.1_1058	CEKMHFBL_04177
OG0001149	lcl|AMXB01000007.1_prot_ENO82112.1_1031	CEKMHFBL_02566
OG0001150	lcl|AMXB01000007.1_prot_ENO82109.1_1028	CEKMHFBL_02974
OG0001151	lcl|AMXB01000017.1_prot_ENO80810.1_2207	CEKMHFBL_02975
OG0001152	lcl|AMXB01000007.1_prot_ENO82105.1_1024	CEKMHFBL_02977
OG0001153	lcl|AMXB01000007.1_prot_ENO82104.1_1023	CEKMHFBL_02978
OG0001154	lcl|AMXB01000007.1_prot_ENO82099.1_1018	CEKMHFBL_02986
OG0001155	lcl|AMXB01000007.1_prot_ENO82036.1_955	CEKMHFBL_02886
OG0001156	lcl|AMXB01000001.1_prot_ENO83284.1_157	CEKMHFBL_03638
OG0001157	lcl|AMXB01000001.1_prot_ENO83285.1_158	CEKMHFBL_03637
OG0001158	lcl|AMXB01000001.1_prot_ENO83286.1_159	CEKMHFBL_03636
OG0001159	lcl|AMXB01000007.1_prot_ENO82086.1_1005	CEKMHFBL_00478
OG0001160	lcl|AMXB01000007.1_prot_ENO82085.1_1004	CEKMHFBL_00477
OG0001161	lcl|AMXB01000010.1_prot_ENO81645.1_1413	CEKMHFBL_01264
OG0001162	lcl|AMXB01000001.1_prot_ENO83262.1_135	CEKMHFBL_01267
OG0001163	lcl|AMXB01000001.1_prot_ENO83263.1_136	CEKMHFBL_01268
OG0001165	lcl|AMXB01000001.1_prot_ENO83202.1_75	CEKMHFBL_03585
OG0001166	lcl|AMXB01000002.1_prot_ENO82989.1_249	CEKMHFBL_01524
OG0001167	lcl|AMXB01000002.1_prot_ENO83000.1_260	CEKMHFBL_01708
OG0001168	lcl|AMXB01000002.1_prot_ENO83004.1_264	CEKMHFBL_01706
OG0001169	lcl|AMXB01000002.1_prot_ENO83005.1_265	CEKMHFBL_01705
OG0001170	lcl|AMXB01000002.1_prot_ENO83006.1_266	CEKMHFBL_01704
OG0001171	lcl|AMXB01000002.1_prot_ENO83007.1_267	CEKMHFBL_01703
OG0001172	lcl|AMXB01000005.1_prot_ENO82380.1_675	CEKMHFBL_00535, CEKMHFBL_01702
OG0001173	lcl|AMXB01000001.1_prot_ENO83297.1_170	CEKMHFBL_01701
OG0001174	lcl|AMXB01000016.1_prot_ENO80910.1_2103	CEKMHFBL_01698
OG0001175	lcl|AMXB01000007.1_prot_ENO82041.1_960	CEKMHFBL_01697
OG0001176	lcl|AMXB01000007.1_prot_ENO82040.1_959	CEKMHFBL_01696
OG0001177	lcl|AMXB01000011.1_prot_ENO81471.1_1527	CEKMHFBL_01640
