Orthogroup	GCA_000310125.2	GCA_003332265.1
OG0000898	lcl|AMXB01000016.1_prot_ENO80902.1_2095	BFLDHLJO_00887
OG0000899	lcl|AMXB01000016.1_prot_ENO80904.1_2097	BFLDHLJO_00888
OG0000900	lcl|AMXB01000033.1_prot_ENO77174.1_3225	BFLDHLJO_04077
OG0000901	lcl|AMXB01000005.1_prot_ENO82486.1_781	BFLDHLJO_02542
OG0000902	lcl|AMXB01000005.1_prot_ENO82393.1_688	BFLDHLJO_02973
OG0000903	lcl|AMXB01000019.1_prot_ENO80635.1_2353	BFLDHLJO_03000
OG0000904	lcl|AMXB01000042.1_prot_ENO76220.1_3637	BFLDHLJO_02971
OG0000905	lcl|AMXB01000042.1_prot_ENO76223.1_3640	BFLDHLJO_02972
OG0000906	lcl|AMXB01000004.1_prot_ENO82691.1_650	BFLDHLJO_02712
OG0000907	lcl|AMXB01000005.1_prot_ENO82458.1_753	BFLDHLJO_02713
OG0000910	lcl|AMXB01000052.1_prot_ENO75508.1_3899	BFLDHLJO_00781
OG0000911	lcl|AMXB01000052.1_prot_ENO75507.1_3898	BFLDHLJO_00782
OG0000912	lcl|AMXB01000052.1_prot_ENO75502.1_3893	BFLDHLJO_00783
OG0000913	lcl|AMXB01000010.1_prot_ENO81628.1_1396	BFLDHLJO_00785
OG0000914	lcl|AMXB01000010.1_prot_ENO81630.1_1398	BFLDHLJO_00788
OG0000915	lcl|AMXB01000010.1_prot_ENO81631.1_1399	BFLDHLJO_00789
OG0000916	lcl|AMXB01000010.1_prot_ENO81632.1_1400	BFLDHLJO_00790
OG0000917	lcl|AMXB01000010.1_prot_ENO81633.1_1401	BFLDHLJO_00791
OG0000918	lcl|AMXB01000010.1_prot_ENO81634.1_1402	BFLDHLJO_00637
OG0000919	lcl|AMXB01000010.1_prot_ENO81635.1_1403	BFLDHLJO_00638
OG0000920	lcl|AMXB01000001.1_prot_ENO83174.1_47	BFLDHLJO_01459
OG0000921	lcl|AMXB01000003.1_prot_ENO82783.1_425	BFLDHLJO_01458
OG0000922	lcl|AMXB01000003.1_prot_ENO82801.1_443	BFLDHLJO_00100, BFLDHLJO_00099
OG0000924	lcl|AMXB01000022.1_prot_ENO79618.1_2555	BFLDHLJO_02404
OG0000925	lcl|AMXB01000016.1_prot_ENO80900.1_2093, lcl|AMXB01000006.1_prot_ENO82337.1_941	BFLDHLJO_03559
OG0000926	lcl|AMXB01000023.1_prot_ENO79299.1_2607	BFLDHLJO_01095
OG0000927	lcl|AMXB01000022.1_prot_ENO79615.1_2552	BFLDHLJO_01096
OG0000928	lcl|AMXB01000022.1_prot_ENO79614.1_2551	BFLDHLJO_01097
OG0000929	lcl|AMXB01000008.1_prot_ENO81950.1_1178	BFLDHLJO_01098
OG0000930	lcl|AMXB01000022.1_prot_ENO79613.1_2550	BFLDHLJO_01099
OG0000931	lcl|AMXB01000022.1_prot_ENO79612.1_2549	BFLDHLJO_01100
OG0000932	lcl|AMXB01000022.1_prot_ENO79611.1_2548	BFLDHLJO_01101
OG0000933	lcl|AMXB01000022.1_prot_ENO79610.1_2547	BFLDHLJO_01102
OG0000934	lcl|AMXB01000022.1_prot_ENO79609.1_2546	BFLDHLJO_01103
OG0000935	lcl|AMXB01000022.1_prot_ENO79607.1_2544	BFLDHLJO_01105
OG0000936	lcl|AMXB01000022.1_prot_ENO79606.1_2543	BFLDHLJO_01106
OG0000937	lcl|AMXB01000022.1_prot_ENO79605.1_2542	BFLDHLJO_01107
OG0000938	lcl|AMXB01000022.1_prot_ENO79604.1_2541	BFLDHLJO_01108
OG0000939	lcl|AMXB01000022.1_prot_ENO79603.1_2540	BFLDHLJO_01109
OG0000940	lcl|AMXB01000022.1_prot_ENO79602.1_2539	BFLDHLJO_01110
OG0000941	lcl|AMXB01000022.1_prot_ENO79601.1_2538	BFLDHLJO_01111
OG0000942	lcl|AMXB01000022.1_prot_ENO79599.1_2536	BFLDHLJO_01525
OG0000943	lcl|AMXB01000022.1_prot_ENO79598.1_2535	BFLDHLJO_01526
OG0000944	lcl|AMXB01000022.1_prot_ENO79597.1_2534	BFLDHLJO_01527
OG0000945	lcl|AMXB01000022.1_prot_ENO79596.1_2533	BFLDHLJO_01528
OG0000946	lcl|AMXB01000022.1_prot_ENO79595.1_2532	BFLDHLJO_01529
OG0000947	lcl|AMXB01000022.1_prot_ENO79594.1_2531	BFLDHLJO_01530
OG0000948	lcl|AMXB01000022.1_prot_ENO79593.1_2530	BFLDHLJO_01531
OG0000949	lcl|AMXB01000022.1_prot_ENO79592.1_2529	BFLDHLJO_01532
OG0000950	lcl|AMXB01000022.1_prot_ENO79591.1_2528	BFLDHLJO_01533
OG0000951	lcl|AMXB01000022.1_prot_ENO79590.1_2527	BFLDHLJO_01534
OG0000952	lcl|AMXB01000022.1_prot_ENO79587.1_2524	BFLDHLJO_01540
OG0000956	lcl|AMXB01000033.1_prot_ENO77203.1_3254	BFLDHLJO_00245
OG0000957	lcl|AMXB01000009.1_prot_ENO81860.1_1351	BFLDHLJO_02974
OG0000958	lcl|AMXB01000035.1_prot_ENO76924.1_3334	BFLDHLJO_03751
OG0000960	lcl|AMXB01000033.1_prot_ENO77219.1_3270	BFLDHLJO_01900
OG0000961	lcl|AMXB01000039.1_prot_ENO76439.1_3515	BFLDHLJO_01202
OG0000962	lcl|AMXB01000039.1_prot_ENO76440.1_3516	BFLDHLJO_01203
OG0000963	lcl|AMXB01000039.1_prot_ENO76441.1_3517	BFLDHLJO_01204
OG0000964	lcl|AMXB01000039.1_prot_ENO76442.1_3518	BFLDHLJO_01205
OG0000965	lcl|AMXB01000022.1_prot_ENO79628.1_2565	BFLDHLJO_00296
OG0000966	lcl|AMXB01000022.1_prot_ENO79627.1_2564	BFLDHLJO_00298
OG0000967	lcl|AMXB01000022.1_prot_ENO79626.1_2563	BFLDHLJO_00299
OG0000969	lcl|AMXB01000022.1_prot_ENO79625.1_2562	BFLDHLJO_00301
OG0000970	lcl|AMXB01000032.1_prot_ENO77287.1_3221	BFLDHLJO_00304
OG0000971	lcl|AMXB01000032.1_prot_ENO77282.1_3216	BFLDHLJO_00305
OG0000972	lcl|AMXB01000032.1_prot_ENO77280.1_3214	BFLDHLJO_01431
OG0000973	lcl|AMXB01000032.1_prot_ENO77279.1_3213	BFLDHLJO_01432
OG0000974	lcl|AMXB01000032.1_prot_ENO77278.1_3212	BFLDHLJO_01433
OG0000975	lcl|AMXB01000004.1_prot_ENO82609.1_568	BFLDHLJO_01434
OG0000976	lcl|AMXB01000004.1_prot_ENO82611.1_570	BFLDHLJO_01436
OG0000977	lcl|AMXB01000004.1_prot_ENO82612.1_571	BFLDHLJO_01437
OG0000978	lcl|AMXB01000004.1_prot_ENO82613.1_572	BFLDHLJO_01438
OG0000979	lcl|AMXB01000004.1_prot_ENO82614.1_573	BFLDHLJO_01439
OG0000980	lcl|AMXB01000004.1_prot_ENO82615.1_574	BFLDHLJO_01440
OG0000981	lcl|AMXB01000004.1_prot_ENO82616.1_575	BFLDHLJO_01441
OG0000982	lcl|AMXB01000004.1_prot_ENO82617.1_576	BFLDHLJO_01442
OG0000983	lcl|AMXB01000004.1_prot_ENO82618.1_577	BFLDHLJO_01443
OG0000984	lcl|AMXB01000004.1_prot_ENO82619.1_578	BFLDHLJO_01444
OG0000985	lcl|AMXB01000004.1_prot_ENO82620.1_579	BFLDHLJO_01445
OG0000986	lcl|AMXB01000004.1_prot_ENO82621.1_580	BFLDHLJO_01446
OG0000987	lcl|AMXB01000004.1_prot_ENO82622.1_581	BFLDHLJO_01447
OG0000988	lcl|AMXB01000011.1_prot_ENO81437.1_1493	BFLDHLJO_01503
OG0000989	lcl|AMXB01000013.1_prot_ENO81195.1_1733	BFLDHLJO_02672
OG0000992	lcl|AMXB01000013.1_prot_ENO81196.1_1734	BFLDHLJO_02674
OG0000994	lcl|AMXB01000013.1_prot_ENO81295.1_1833	BFLDHLJO_03280, BFLDHLJO_03281
OG0000995	lcl|AMXB01000013.1_prot_ENO81298.1_1836	BFLDHLJO_03277
OG0000996	lcl|AMXB01000013.1_prot_ENO81299.1_1837	BFLDHLJO_03276
OG0000997	lcl|AMXB01000013.1_prot_ENO81300.1_1838	BFLDHLJO_03275
OG0000998	lcl|AMXB01000013.1_prot_ENO81301.1_1839	BFLDHLJO_03274
OG0000999	lcl|AMXB01000013.1_prot_ENO81302.1_1840	BFLDHLJO_03273
OG0001000	lcl|AMXB01000068.1_prot_ENO74861.1_4127	BFLDHLJO_03347
OG0001001	lcl|AMXB01000068.1_prot_ENO74862.1_4128	BFLDHLJO_03348
OG0001002	lcl|AMXB01000068.1_prot_ENO74863.1_4129	BFLDHLJO_03349
OG0001003	lcl|AMXB01000068.1_prot_ENO74865.1_4131	BFLDHLJO_03351
OG0001004	lcl|AMXB01000078.1_prot_ENO74604.1_4224	BFLDHLJO_03354
OG0001005	lcl|AMXB01000002.1_prot_ENO83052.1_312	BFLDHLJO_00007
OG0001006	lcl|AMXB01000036.1_prot_ENO76836.1_3407	BFLDHLJO_03357
OG0001007	lcl|AMXB01000036.1_prot_ENO76835.1_3406	BFLDHLJO_03358
OG0001008	lcl|AMXB01000036.1_prot_ENO76834.1_3405	BFLDHLJO_03359
OG0001009	lcl|AMXB01000036.1_prot_ENO76826.1_3397	BFLDHLJO_03362
OG0001010	lcl|AMXB01000036.1_prot_ENO76825.1_3396	BFLDHLJO_03363
OG0001011	lcl|AMXB01000036.1_prot_ENO76824.1_3395	BFLDHLJO_03364
OG0001012	lcl|AMXB01000036.1_prot_ENO76823.1_3394	BFLDHLJO_03365
OG0001013	lcl|AMXB01000011.1_prot_ENO81553.1_1609	BFLDHLJO_03955
OG0001014	lcl|AMXB01000005.1_prot_ENO82509.1_804	BFLDHLJO_01869
OG0001015	lcl|AMXB01000005.1_prot_ENO82510.1_805	BFLDHLJO_01870
OG0001016	lcl|AMXB01000005.1_prot_ENO82511.1_806	BFLDHLJO_01871
OG0001017	lcl|AMXB01000005.1_prot_ENO82512.1_807	BFLDHLJO_01872
OG0001018	lcl|AMXB01000005.1_prot_ENO82517.1_812	BFLDHLJO_01875
OG0001019	lcl|AMXB01000090.1_prot_ENO74468.1_4249	BFLDHLJO_01876
OG0001020	lcl|AMXB01000035.1_prot_ENO76921.1_3331	BFLDHLJO_03056
OG0001021	lcl|AMXB01000035.1_prot_ENO76922.1_3332	BFLDHLJO_03057
OG0001022	lcl|AMXB01000035.1_prot_ENO76925.1_3335	BFLDHLJO_03061
OG0001023	lcl|AMXB01000008.1_prot_ENO81917.1_1145	BFLDHLJO_02120
OG0001024	lcl|AMXB01000035.1_prot_ENO76928.1_3338	BFLDHLJO_00961
OG0001025	lcl|AMXB01000035.1_prot_ENO76930.1_3340	BFLDHLJO_00963
OG0001026	lcl|AMXB01000035.1_prot_ENO76931.1_3341	BFLDHLJO_00964
OG0001028	lcl|AMXB01000035.1_prot_ENO76950.1_3360	BFLDHLJO_00973
OG0001029	lcl|AMXB01000032.1_prot_ENO77259.1_3193	BFLDHLJO_00974
OG0001030	lcl|AMXB01000032.1_prot_ENO77258.1_3192	BFLDHLJO_00975
OG0001031	lcl|AMXB01000032.1_prot_ENO77253.1_3187	BFLDHLJO_00979
OG0001032	lcl|AMXB01000032.1_prot_ENO77252.1_3186	BFLDHLJO_00980
OG0001033	lcl|AMXB01000032.1_prot_ENO77251.1_3185	BFLDHLJO_00981
OG0001034	lcl|AMXB01000032.1_prot_ENO77250.1_3184	BFLDHLJO_00982
OG0001035	lcl|AMXB01000032.1_prot_ENO77249.1_3183	BFLDHLJO_00983
OG0001036	lcl|AMXB01000032.1_prot_ENO77244.1_3178	BFLDHLJO_00988
OG0001037	lcl|AMXB01000032.1_prot_ENO77243.1_3177	BFLDHLJO_00989
OG0001038	lcl|AMXB01000032.1_prot_ENO77242.1_3176	BFLDHLJO_00990
OG0001039	lcl|AMXB01000032.1_prot_ENO77241.1_3175	BFLDHLJO_00991
OG0001040	lcl|AMXB01000032.1_prot_ENO77240.1_3174	BFLDHLJO_00992
OG0001041	lcl|AMXB01000032.1_prot_ENO77239.1_3173	BFLDHLJO_00993
OG0001042	lcl|AMXB01000032.1_prot_ENO77238.1_3172	BFLDHLJO_00994
OG0001043	lcl|AMXB01000032.1_prot_ENO77237.1_3171	BFLDHLJO_00995
OG0001044	lcl|AMXB01000032.1_prot_ENO77235.1_3169	BFLDHLJO_00997
OG0001045	lcl|AMXB01000032.1_prot_ENO77234.1_3168	BFLDHLJO_00998
OG0001046	lcl|AMXB01000032.1_prot_ENO77233.1_3167	BFLDHLJO_00999
OG0001047	lcl|AMXB01000032.1_prot_ENO77232.1_3166	BFLDHLJO_01000
OG0001048	lcl|AMXB01000032.1_prot_ENO77231.1_3165	BFLDHLJO_01001
OG0001049	lcl|AMXB01000064.1_prot_ENO74991.1_4082	BFLDHLJO_01930
OG0001050	lcl|AMXB01000020.1_prot_ENO80561.1_2443	BFLDHLJO_00909
OG0001051	lcl|AMXB01000019.1_prot_ENO80603.1_2321, lcl|AMXB01000004.1_prot_ENO82684.1_643	BFLDHLJO_02428
OG0001052	lcl|AMXB01000034.1_prot_ENO77082.1_3317	BFLDHLJO_00911
OG0001053	lcl|AMXB01000045.1_prot_ENO76018.1_3737	BFLDHLJO_03063
OG0001054	lcl|AMXB01000045.1_prot_ENO76017.1_3736	BFLDHLJO_02107
OG0001055	lcl|AMXB01000045.1_prot_ENO76016.1_3735	BFLDHLJO_02106
OG0001056	lcl|AMXB01000045.1_prot_ENO76015.1_3734	BFLDHLJO_02105
OG0001057	lcl|AMXB01000045.1_prot_ENO76014.1_3733	BFLDHLJO_02104
OG0001058	lcl|AMXB01000045.1_prot_ENO76013.1_3732	BFLDHLJO_02103
OG0001059	lcl|AMXB01000045.1_prot_ENO76012.1_3731	BFLDHLJO_02102
OG0001060	lcl|AMXB01000045.1_prot_ENO76011.1_3730	BFLDHLJO_02101
OG0001061	lcl|AMXB01000045.1_prot_ENO76010.1_3729	BFLDHLJO_00445
OG0001062	lcl|AMXB01000045.1_prot_ENO76009.1_3728	BFLDHLJO_00444
OG0001063	lcl|AMXB01000045.1_prot_ENO76008.1_3727	BFLDHLJO_00443
OG0001064	lcl|AMXB01000045.1_prot_ENO76007.1_3726	BFLDHLJO_00442
OG0001065	lcl|AMXB01000045.1_prot_ENO76006.1_3725	BFLDHLJO_00441
OG0001066	lcl|AMXB01000045.1_prot_ENO76005.1_3724	BFLDHLJO_00440
OG0001067	lcl|AMXB01000045.1_prot_ENO76004.1_3723	BFLDHLJO_00439
OG0001068	lcl|AMXB01000045.1_prot_ENO76003.1_3722	BFLDHLJO_00438
OG0001069	lcl|AMXB01000045.1_prot_ENO76002.1_3721	BFLDHLJO_00437
OG0001070	lcl|AMXB01000002.1_prot_ENO82994.1_254	BFLDHLJO_03949
OG0001071	lcl|AMXB01000002.1_prot_ENO82995.1_255	BFLDHLJO_03950
OG0001072	lcl|AMXB01000029.1_prot_ENO77757.1_3014	BFLDHLJO_03951
OG0001073	lcl|AMXB01000029.1_prot_ENO77756.1_3013	BFLDHLJO_03952
OG0001074	lcl|AMXB01000029.1_prot_ENO77755.1_3012	BFLDHLJO_03953
OG0001075	lcl|AMXB01000029.1_prot_ENO77754.1_3011	BFLDHLJO_03954
OG0001076	lcl|AMXB01000029.1_prot_ENO77753.1_3010	BFLDHLJO_03956
OG0001077	lcl|AMXB01000073.1_prot_ENO74718.1_4189	BFLDHLJO_01514
OG0001078	lcl|AMXB01000066.1_prot_ENO74919.1_4112	BFLDHLJO_01515
OG0001079	lcl|AMXB01000066.1_prot_ENO74918.1_4111	BFLDHLJO_01516
OG0001080	lcl|AMXB01000017.1_prot_ENO80789.1_2186	BFLDHLJO_00268
OG0001081	lcl|AMXB01000073.1_prot_ENO74716.1_4187	BFLDHLJO_01521
OG0001082	lcl|AMXB01000073.1_prot_ENO74717.1_4188	BFLDHLJO_01520
OG0001083	lcl|AMXB01000001.1_prot_ENO83192.1_65	BFLDHLJO_01739
OG0001084	lcl|AMXB01000001.1_prot_ENO83190.1_63	BFLDHLJO_01735
OG0001085	lcl|AMXB01000001.1_prot_ENO83182.1_55	BFLDHLJO_02237
OG0001086	lcl|AMXB01000001.1_prot_ENO83179.1_52	BFLDHLJO_02383
OG0001087	lcl|AMXB01000001.1_prot_ENO83178.1_51	BFLDHLJO_02382
OG0001088	lcl|AMXB01000001.1_prot_ENO83176.1_49	BFLDHLJO_01523
OG0001089	lcl|AMXB01000001.1_prot_ENO83175.1_48	BFLDHLJO_00290
OG0001090	lcl|AMXB01000005.1_prot_ENO82404.1_699	BFLDHLJO_00644
OG0001091	lcl|AMXB01000005.1_prot_ENO82403.1_698	BFLDHLJO_00643
OG0001092	lcl|AMXB01000005.1_prot_ENO82401.1_696	BFLDHLJO_00641
OG0001093	lcl|AMXB01000005.1_prot_ENO82400.1_695	BFLDHLJO_00640
OG0001094	lcl|AMXB01000005.1_prot_ENO82397.1_692	BFLDHLJO_01295
OG0001095	lcl|AMXB01000010.1_prot_ENO81672.1_1440	BFLDHLJO_00139
OG0001096	lcl|AMXB01000010.1_prot_ENO81671.1_1439	BFLDHLJO_00138
OG0001097	lcl|AMXB01000005.1_prot_ENO82406.1_701	BFLDHLJO_00137
OG0001098	lcl|AMXB01000005.1_prot_ENO82407.1_702	BFLDHLJO_00136
OG0001099	lcl|AMXB01000005.1_prot_ENO82408.1_703	BFLDHLJO_00135
OG0001100	lcl|AMXB01000005.1_prot_ENO82409.1_704	BFLDHLJO_00134
OG0001101	lcl|AMXB01000002.1_prot_ENO83066.1_326	BFLDHLJO_00133
OG0001102	lcl|AMXB01000002.1_prot_ENO83064.1_324	BFLDHLJO_00131
OG0001103	lcl|AMXB01000002.1_prot_ENO83063.1_323	BFLDHLJO_00130
OG0001104	lcl|AMXB01000002.1_prot_ENO83060.1_320	BFLDHLJO_00127
OG0001105	lcl|AMXB01000002.1_prot_ENO83058.1_318	BFLDHLJO_00126
OG0001106	lcl|AMXB01000002.1_prot_ENO83057.1_317	BFLDHLJO_00125
OG0001107	lcl|AMXB01000002.1_prot_ENO83056.1_316	BFLDHLJO_00124
OG0001108	lcl|AMXB01000002.1_prot_ENO83055.1_315	BFLDHLJO_00123
OG0001109	lcl|AMXB01000002.1_prot_ENO83054.1_314	BFLDHLJO_00122
OG0001110	lcl|AMXB01000002.1_prot_ENO83053.1_313	BFLDHLJO_00118
OG0001111	lcl|AMXB01000002.1_prot_ENO83067.1_327	BFLDHLJO_00117
OG0001112	lcl|AMXB01000002.1_prot_ENO83068.1_328	BFLDHLJO_00116
OG0001113	lcl|AMXB01000002.1_prot_ENO83069.1_329	BFLDHLJO_00115
OG0001114	lcl|AMXB01000002.1_prot_ENO83070.1_330	BFLDHLJO_00114
OG0001115	lcl|AMXB01000002.1_prot_ENO83072.1_332	BFLDHLJO_00112
OG0001116	lcl|AMXB01000046.1_prot_ENO75925.1_3743	BFLDHLJO_00111
OG0001117	lcl|AMXB01000002.1_prot_ENO83073.1_333	BFLDHLJO_00110
OG0001118	lcl|AMXB01000002.1_prot_ENO83074.1_334	BFLDHLJO_00109
OG0001119	lcl|AMXB01000002.1_prot_ENO83075.1_335	BFLDHLJO_00108
OG0001120	lcl|AMXB01000010.1_prot_ENO81661.1_1429	BFLDHLJO_00106
OG0001121	lcl|AMXB01000010.1_prot_ENO81662.1_1430	BFLDHLJO_00105
OG0001122	lcl|AMXB01000010.1_prot_ENO81663.1_1431	BFLDHLJO_00104
OG0001123	lcl|AMXB01000010.1_prot_ENO81641.1_1409	BFLDHLJO_02099
OG0001124	lcl|AMXB01000010.1_prot_ENO81642.1_1410	BFLDHLJO_02098
OG0001128	lcl|AMXB01000065.1_prot_ENO74954.1_4091	BFLDHLJO_04075
OG0001129	lcl|AMXB01000010.1_prot_ENO81658.1_1426	BFLDHLJO_00656
OG0001130	lcl|AMXB01000010.1_prot_ENO81659.1_1427	BFLDHLJO_00655
OG0001131	lcl|AMXB01000027.1_prot_ENO78273.1_2909	BFLDHLJO_03073
OG0001132	lcl|AMXB01000001.1_prot_ENO83196.1_69	BFLDHLJO_01755
OG0001133	lcl|AMXB01000007.1_prot_ENO82128.1_1047	BFLDHLJO_03604
OG0001134	lcl|AMXB01000007.1_prot_ENO82127.1_1046	BFLDHLJO_03605
OG0001135	lcl|AMXB01000007.1_prot_ENO82126.1_1045	BFLDHLJO_03606
OG0001136	lcl|AMXB01000007.1_prot_ENO82125.1_1044	BFLDHLJO_03607
OG0001137	lcl|AMXB01000007.1_prot_ENO82124.1_1043	BFLDHLJO_03608
OG0001138	lcl|AMXB01000007.1_prot_ENO82122.1_1041	BFLDHLJO_03610
OG0001139	lcl|AMXB01000007.1_prot_ENO82121.1_1040	BFLDHLJO_03611
OG0001140	lcl|AMXB01000007.1_prot_ENO82120.1_1039	BFLDHLJO_03612
OG0001141	lcl|AMXB01000007.1_prot_ENO82119.1_1038	BFLDHLJO_03613
OG0001142	lcl|AMXB01000007.1_prot_ENO82118.1_1037	BFLDHLJO_03614
OG0001143	lcl|AMXB01000007.1_prot_ENO82117.1_1036	BFLDHLJO_03615
OG0001144	lcl|AMXB01000007.1_prot_ENO82116.1_1035	BFLDHLJO_03616
OG0001145	lcl|AMXB01000007.1_prot_ENO82115.1_1034	BFLDHLJO_03617
OG0001146	lcl|AMXB01000007.1_prot_ENO82114.1_1033	BFLDHLJO_03618
OG0001147	lcl|AMXB01000007.1_prot_ENO82113.1_1032	BFLDHLJO_03619
OG0001148	lcl|AMXB01000007.1_prot_ENO82139.1_1058	BFLDHLJO_00282
OG0001149	lcl|AMXB01000007.1_prot_ENO82112.1_1031	BFLDHLJO_03417
OG0001150	lcl|AMXB01000007.1_prot_ENO82109.1_1028	BFLDHLJO_00021
OG0001151	lcl|AMXB01000017.1_prot_ENO80810.1_2207	BFLDHLJO_00020
OG0001152	lcl|AMXB01000007.1_prot_ENO82105.1_1024	BFLDHLJO_00018
OG0001153	lcl|AMXB01000007.1_prot_ENO82104.1_1023	BFLDHLJO_00017
OG0001154	lcl|AMXB01000007.1_prot_ENO82099.1_1018	BFLDHLJO_00009
OG0001155	lcl|AMXB01000007.1_prot_ENO82036.1_955	BFLDHLJO_00032
OG0001156	lcl|AMXB01000001.1_prot_ENO83284.1_157	BFLDHLJO_01177
OG0001157	lcl|AMXB01000001.1_prot_ENO83285.1_158	BFLDHLJO_01178
OG0001158	lcl|AMXB01000001.1_prot_ENO83286.1_159	BFLDHLJO_01179
OG0001159	lcl|AMXB01000007.1_prot_ENO82086.1_1005	BFLDHLJO_00949
OG0001160	lcl|AMXB01000007.1_prot_ENO82085.1_1004	BFLDHLJO_00950
OG0001161	lcl|AMXB01000010.1_prot_ENO81645.1_1413	BFLDHLJO_00065
OG0001162	lcl|AMXB01000001.1_prot_ENO83262.1_135	BFLDHLJO_00062
OG0001163	lcl|AMXB01000001.1_prot_ENO83263.1_136	BFLDHLJO_00061
OG0001165	lcl|AMXB01000001.1_prot_ENO83202.1_75	BFLDHLJO_03006
OG0001166	lcl|AMXB01000002.1_prot_ENO82989.1_249	BFLDHLJO_03131
OG0001167	lcl|AMXB01000002.1_prot_ENO83000.1_260	BFLDHLJO_03833
OG0001168	lcl|AMXB01000002.1_prot_ENO83004.1_264	BFLDHLJO_03836
OG0001169	lcl|AMXB01000002.1_prot_ENO83005.1_265	BFLDHLJO_03837
OG0001170	lcl|AMXB01000002.1_prot_ENO83006.1_266	BFLDHLJO_03838
OG0001171	lcl|AMXB01000002.1_prot_ENO83007.1_267	BFLDHLJO_03839
OG0001173	lcl|AMXB01000001.1_prot_ENO83297.1_170	BFLDHLJO_03841
OG0001174	lcl|AMXB01000016.1_prot_ENO80910.1_2103	BFLDHLJO_02726
OG0001175	lcl|AMXB01000007.1_prot_ENO82041.1_960	BFLDHLJO_02725
OG0001176	lcl|AMXB01000007.1_prot_ENO82040.1_959	BFLDHLJO_02724
OG0001177	lcl|AMXB01000011.1_prot_ENO81471.1_1527	BFLDHLJO_01600
OG0001180	lcl|AMXB01000022.1_prot_ENO79647.1_2584	BFLDHLJO_02939
OG0001181	lcl|AMXB01000022.1_prot_ENO79651.1_2588	BFLDHLJO_02941
OG0001182	lcl|AMXB01000018.1_prot_ENO80679.1_2237	BFLDHLJO_03155
OG0001183	lcl|AMXB01000018.1_prot_ENO80682.1_2240	BFLDHLJO_03154
OG0001184	lcl|AMXB01000018.1_prot_ENO80683.1_2241	BFLDHLJO_03153
OG0001185	lcl|AMXB01000018.1_prot_ENO80684.1_2242	BFLDHLJO_03152
OG0001186	lcl|AMXB01000018.1_prot_ENO80685.1_2243	BFLDHLJO_03151
OG0001187	lcl|AMXB01000018.1_prot_ENO80687.1_2245	BFLDHLJO_01846
OG0001188	lcl|AMXB01000018.1_prot_ENO80699.1_2257	BFLDHLJO_01836
OG0001189	lcl|AMXB01000018.1_prot_ENO80700.1_2258	BFLDHLJO_01835
OG0001190	lcl|AMXB01000018.1_prot_ENO80701.1_2259	BFLDHLJO_01834
OG0001191	lcl|AMXB01000018.1_prot_ENO80702.1_2260	BFLDHLJO_01833
OG0001192	lcl|AMXB01000018.1_prot_ENO80703.1_2261	BFLDHLJO_01832
OG0001193	lcl|AMXB01000018.1_prot_ENO80704.1_2262	BFLDHLJO_01830
OG0001194	lcl|AMXB01000018.1_prot_ENO80705.1_2263	BFLDHLJO_01829
OG0001195	lcl|AMXB01000018.1_prot_ENO80707.1_2265	BFLDHLJO_01827
OG0001196	lcl|AMXB01000018.1_prot_ENO80708.1_2266	BFLDHLJO_01826
OG0001197	lcl|AMXB01000017.1_prot_ENO80776.1_2173	BFLDHLJO_01491
OG0001198	lcl|AMXB01000033.1_prot_ENO77199.1_3250	BFLDHLJO_02238
OG0001199	lcl|AMXB01000017.1_prot_ENO80764.1_2161	BFLDHLJO_00256
OG0001200	lcl|AMXB01000017.1_prot_ENO80763.1_2160	BFLDHLJO_00255
OG0001201	lcl|AMXB01000017.1_prot_ENO80762.1_2159	BFLDHLJO_00254
OG0001202	lcl|AMXB01000003.1_prot_ENO82785.1_427	BFLDHLJO_02243
OG0001204	lcl|AMXB01000003.1_prot_ENO82772.1_414	BFLDHLJO_02248
OG0001205	lcl|AMXB01000003.1_prot_ENO82771.1_413	BFLDHLJO_02249
OG0001206	lcl|AMXB01000003.1_prot_ENO82770.1_412	BFLDHLJO_02250
OG0001207	lcl|AMXB01000003.1_prot_ENO82769.1_411	BFLDHLJO_02251
OG0001208	lcl|AMXB01000003.1_prot_ENO82768.1_410	BFLDHLJO_02252
OG0001209	lcl|AMXB01000003.1_prot_ENO82767.1_409	BFLDHLJO_02256
OG0001210	lcl|AMXB01000003.1_prot_ENO82766.1_408	BFLDHLJO_02257
OG0001211	lcl|AMXB01000003.1_prot_ENO82765.1_407	BFLDHLJO_02258
OG0001212	lcl|AMXB01000007.1_prot_ENO82164.1_1083	BFLDHLJO_02260
OG0001213	lcl|AMXB01000011.1_prot_ENO81458.1_1514	BFLDHLJO_03142
OG0001214	lcl|AMXB01000011.1_prot_ENO81457.1_1513	BFLDHLJO_03143
OG0001215	lcl|AMXB01000011.1_prot_ENO81455.1_1511	BFLDHLJO_04102
OG0001216	lcl|AMXB01000011.1_prot_ENO81454.1_1510	BFLDHLJO_04101
OG0001217	lcl|AMXB01000011.1_prot_ENO81453.1_1509	BFLDHLJO_00308
OG0001218	lcl|AMXB01000011.1_prot_ENO81452.1_1508	BFLDHLJO_04100
OG0001219	lcl|AMXB01000011.1_prot_ENO81451.1_1507	BFLDHLJO_04099
OG0001220	lcl|AMXB01000049.1_prot_ENO75680.1_3819, lcl|AMXB01000008.1_prot_ENO81991.1_1219	BFLDHLJO_01420
