Orthogroup	Reactor4-bin.4	spades-bin.32
OG0001484	CEKMHFBL_00077	BBLLADNB_01251
OG0001485	CEKMHFBL_00078	BBLLADNB_01250
OG0001486	CEKMHFBL_02312	BBLLADNB_01248
OG0001487	CEKMHFBL_02313	BBLLADNB_01247
OG0001488	CEKMHFBL_02314	BBLLADNB_01246
OG0001489	CEKMHFBL_02316	BBLLADNB_01244
OG0001490	CEKMHFBL_02317	BBLLADNB_01243
OG0001491	CEKMHFBL_02318	BBLLADNB_01242
OG0001492	CEKMHFBL_02319	BBLLADNB_01241
OG0001493	CEKMHFBL_02321	BBLLADNB_01239
OG0001494	CEKMHFBL_02322	BBLLADNB_01238
OG0001495	CEKMHFBL_02323	BBLLADNB_01237
OG0001496	CEKMHFBL_02324	BBLLADNB_01236
OG0001497	CEKMHFBL_02325	BBLLADNB_03754
OG0001498	CEKMHFBL_02326	BBLLADNB_03753
OG0001499	CEKMHFBL_02327	BBLLADNB_03752
OG0001500	CEKMHFBL_02139	BBLLADNB_01918
OG0001501	CEKMHFBL_02127	BBLLADNB_01919
OG0001502	CEKMHFBL_02125	BBLLADNB_01921
OG0001503	CEKMHFBL_02124	BBLLADNB_01922
OG0001504	CEKMHFBL_02123	BBLLADNB_01923
OG0001505	CEKMHFBL_02379	BBLLADNB_01959
OG0001506	CEKMHFBL_02617	BBLLADNB_03643
OG0001507	CEKMHFBL_03794	BBLLADNB_02481
OG0001508	CEKMHFBL_03793	BBLLADNB_02480
OG0001509	CEKMHFBL_03792	BBLLADNB_02479
OG0001510	CEKMHFBL_03791	BBLLADNB_02478
OG0001511	CEKMHFBL_03788	BBLLADNB_02097
OG0001512	CEKMHFBL_03787	BBLLADNB_02098
OG0001513	CEKMHFBL_01723	BBLLADNB_00399, BBLLADNB_01861
OG0001514	CEKMHFBL_01554	BBLLADNB_02360, BBLLADNB_03457
OG0001518	CEKMHFBL_01537	BBLLADNB_03203
OG0001519	CEKMHFBL_01628	BBLLADNB_00507
OG0001520	CEKMHFBL_01631	BBLLADNB_00510
OG0001521	CEKMHFBL_01632	BBLLADNB_00511
OG0001522	CEKMHFBL_01184	BBLLADNB_03039
OG0001523	CEKMHFBL_01928	BBLLADNB_03835
OG0001524	CEKMHFBL_02235	BBLLADNB_02920
OG0001525	CEKMHFBL_02236, CEKMHFBL_03201	BBLLADNB_02919
OG0001526	CEKMHFBL_00689	BBLLADNB_03198
OG0001527	CEKMHFBL_00690	BBLLADNB_03199
OG0001528	CEKMHFBL_01098	BBLLADNB_01049
OG0001529	CEKMHFBL_01097	BBLLADNB_01050
OG0001530	CEKMHFBL_00451	BBLLADNB_02607
OG0001531	CEKMHFBL_02380	BBLLADNB_01960
OG0001532	CEKMHFBL_01432	BBLLADNB_01727
OG0001534	CEKMHFBL_01957	BBLLADNB_00817
OG0001535	CEKMHFBL_02238	BBLLADNB_00772
OG0001536	CEKMHFBL_02239	BBLLADNB_00771
OG0001538	CEKMHFBL_02244	BBLLADNB_03870
OG0001539	CEKMHFBL_02245	BBLLADNB_03869
OG0001540	CEKMHFBL_03658	BBLLADNB_00260
OG0001541	CEKMHFBL_03657	BBLLADNB_00259
OG0001542	CEKMHFBL_03656	BBLLADNB_00258
OG0001544	CEKMHFBL_01468	BBLLADNB_01008
OG0001545	CEKMHFBL_01322	BBLLADNB_03473
OG0001546	CEKMHFBL_03654	BBLLADNB_00256
OG0001547	CEKMHFBL_03653	BBLLADNB_00255
OG0001548	CEKMHFBL_03650	BBLLADNB_00252
OG0001549	CEKMHFBL_03648	BBLLADNB_00296
OG0001550	CEKMHFBL_03646	BBLLADNB_00298
OG0001551	CEKMHFBL_02851	BBLLADNB_02834
OG0001552	CEKMHFBL_02848	BBLLADNB_03689
OG0001553	CEKMHFBL_02847	BBLLADNB_03690
OG0001554	CEKMHFBL_02845	BBLLADNB_03734
OG0001555	CEKMHFBL_02844	BBLLADNB_03735
OG0001556	CEKMHFBL_03574	BBLLADNB_01109
OG0001557	CEKMHFBL_03573	BBLLADNB_01108
OG0001558	CEKMHFBL_02109	BBLLADNB_03235
OG0001559	CEKMHFBL_02104	BBLLADNB_01566
OG0001561	CEKMHFBL_00773	BBLLADNB_00449
OG0001562	CEKMHFBL_04120	BBLLADNB_02282
OG0001563	CEKMHFBL_04119	BBLLADNB_02281
OG0001564	CEKMHFBL_00542	BBLLADNB_02034
OG0001565	CEKMHFBL_04118	BBLLADNB_02280
OG0001566	CEKMHFBL_04117	BBLLADNB_02279
OG0001567	CEKMHFBL_04116	BBLLADNB_02278
OG0001568	CEKMHFBL_04133	BBLLADNB_02942
OG0001569	CEKMHFBL_04132	BBLLADNB_02943
OG0001570	CEKMHFBL_01652	BBLLADNB_02775
OG0001571	CEKMHFBL_01039	BBLLADNB_00540
OG0001572	CEKMHFBL_02016	BBLLADNB_03507
OG0001573	CEKMHFBL_02040	BBLLADNB_01266
OG0001574	CEKMHFBL_02041	BBLLADNB_01267
OG0001575	CEKMHFBL_02042	BBLLADNB_01268
OG0001576	CEKMHFBL_02043	BBLLADNB_01269
OG0001577	CEKMHFBL_02044	BBLLADNB_01270
OG0001578	CEKMHFBL_02045	BBLLADNB_01271
OG0001579	CEKMHFBL_02046	BBLLADNB_01272
OG0001580	CEKMHFBL_02047	BBLLADNB_01273
OG0001581	CEKMHFBL_02048	BBLLADNB_01274
OG0001582	CEKMHFBL_02049	BBLLADNB_01275
OG0001583	CEKMHFBL_02050	BBLLADNB_01276
OG0001584	CEKMHFBL_01187	BBLLADNB_03036
OG0001585	CEKMHFBL_00768	BBLLADNB_02086
OG0001586	CEKMHFBL_00766	BBLLADNB_02087
OG0001587	CEKMHFBL_00765	BBLLADNB_02088
OG0001588	CEKMHFBL_00764	BBLLADNB_02089
OG0001589	CEKMHFBL_00761	BBLLADNB_02092
OG0001590	CEKMHFBL_02378	BBLLADNB_01958
OG0001592	CEKMHFBL_00599	BBLLADNB_00865
OG0001593	CEKMHFBL_01790	BBLLADNB_03438
OG0001594	CEKMHFBL_03471	BBLLADNB_01210
OG0001595	CEKMHFBL_01634	BBLLADNB_00512
OG0001596	CEKMHFBL_04279	BBLLADNB_03517
OG0001598	CEKMHFBL_02645	BBLLADNB_02343
OG0001600	CEKMHFBL_03993, CEKMHFBL_03992	BBLLADNB_03279
OG0001601	CEKMHFBL_03092	BBLLADNB_03282
OG0001605	CEKMHFBL_02468	BBLLADNB_01801
OG0001606	CEKMHFBL_01275	BBLLADNB_01786
OG0001607	CEKMHFBL_03679	BBLLADNB_01148
OG0001610	CEKMHFBL_01021	BBLLADNB_02198
OG0001611	CEKMHFBL_01017	BBLLADNB_02201
OG0001613	CEKMHFBL_02820	BBLLADNB_00368
OG0001614	CEKMHFBL_03798	BBLLADNB_02312
OG0001615	CEKMHFBL_01073	BBLLADNB_02958
OG0001616	CEKMHFBL_03411	BBLLADNB_01139
OG0001617	CEKMHFBL_02945	BBLLADNB_01805
OG0001618	CEKMHFBL_01510	BBLLADNB_01632
OG0001619	CEKMHFBL_01175	BBLLADNB_01637
OG0001620	CEKMHFBL_02028	BBLLADNB_03475
OG0001622	CEKMHFBL_03710	BBLLADNB_00098
OG0001623	CEKMHFBL_03709	BBLLADNB_00099
OG0001624	CEKMHFBL_03708	BBLLADNB_00100
OG0001625	CEKMHFBL_02605	BBLLADNB_00124
OG0001626	CEKMHFBL_01710	BBLLADNB_02685, BBLLADNB_02450
OG0001627	CEKMHFBL_03893, CEKMHFBL_03888	BBLLADNB_02014
OG0001628	CEKMHFBL_00878	BBLLADNB_00975
OG0001629	CEKMHFBL_00877	BBLLADNB_00968
OG0001631	CEKMHFBL_03649	BBLLADNB_00295, BBLLADNB_00251
OG0001632	CEKMHFBL_03733, CEKMHFBL_00347	BBLLADNB_01186
OG0001633	CEKMHFBL_01134	BBLLADNB_02423, BBLLADNB_03897
OG0001634	CEKMHFBL_02234	BBLLADNB_00351
OG0001635	CEKMHFBL_02280, CEKMHFBL_03624, CEKMHFBL_04268	BBLLADNB_01345
OG0001636	CEKMHFBL_00446	BBLLADNB_00623, BBLLADNB_02745
OG0001639	CEKMHFBL_02842	BBLLADNB_03738
OG0001643	CEKMHFBL_03555	BBLLADNB_03914
OG0001645	CEKMHFBL_02014, CEKMHFBL_03217	BBLLADNB_03446
OG0001646	CEKMHFBL_00230	BBLLADNB_02369
OG0001647	CEKMHFBL_00892	BBLLADNB_03074
OG0001648	CEKMHFBL_01783	BBLLADNB_02248
OG0001649	CEKMHFBL_01784	BBLLADNB_02247
OG0001650	CEKMHFBL_01200	BBLLADNB_00456
OG0001651	CEKMHFBL_01781	BBLLADNB_03895
OG0001652	CEKMHFBL_00610	BBLLADNB_02625, BBLLADNB_02927
OG0001653	CEKMHFBL_00913	BBLLADNB_03545
OG0001654	CEKMHFBL_00916	BBLLADNB_00201
OG0001655	CEKMHFBL_03396	BBLLADNB_01423
OG0001657	CEKMHFBL_00387	BBLLADNB_02828
OG0001668	CEKMHFBL_01174	BBLLADNB_01636
OG0001669	CEKMHFBL_00135	BBLLADNB_00932
OG0001670	CEKMHFBL_03136	BBLLADNB_01833
OG0001671	CEKMHFBL_01821	BBLLADNB_00800
OG0001672	CEKMHFBL_03864	BBLLADNB_02757
OG0001673	CEKMHFBL_00671	BBLLADNB_03213
OG0001674	CEKMHFBL_01906	BBLLADNB_03082
OG0001675	CEKMHFBL_03824	BBLLADNB_01124
OG0001676	CEKMHFBL_00824	BBLLADNB_01125
OG0001678	CEKMHFBL_01494	BBLLADNB_00608
OG0001679	CEKMHFBL_01487	BBLLADNB_00617
OG0001686	CEKMHFBL_03109	BBLLADNB_02839
OG0001688	CEKMHFBL_04000	BBLLADNB_00921
OG0001689	CEKMHFBL_03999	BBLLADNB_00920
OG0001690	CEKMHFBL_03998	BBLLADNB_00919
OG0001691	CEKMHFBL_03751	BBLLADNB_03361
OG0001694	CEKMHFBL_04067	BBLLADNB_01404
OG0001696	CEKMHFBL_01012	BBLLADNB_02206
OG0001697	CEKMHFBL_01013	BBLLADNB_02205
OG0001698	CEKMHFBL_01014	BBLLADNB_02204
OG0001699	CEKMHFBL_01015	BBLLADNB_02203
OG0001700	CEKMHFBL_01022	BBLLADNB_02197
OG0001701	CEKMHFBL_01833	BBLLADNB_03070
OG0001703	CEKMHFBL_03642	BBLLADNB_03650
OG0001705	CEKMHFBL_02262	BBLLADNB_00127
OG0001706	CEKMHFBL_01934	BBLLADNB_00276
OG0001707	CEKMHFBL_04171	BBLLADNB_01795
OG0001710	CEKMHFBL_03085	BBLLADNB_01671
OG0001711	CEKMHFBL_00654	BBLLADNB_02731
OG0001712	CEKMHFBL_02030	BBLLADNB_03717
OG0001716	CEKMHFBL_01422	BBLLADNB_01767
OG0001717	CEKMHFBL_00595	BBLLADNB_00869
OG0001718	CEKMHFBL_00594	BBLLADNB_00870
OG0001719	CEKMHFBL_00593	BBLLADNB_00871
OG0001721	CEKMHFBL_00863	BBLLADNB_01029
OG0001723	CEKMHFBL_01617	BBLLADNB_02433
OG0001724	CEKMHFBL_03729	BBLLADNB_03181
OG0001725	CEKMHFBL_00048	BBLLADNB_03743
OG0001730	CEKMHFBL_03470	BBLLADNB_02712
OG0001732	CEKMHFBL_02989	BBLLADNB_01402
OG0001733	CEKMHFBL_02990	BBLLADNB_02621
OG0001734	CEKMHFBL_01246	BBLLADNB_02622
OG0001735	CEKMHFBL_02571	BBLLADNB_00303
OG0001736	CEKMHFBL_02570	BBLLADNB_00304
OG0001738	CEKMHFBL_04166	BBLLADNB_01329
OG0001739	CEKMHFBL_00030	BBLLADNB_00227
OG0001740	CEKMHFBL_02356	BBLLADNB_00226
OG0001741	CEKMHFBL_00021	BBLLADNB_00236
OG0001742	CEKMHFBL_00020	BBLLADNB_00237
OG0001743	CEKMHFBL_00019	BBLLADNB_00238
OG0001744	CEKMHFBL_00017	BBLLADNB_00240
OG0001745	CEKMHFBL_00016	BBLLADNB_00241
OG0001746	CEKMHFBL_00015	BBLLADNB_00242
OG0001747	CEKMHFBL_00014	BBLLADNB_00243
OG0001748	CEKMHFBL_00013	BBLLADNB_00244
OG0001749	CEKMHFBL_03881	BBLLADNB_01864
OG0001751	CEKMHFBL_02221	BBLLADNB_02221
OG0001752	CEKMHFBL_03407	BBLLADNB_00521
OG0001753	CEKMHFBL_00296	BBLLADNB_02506
OG0001760	CEKMHFBL_00837	BBLLADNB_01689
OG0001761	CEKMHFBL_00836	BBLLADNB_01688
OG0001762	CEKMHFBL_00835	BBLLADNB_01687
OG0001763	CEKMHFBL_00834	BBLLADNB_01686
OG0001764	CEKMHFBL_00833	BBLLADNB_01685
OG0001765	CEKMHFBL_00832	BBLLADNB_01684
OG0001766	CEKMHFBL_00831	BBLLADNB_01683
OG0001767	CEKMHFBL_02464	BBLLADNB_02516
OG0001768	CEKMHFBL_02451	BBLLADNB_02898
OG0001769	CEKMHFBL_00272	BBLLADNB_01559
OG0001770	CEKMHFBL_03872	BBLLADNB_01854
OG0001773	CEKMHFBL_03269	BBLLADNB_02741
OG0001774	CEKMHFBL_03267	BBLLADNB_02743
OG0001775	CEKMHFBL_02692	BBLLADNB_00961
OG0001776	CEKMHFBL_00489	BBLLADNB_00118
OG0001777	CEKMHFBL_00488	BBLLADNB_00117
OG0001778	CEKMHFBL_00487	BBLLADNB_00116
OG0001779	CEKMHFBL_00486	BBLLADNB_00115
OG0001780	CEKMHFBL_00485	BBLLADNB_00114
OG0001781	CEKMHFBL_00484	BBLLADNB_00113
OG0001782	CEKMHFBL_00483	BBLLADNB_00112
OG0001784	CEKMHFBL_01076	BBLLADNB_02961
OG0001785	CEKMHFBL_00779	BBLLADNB_01341
OG0001786	CEKMHFBL_03461	BBLLADNB_01880
OG0001788	CEKMHFBL_01199	BBLLADNB_00457
OG0001789	CEKMHFBL_01028	BBLLADNB_01333
OG0001790	CEKMHFBL_02212	BBLLADNB_00125
OG0001791	CEKMHFBL_00449	BBLLADNB_02608
OG0001792	CEKMHFBL_01556	BBLLADNB_01336
OG0001793	CEKMHFBL_00883	BBLLADNB_02660
OG0001794	CEKMHFBL_01693	BBLLADNB_01846
OG0001795	CEKMHFBL_03355	BBLLADNB_03316
OG0001799	CEKMHFBL_03481	BBLLADNB_02645
OG0001801	CEKMHFBL_00362	BBLLADNB_01381
OG0001802	CEKMHFBL_00194	BBLLADNB_03155
OG0001803	CEKMHFBL_00201	BBLLADNB_02386
OG0001804	CEKMHFBL_00202, CEKMHFBL_04038	BBLLADNB_02385
OG0001805	CEKMHFBL_04023	BBLLADNB_03108
OG0001806	CEKMHFBL_01975	BBLLADNB_02670
OG0001807	CEKMHFBL_00139	BBLLADNB_00936
OG0001808	CEKMHFBL_01979	BBLLADNB_03607
OG0001809	CEKMHFBL_01978	BBLLADNB_02673
OG0001810	CEKMHFBL_02274	BBLLADNB_02151
OG0001811	CEKMHFBL_01721	BBLLADNB_02989
OG0001812	CEKMHFBL_02409	BBLLADNB_03811
OG0001816	CEKMHFBL_00323	BBLLADNB_03582
OG0001817	CEKMHFBL_03575	BBLLADNB_01110
OG0001818	CEKMHFBL_02681	BBLLADNB_01675
OG0001821	CEKMHFBL_02919	BBLLADNB_02444
OG0001822	CEKMHFBL_02914	BBLLADNB_00093
OG0001827	CEKMHFBL_02057	BBLLADNB_01283
OG0001829	CEKMHFBL_00563	BBLLADNB_01045
OG0001831	CEKMHFBL_00739	BBLLADNB_01233
OG0001832	CEKMHFBL_01511	BBLLADNB_02878
OG0001833	CEKMHFBL_00383	BBLLADNB_00326
OG0001835	CEKMHFBL_01078	BBLLADNB_01611
OG0001837	CEKMHFBL_03424	BBLLADNB_03844
OG0001838	CEKMHFBL_03432	BBLLADNB_02404
OG0001839	CEKMHFBL_03433	BBLLADNB_02403
OG0001840	CEKMHFBL_03434	BBLLADNB_02402
OG0001841	CEKMHFBL_04204	BBLLADNB_02045
OG0001842	CEKMHFBL_01034	BBLLADNB_02049
OG0001843	CEKMHFBL_02665	BBLLADNB_00287
OG0001844	CEKMHFBL_02664	BBLLADNB_00288
OG0001845	CEKMHFBL_02666	BBLLADNB_00286
OG0001846	CEKMHFBL_02672	BBLLADNB_00281
OG0001847	CEKMHFBL_02673	BBLLADNB_00280
OG0001848	CEKMHFBL_02674	BBLLADNB_00279
OG0001849	CEKMHFBL_02675	BBLLADNB_00278
OG0001850	CEKMHFBL_02677	BBLLADNB_00290
OG0001852	CEKMHFBL_03561	BBLLADNB_01294
OG0001854	CEKMHFBL_00540	BBLLADNB_01364
OG0001859	CEKMHFBL_03581	BBLLADNB_01117
OG0001860	CEKMHFBL_04247	BBLLADNB_00102
OG0001862	CEKMHFBL_03835	BBLLADNB_00848
OG0001863	CEKMHFBL_03244	BBLLADNB_00655
OG0001864	CEKMHFBL_04228	BBLLADNB_03514
OG0001872	CEKMHFBL_00580	BBLLADNB_00884
OG0001873	CEKMHFBL_00962	BBLLADNB_02931
OG0001874	CEKMHFBL_01883	BBLLADNB_00119
OG0001875	CEKMHFBL_02808	BBLLADNB_02442
OG0001877	CEKMHFBL_03598	BBLLADNB_00553
OG0001878	CEKMHFBL_03593	BBLLADNB_03659
OG0001879	CEKMHFBL_03592	BBLLADNB_03658
OG0001880	CEKMHFBL_03591	BBLLADNB_03657
OG0001881	CEKMHFBL_03590	BBLLADNB_03656
OG0001882	CEKMHFBL_03589	BBLLADNB_00294
OG0001886	CEKMHFBL_04043	BBLLADNB_00587
OG0001887	CEKMHFBL_00718	BBLLADNB_01347
OG0001889	CEKMHFBL_02419	BBLLADNB_01644
OG0001890	CEKMHFBL_01296	BBLLADNB_00751, BBLLADNB_00620
OG0001891	CEKMHFBL_00471	BBLLADNB_02020
OG0001894	CEKMHFBL_02513	BBLLADNB_02790
OG0001896	CEKMHFBL_02341	BBLLADNB_03205
OG0001897	CEKMHFBL_02527	BBLLADNB_00601
OG0001898	CEKMHFBL_02876	BBLLADNB_01317
OG0001903	CEKMHFBL_00354	BBLLADNB_01181
OG0001904	CEKMHFBL_00667	BBLLADNB_02214
OG0001905	CEKMHFBL_00668	BBLLADNB_02213
OG0001908	CEKMHFBL_04214	BBLLADNB_03430
OG0001909	CEKMHFBL_04215	BBLLADNB_03431
OG0001910	CEKMHFBL_01965	BBLLADNB_02962
OG0001911	CEKMHFBL_02298	BBLLADNB_02868
OG0001912	CEKMHFBL_00984	BBLLADNB_03171
OG0001914	CEKMHFBL_01456	BBLLADNB_00714
OG0001916	CEKMHFBL_01387	BBLLADNB_01932
OG0001917	CEKMHFBL_02220	BBLLADNB_02222
OG0001918	CEKMHFBL_00344	BBLLADNB_01189
OG0001919	CEKMHFBL_01477	BBLLADNB_00200
OG0001920	CEKMHFBL_02730, CEKMHFBL_03186	BBLLADNB_00019
OG0001922	CEKMHFBL_01900	BBLLADNB_03095
OG0001923	CEKMHFBL_00826	BBLLADNB_03118
OG0001924	CEKMHFBL_03735	BBLLADNB_02877
OG0001925	CEKMHFBL_00732	BBLLADNB_03715
OG0001926	CEKMHFBL_03457	BBLLADNB_01884
OG0001927	CEKMHFBL_03458	BBLLADNB_01883
OG0001928	CEKMHFBL_00615	BBLLADNB_03852
OG0001930	CEKMHFBL_01876	BBLLADNB_01488
OG0001931	CEKMHFBL_01293	BBLLADNB_03632
OG0001932	CEKMHFBL_00156	BBLLADNB_00031
OG0001933	CEKMHFBL_02408	BBLLADNB_01575
OG0001934	CEKMHFBL_00120	BBLLADNB_00947
OG0001936	CEKMHFBL_02417	BBLLADNB_01642
OG0001937	CEKMHFBL_00340	BBLLADNB_01192
OG0001938	CEKMHFBL_01435	BBLLADNB_00735
OG0001939	CEKMHFBL_02320	BBLLADNB_01240
OG0001940	CEKMHFBL_03796	BBLLADNB_02483
OG0001942	CEKMHFBL_03452	BBLLADNB_02044
OG0001943	CEKMHFBL_01726	BBLLADNB_01858
OG0001944	CEKMHFBL_02304	BBLLADNB_02852
OG0001947	CEKMHFBL_01090	BBLLADNB_02995
OG0001948	CEKMHFBL_01888	BBLLADNB_01491
OG0001951	CEKMHFBL_03358, CEKMHFBL_03354	BBLLADNB_02709
OG0001952	CEKMHFBL_03360	BBLLADNB_02707
OG0001953	CEKMHFBL_00141	BBLLADNB_00047
OG0001954	CEKMHFBL_01209	BBLLADNB_01463
OG0001955	CEKMHFBL_00763	BBLLADNB_02090
OG0001956	CEKMHFBL_02678	BBLLADNB_00291
OG0001957	CEKMHFBL_00590	BBLLADNB_00874
OG0001959	CEKMHFBL_02336	BBLLADNB_01890
OG0001960	CEKMHFBL_02019	BBLLADNB_03504
OG0001961	CEKMHFBL_02018	BBLLADNB_03505
OG0001962	CEKMHFBL_02017	BBLLADNB_03506
OG0001963	CEKMHFBL_02156	BBLLADNB_03509
OG0001964	CEKMHFBL_02157	BBLLADNB_03510
OG0001965	CEKMHFBL_02158	BBLLADNB_03363
OG0001966	CEKMHFBL_02854	BBLLADNB_03024
OG0001967	CEKMHFBL_03840	BBLLADNB_03022, BBLLADNB_03021
OG0001968	CEKMHFBL_03276	BBLLADNB_03020
OG0001970	CEKMHFBL_03508, CEKMHFBL_01129	BBLLADNB_01750
OG0001971	CEKMHFBL_03425	BBLLADNB_02411
OG0001972	CEKMHFBL_02891	BBLLADNB_02807
OG0001973	CEKMHFBL_02999	BBLLADNB_03287
OG0001974	CEKMHFBL_00985	BBLLADNB_03172
OG0001975	CEKMHFBL_02265	BBLLADNB_02528
OG0001976	CEKMHFBL_03091	BBLLADNB_03284
OG0001979	CEKMHFBL_01638	BBLLADNB_01791
OG0001980	CEKMHFBL_01274	BBLLADNB_01787
OG0001981	CEKMHFBL_00893	BBLLADNB_02157
OG0001982	CEKMHFBL_00111	BBLLADNB_00432
OG0001983	CEKMHFBL_03079	BBLLADNB_03529
OG0001984	CEKMHFBL_01952	BBLLADNB_00409
OG0001985	CEKMHFBL_00725	BBLLADNB_02593
OG0001986	CEKMHFBL_01321	BBLLADNB_00590
OG0001987	CEKMHFBL_01197, CEKMHFBL_02004	BBLLADNB_00194
OG0001988	CEKMHFBL_01915	BBLLADNB_02457, BBLLADNB_02456, BBLLADNB_00193
OG0001989	CEKMHFBL_02296	BBLLADNB_02865
OG0001990	CEKMHFBL_02294	BBLLADNB_02863
OG0001991	CEKMHFBL_01027	BBLLADNB_01334
OG0001992	CEKMHFBL_01025	BBLLADNB_02194
OG0001993	CEKMHFBL_01024	BBLLADNB_02195
OG0001994	CEKMHFBL_01062	BBLLADNB_01711
OG0001995	CEKMHFBL_02161	BBLLADNB_01875
OG0001996	CEKMHFBL_02160	BBLLADNB_01876
OG0001997	CEKMHFBL_01094	BBLLADNB_01820
OG0001998	CEKMHFBL_01424	BBLLADNB_03394
OG0001999	CEKMHFBL_01661	BBLLADNB_02223
OG0002000	CEKMHFBL_02218, CEKMHFBL_02898	BBLLADNB_02232
OG0002001	CEKMHFBL_02803	BBLLADNB_01981
OG0002002	CEKMHFBL_02800	BBLLADNB_01978
OG0002006	CEKMHFBL_04076	BBLLADNB_02321
OG0002007	CEKMHFBL_02403	BBLLADNB_01616
OG0002008	CEKMHFBL_02428, CEKMHFBL_01043, CEKMHFBL_02425	BBLLADNB_01621
OG0002009	CEKMHFBL_00049	BBLLADNB_03744
OG0002010	CEKMHFBL_00079	BBLLADNB_01249
OG0002011	CEKMHFBL_02315	BBLLADNB_01245
OG0002012	CEKMHFBL_02386	BBLLADNB_01964
OG0002013	CEKMHFBL_02392	BBLLADNB_01968
OG0002014	CEKMHFBL_02145	BBLLADNB_01912
OG0002015	CEKMHFBL_01101, CEKMHFBL_02150	BBLLADNB_03706
OG0002016	CEKMHFBL_02794	BBLLADNB_00060
OG0002017	CEKMHFBL_02786	BBLLADNB_00067
OG0002018	CEKMHFBL_03839	BBLLADNB_00844
OG0002019	CEKMHFBL_00865	BBLLADNB_02455
OG0002020	CEKMHFBL_03127	BBLLADNB_02575, BBLLADNB_00993
OG0002021	CEKMHFBL_01141	BBLLADNB_02580
OG0002023	CEKMHFBL_01716	BBLLADNB_03009
OG0002024	CEKMHFBL_03095	BBLLADNB_01815
OG0002025	CEKMHFBL_03096	BBLLADNB_01816
OG0002026	CEKMHFBL_03124	BBLLADNB_01625
OG0002027	CEKMHFBL_04126	BBLLADNB_01631
OG0002028	CEKMHFBL_01611	BBLLADNB_00103
OG0002029	CEKMHFBL_03129	BBLLADNB_01724
OG0002031	CEKMHFBL_04102	BBLLADNB_01903
OG0002032	CEKMHFBL_04103	BBLLADNB_01904
OG0002033	CEKMHFBL_04104	BBLLADNB_01905
OG0002034	CEKMHFBL_04105	BBLLADNB_01906
OG0002035	CEKMHFBL_04106	BBLLADNB_01907
OG0002036	CEKMHFBL_03953	BBLLADNB_01843
OG0002037	CEKMHFBL_02858	BBLLADNB_00976
OG0002038	CEKMHFBL_00876	BBLLADNB_00967
OG0002039	CEKMHFBL_00875	BBLLADNB_00966
OG0002040	CEKMHFBL_00874	BBLLADNB_00965
OG0002041	CEKMHFBL_02690	BBLLADNB_00959
OG0002042	CEKMHFBL_01935	BBLLADNB_00953
OG0002043	CEKMHFBL_00284	BBLLADNB_02306
OG0002044	CEKMHFBL_00285	BBLLADNB_02305
OG0002045	CEKMHFBL_03582, CEKMHFBL_03324	BBLLADNB_01118
OG0002046	CEKMHFBL_03537, CEKMHFBL_03538	BBLLADNB_01530
OG0002047	CEKMHFBL_00546	BBLLADNB_02026
OG0002048	CEKMHFBL_00545	BBLLADNB_02027
OG0002049	CEKMHFBL_01133	BBLLADNB_03898
OG0002050	CEKMHFBL_01136	BBLLADNB_02427
OG0002051	CEKMHFBL_01929	BBLLADNB_00367
OG0002052	CEKMHFBL_03120, CEKMHFBL_02969	BBLLADNB_00352
OG0002053	CEKMHFBL_02233	BBLLADNB_00350
OG0002054	CEKMHFBL_00856	BBLLADNB_01350
OG0002055	CEKMHFBL_00442	BBLLADNB_02471
OG0002056	CEKMHFBL_01575	BBLLADNB_03888
OG0002057	CEKMHFBL_02595	BBLLADNB_03417
OG0002058	CEKMHFBL_00928	BBLLADNB_02925, BBLLADNB_03770
OG0002059	CEKMHFBL_03704, CEKMHFBL_02136	BBLLADNB_03577
OG0002060	CEKMHFBL_00862	BBLLADNB_01028
OG0002061	CEKMHFBL_01084	BBLLADNB_03224
OG0002062	CEKMHFBL_01081	BBLLADNB_03222
OG0002063	CEKMHFBL_03024	BBLLADNB_03166
OG0002064	CEKMHFBL_03547	BBLLADNB_03596
OG0002065	CEKMHFBL_02015, CEKMHFBL_00466	BBLLADNB_03498
OG0002066	CEKMHFBL_01853, CEKMHFBL_03216	BBLLADNB_03447
OG0002067	CEKMHFBL_00428	BBLLADNB_00685
OG0002068	CEKMHFBL_03639	BBLLADNB_01482
OG0002069	CEKMHFBL_03022	BBLLADNB_01483
OG0002070	CEKMHFBL_01904	BBLLADNB_03190
OG0002071	CEKMHFBL_02994	BBLLADNB_02373
OG0002072	CEKMHFBL_00393	BBLLADNB_03077
OG0002073	CEKMHFBL_00714	BBLLADNB_03041
OG0002074	CEKMHFBL_00716	BBLLADNB_02564
OG0002076	CEKMHFBL_01583	BBLLADNB_02569
OG0002077	CEKMHFBL_01535	BBLLADNB_03534
OG0002078	CEKMHFBL_01550	BBLLADNB_02584
OG0002079	CEKMHFBL_03382	BBLLADNB_01409
OG0002080	CEKMHFBL_00251	BBLLADNB_01773
OG0002081	CEKMHFBL_02430	BBLLADNB_00823
OG0002082	CEKMHFBL_00401	BBLLADNB_00816
OG0002083	CEKMHFBL_01791	BBLLADNB_00811
OG0002084	CEKMHFBL_02213	BBLLADNB_02285
OG0002085	CEKMHFBL_00772	BBLLADNB_00451
OG0002087	CEKMHFBL_02861	BBLLADNB_03556
OG0002088	CEKMHFBL_01354	BBLLADNB_00901, BBLLADNB_02176
