Orthogroup	spades-bin.32	GCA_003332265.1
OG0001479	BBLLADNB_01256	BFLDHLJO_03506
OG0001480	BBLLADNB_01255	BFLDHLJO_03507
OG0001481	BBLLADNB_01254	BFLDHLJO_03508
OG0001482	BBLLADNB_01253	BFLDHLJO_03509
OG0001483	BBLLADNB_01252	BFLDHLJO_03510
OG0001484	BBLLADNB_01251	BFLDHLJO_03511
OG0001485	BBLLADNB_01250	BFLDHLJO_03512
OG0001486	BBLLADNB_01248	BFLDHLJO_03514
OG0001487	BBLLADNB_01247	BFLDHLJO_03515
OG0001488	BBLLADNB_01246	BFLDHLJO_03516
OG0001489	BBLLADNB_01244	BFLDHLJO_02003
OG0001490	BBLLADNB_01243	BFLDHLJO_02002
OG0001491	BBLLADNB_01242	BFLDHLJO_02001
OG0001492	BBLLADNB_01241	BFLDHLJO_02000
OG0001493	BBLLADNB_01239	BFLDHLJO_01998
OG0001494	BBLLADNB_01238	BFLDHLJO_01997
OG0001495	BBLLADNB_01237	BFLDHLJO_01996
OG0001496	BBLLADNB_01236	BFLDHLJO_01995
OG0001497	BBLLADNB_03754	BFLDHLJO_01993
OG0001498	BBLLADNB_03753	BFLDHLJO_01992
OG0001499	BBLLADNB_03752	BFLDHLJO_01991
OG0001500	BBLLADNB_01918	BFLDHLJO_02267
OG0001501	BBLLADNB_01919	BFLDHLJO_02268
OG0001502	BBLLADNB_01921	BFLDHLJO_02270
OG0001503	BBLLADNB_01922	BFLDHLJO_02271
OG0001504	BBLLADNB_01923	BFLDHLJO_02272
OG0001505	BBLLADNB_01959	BFLDHLJO_02394
OG0001506	BBLLADNB_03643	BFLDHLJO_01904
OG0001507	BBLLADNB_02481	BFLDHLJO_02129
OG0001508	BBLLADNB_02480	BFLDHLJO_02128
OG0001509	BBLLADNB_02479	BFLDHLJO_02127
OG0001510	BBLLADNB_02478	BFLDHLJO_02126
OG0001511	BBLLADNB_02097	BFLDHLJO_02123
OG0001512	BBLLADNB_02098	BFLDHLJO_02122
OG0001513	BBLLADNB_00399, BBLLADNB_01861	BFLDHLJO_02311
OG0001514	BBLLADNB_02360	BFLDHLJO_01069
OG0001515	BBLLADNB_00980	BFLDHLJO_01701
OG0001516	BBLLADNB_00978, BBLLADNB_03669	BFLDHLJO_01699
OG0001517	BBLLADNB_03531	BFLDHLJO_01698
OG0001518	BBLLADNB_03203	BFLDHLJO_01692
OG0001519	BBLLADNB_00507	BFLDHLJO_03542
OG0001520	BBLLADNB_00510	BFLDHLJO_03545
OG0001521	BBLLADNB_00511	BFLDHLJO_03546
OG0001522	BBLLADNB_03039	BFLDHLJO_02547
OG0001523	BBLLADNB_03835	BFLDHLJO_04150
OG0001524	BBLLADNB_02920	BFLDHLJO_02224
OG0001525	BBLLADNB_02919	BFLDHLJO_02223
OG0001526	BBLLADNB_03198	BFLDHLJO_02286
OG0001527	BBLLADNB_03199	BFLDHLJO_02285
OG0001528	BBLLADNB_01049	BFLDHLJO_00430
OG0001529	BBLLADNB_01050	BFLDHLJO_00429
OG0001530	BBLLADNB_02607	BFLDHLJO_00577
OG0001531	BBLLADNB_01960	BFLDHLJO_02395
OG0001532	BBLLADNB_01727	BFLDHLJO_02763
OG0001534	BBLLADNB_00817	BFLDHLJO_02953
OG0001535	BBLLADNB_00772	BFLDHLJO_01954
OG0001536	BBLLADNB_00771	BFLDHLJO_01955
OG0001538	BBLLADNB_03870	BFLDHLJO_03806
OG0001539	BBLLADNB_03869	BFLDHLJO_03805
OG0001540	BBLLADNB_00260	BFLDHLJO_02109
OG0001541	BBLLADNB_00259	BFLDHLJO_02111
OG0001542	BBLLADNB_00258	BFLDHLJO_02112
OG0001544	BBLLADNB_01008	BFLDHLJO_00283
OG0001545	BBLLADNB_03473	BFLDHLJO_03367
OG0001546	BBLLADNB_00256	BFLDHLJO_03401
OG0001547	BBLLADNB_00255	BFLDHLJO_03402
OG0001548	BBLLADNB_00252	BFLDHLJO_03405
OG0001549	BBLLADNB_00296	BFLDHLJO_03407
OG0001550	BBLLADNB_00298	BFLDHLJO_03409
OG0001551	BBLLADNB_02834	BFLDHLJO_01635
OG0001552	BBLLADNB_03689	BFLDHLJO_01638
OG0001553	BBLLADNB_03690	BFLDHLJO_01639
OG0001554	BBLLADNB_03734	BFLDHLJO_01641
OG0001555	BBLLADNB_03735	BFLDHLJO_01642
OG0001556	BBLLADNB_01109	BFLDHLJO_02993
OG0001557	BBLLADNB_01108	BFLDHLJO_02992
OG0001558	BBLLADNB_03235	BFLDHLJO_03799
OG0001559	BBLLADNB_01566	BFLDHLJO_03292
OG0001561	BBLLADNB_00449	BFLDHLJO_02829
OG0001562	BBLLADNB_02282	BFLDHLJO_02815
OG0001563	BBLLADNB_02281	BFLDHLJO_02814
OG0001565	BBLLADNB_02280	BFLDHLJO_02813
OG0001566	BBLLADNB_02279	BFLDHLJO_02812
OG0001567	BBLLADNB_02278	BFLDHLJO_02811
OG0001568	BBLLADNB_02942	BFLDHLJO_00583
OG0001569	BBLLADNB_02943	BFLDHLJO_00582
OG0001570	BBLLADNB_02775	BFLDHLJO_04076
OG0001571	BBLLADNB_00540	BFLDHLJO_00387
OG0001572	BBLLADNB_03507	BFLDHLJO_00198
OG0001573	BBLLADNB_01266	BFLDHLJO_03622
OG0001574	BBLLADNB_01267	BFLDHLJO_03623
OG0001575	BBLLADNB_01268	BFLDHLJO_03624
OG0001576	BBLLADNB_01269	BFLDHLJO_03625
OG0001577	BBLLADNB_01270	BFLDHLJO_03626
OG0001578	BBLLADNB_01271	BFLDHLJO_03627
OG0001579	BBLLADNB_01272	BFLDHLJO_03628
OG0001580	BBLLADNB_01273	BFLDHLJO_03629
OG0001581	BBLLADNB_01274	BFLDHLJO_03630
OG0001582	BBLLADNB_01275	BFLDHLJO_03631
OG0001583	BBLLADNB_01276	BFLDHLJO_03632
OG0001584	BBLLADNB_03036	BFLDHLJO_02544
OG0001585	BBLLADNB_02086	BFLDHLJO_00454
OG0001586	BBLLADNB_02087	BFLDHLJO_00456
OG0001587	BBLLADNB_02088	BFLDHLJO_00457
OG0001588	BBLLADNB_02089	BFLDHLJO_00458
OG0001589	BBLLADNB_02092	BFLDHLJO_00461
OG0001590	BBLLADNB_01958	BFLDHLJO_02393
OG0001592	BBLLADNB_00865	BFLDHLJO_01811
OG0001594	BBLLADNB_01210	BFLDHLJO_00618
OG0001595	BBLLADNB_00512	BFLDHLJO_03547
OG0001598	BBLLADNB_02343	BFLDHLJO_01056, BFLDHLJO_03665
OG0001600	BBLLADNB_03279	BFLDHLJO_02686
OG0001601	BBLLADNB_03282	BFLDHLJO_03384
OG0001602	BBLLADNB_02067, BBLLADNB_00674, BBLLADNB_01996	BFLDHLJO_00350, BFLDHLJO_04199, BFLDHLJO_03038
OG0001603	BBLLADNB_01995	BFLDHLJO_03037, BFLDHLJO_00349
OG0001605	BBLLADNB_01801	BFLDHLJO_04197
OG0001606	BBLLADNB_01786	BFLDHLJO_01597
OG0001607	BBLLADNB_01148	BFLDHLJO_03081
OG0001609	BBLLADNB_00598	BFLDHLJO_03748
OG0001610	BBLLADNB_02198	BFLDHLJO_01473
OG0001611	BBLLADNB_02201	BFLDHLJO_01477
OG0001613	BBLLADNB_00368	BFLDHLJO_04106
OG0001614	BBLLADNB_02312	BFLDHLJO_02133
OG0001615	BBLLADNB_02958	BFLDHLJO_02005
OG0001616	BBLLADNB_01139	BFLDHLJO_03992
OG0001617	BBLLADNB_01805	BFLDHLJO_02093
OG0001618	BBLLADNB_01632	BFLDHLJO_01025
OG0001619	BBLLADNB_01637	BFLDHLJO_01021
OG0001620	BBLLADNB_03475	BFLDHLJO_01013
OG0001622	BBLLADNB_00098	BFLDHLJO_00958
OG0001623	BBLLADNB_00099	BFLDHLJO_00957
OG0001624	BBLLADNB_00100	BFLDHLJO_00956
OG0001625	BBLLADNB_00124	BFLDHLJO_01310
OG0001626	BBLLADNB_02685	BFLDHLJO_03831
OG0001626	BBLLADNB_02450	BFLDHLJO_02937
OG0001628	BBLLADNB_00975	BFLDHLJO_03991
OG0001629	BBLLADNB_00968	BFLDHLJO_03985
OG0001631	BBLLADNB_00251	BFLDHLJO_03406, BFLDHLJO_03997
OG0001632	BBLLADNB_01186	BFLDHLJO_00772
OG0001633	BBLLADNB_02423, BBLLADNB_03897	BFLDHLJO_01173
OG0001634	BBLLADNB_00351	BFLDHLJO_02526
OG0001635	BBLLADNB_01345	BFLDHLJO_02884
OG0001636	BBLLADNB_00623, BBLLADNB_02745	BFLDHLJO_00517
OG0001637	BBLLADNB_02749	BFLDHLJO_01661
OG0001638	BBLLADNB_02464	BFLDHLJO_01651
OG0001640	BBLLADNB_00187	BFLDHLJO_02350
OG0001641	BBLLADNB_01951	BFLDHLJO_02643
OG0001642	BBLLADNB_02069, BBLLADNB_00188	BFLDHLJO_02352
OG0001643	BBLLADNB_03914	BFLDHLJO_00862
OG0001644	BBLLADNB_03223	BFLDHLJO_01786
OG0001645	BBLLADNB_03446	BFLDHLJO_02538
OG0001646	BBLLADNB_02369	BFLDHLJO_03822
OG0001647	BBLLADNB_03074	BFLDHLJO_02011
OG0001648	BBLLADNB_02248	BFLDHLJO_02808
OG0001649	BBLLADNB_02247	BFLDHLJO_02809
OG0001650	BBLLADNB_00456	BFLDHLJO_02822
OG0001651	BBLLADNB_03895	BFLDHLJO_03867
OG0001652	BBLLADNB_02625	BFLDHLJO_02908
OG0001653	BBLLADNB_03545	BFLDHLJO_02203
OG0001654	BBLLADNB_00201	BFLDHLJO_02200
OG0001655	BBLLADNB_01423	BFLDHLJO_03948
OG0001657	BBLLADNB_02828	BFLDHLJO_03924
OG0001665	BBLLADNB_00970	BFLDHLJO_03977, BFLDHLJO_03986
OG0001668	BBLLADNB_01636	BFLDHLJO_01022
OG0001669	BBLLADNB_00932	BFLDHLJO_00083
OG0001670	BBLLADNB_01833	BFLDHLJO_01519
OG0001671	BBLLADNB_00800	BFLDHLJO_03310
OG0001672	BBLLADNB_02757	BFLDHLJO_02050
OG0001673	BBLLADNB_03213	BFLDHLJO_02168
OG0001674	BBLLADNB_03082	BFLDHLJO_02583
OG0001677	BBLLADNB_00593	BFLDHLJO_03892
OG0001678	BBLLADNB_00608	BFLDHLJO_03758
OG0001679	BBLLADNB_00617	BFLDHLJO_03767
OG0001686	BBLLADNB_02839	BFLDHLJO_03044
OG0001688	BBLLADNB_00921	BFLDHLJO_03740
OG0001689	BBLLADNB_00920	BFLDHLJO_03741
OG0001690	BBLLADNB_00919	BFLDHLJO_03742
OG0001691	BBLLADNB_03361	BFLDHLJO_00652
OG0001696	BBLLADNB_02206	BFLDHLJO_01482
OG0001697	BBLLADNB_02205	BFLDHLJO_01481
OG0001698	BBLLADNB_02204	BFLDHLJO_01480
OG0001699	BBLLADNB_02203	BFLDHLJO_01479
OG0001700	BBLLADNB_02197	BFLDHLJO_01472
OG0001701	BBLLADNB_03070	BFLDHLJO_00753
OG0001703	BBLLADNB_03650	BFLDHLJO_03638
OG0001705	BBLLADNB_00127	BFLDHLJO_01307
OG0001707	BBLLADNB_01795	BFLDHLJO_03238
OG0001708	BBLLADNB_01790	BFLDHLJO_01603
OG0001710	BBLLADNB_01671	BFLDHLJO_01927
OG0001711	BBLLADNB_02731	BFLDHLJO_00924
OG0001712	BBLLADNB_03717	BFLDHLJO_01010
OG0001713	BBLLADNB_02711	BFLDHLJO_00602
OG0001716	BBLLADNB_01767	BFLDHLJO_01572
OG0001717	BBLLADNB_00869	BFLDHLJO_01816
OG0001718	BBLLADNB_00870	BFLDHLJO_01817
OG0001719	BBLLADNB_00871	BFLDHLJO_01818
OG0001721	BBLLADNB_01029	BFLDHLJO_00448
OG0001723	BBLLADNB_02433	BFLDHLJO_04103
OG0001724	BBLLADNB_03181	BFLDHLJO_02670
OG0001725	BBLLADNB_03743	BFLDHLJO_03482
OG0001730	BBLLADNB_02712	BFLDHLJO_00601
OG0001738	BBLLADNB_01329	BFLDHLJO_01462
OG0001749	BBLLADNB_01864	BFLDHLJO_02309
OG0001751	BBLLADNB_02221	BFLDHLJO_00409
OG0001752	BBLLADNB_00521	BFLDHLJO_00405
OG0001753	BBLLADNB_02506	BFLDHLJO_03938
OG0001756	BBLLADNB_03339	BFLDHLJO_01388
OG0001757	BBLLADNB_03335	BFLDHLJO_01384
OG0001767	BBLLADNB_02516	BFLDHLJO_02493
OG0001768	BBLLADNB_02898	BFLDHLJO_02507
OG0001769	BBLLADNB_01559	BFLDHLJO_02624
OG0001770	BBLLADNB_01854	BFLDHLJO_02318
OG0001774	BBLLADNB_02743	BFLDHLJO_00507
OG0001784	BBLLADNB_02961	BFLDHLJO_00203
OG0001785	BBLLADNB_01341	BFLDHLJO_04010
OG0001788	BBLLADNB_00457	BFLDHLJO_02821
OG0001789	BBLLADNB_01333	BFLDHLJO_01465
OG0001790	BBLLADNB_00125	BFLDHLJO_01309
OG0001791	BBLLADNB_02608	BFLDHLJO_00579
OG0001792	BBLLADNB_01336	BFLDHLJO_04009
OG0001794	BBLLADNB_01846	BFLDHLJO_02721
OG0001795	BBLLADNB_03316	BFLDHLJO_00204
OG0001799	BBLLADNB_02645	BFLDHLJO_00628
OG0001801	BBLLADNB_01381	BFLDHLJO_00784
OG0001802	BBLLADNB_03155	BFLDHLJO_01535
OG0001803	BBLLADNB_02386	BFLDHLJO_01542
OG0001804	BBLLADNB_02385	BFLDHLJO_01543
OG0001805	BBLLADNB_03108	BFLDHLJO_01556
OG0001807	BBLLADNB_00936	BFLDHLJO_00079
OG0001810	BBLLADNB_02151	BFLDHLJO_01418
OG0001812	BBLLADNB_03811	BFLDHLJO_01970
OG0001816	BBLLADNB_03582	BFLDHLJO_01751
OG0001817	BBLLADNB_01110	BFLDHLJO_02994
OG0001821	BBLLADNB_02444	BFLDHLJO_03062
OG0001822	BBLLADNB_00093	BFLDHLJO_00962
OG0001827	BBLLADNB_01283	BFLDHLJO_00996
OG0001829	BBLLADNB_01045	BFLDHLJO_00434
OG0001830	BBLLADNB_01436	BFLDHLJO_00056
OG0001831	BBLLADNB_01233	BFLDHLJO_01734
OG0001832	BBLLADNB_02878	BFLDHLJO_02385
OG0001833	BBLLADNB_00326	BFLDHLJO_00651
OG0001837	BBLLADNB_03844	BFLDHLJO_04155
OG0001838	BBLLADNB_02404	BFLDHLJO_00121
OG0001839	BBLLADNB_02403	BFLDHLJO_00120
OG0001840	BBLLADNB_02402	BFLDHLJO_00119
OG0001841	BBLLADNB_02045	BFLDHLJO_00101
OG0001842	BBLLADNB_02049	BFLDHLJO_00096
OG0001846	BBLLADNB_00281	BFLDHLJO_03315
OG0001852	BBLLADNB_01294	BFLDHLJO_02068
OG0001853	BBLLADNB_00319	BFLDHLJO_03609
OG0001854	BBLLADNB_01364	BFLDHLJO_03468, BFLDHLJO_02173
OG0001859	BBLLADNB_01117	BFLDHLJO_03001
OG0001860	BBLLADNB_00102	BFLDHLJO_00954
OG0001862	BBLLADNB_00848	BFLDHLJO_03356
OG0001863	BBLLADNB_00655	BFLDHLJO_02913
OG0001864	BBLLADNB_03514	BFLDHLJO_02942
OG0001872	BBLLADNB_00884	BFLDHLJO_01831
OG0001873	BBLLADNB_02931	BFLDHLJO_00253
OG0001875	BBLLADNB_02442	BFLDHLJO_04094
OG0001886	BBLLADNB_00587	BFLDHLJO_00307
OG0001889	BBLLADNB_01644	BFLDHLJO_01964
OG0001891	BBLLADNB_02020	BFLDHLJO_03051
OG0001893	BBLLADNB_02035	BFLDHLJO_03561
OG0001895	BBLLADNB_00344	BFLDHLJO_02519
OG0001897	BBLLADNB_00601	BFLDHLJO_03750
OG0001898	BBLLADNB_01317	BFLDHLJO_01454
OG0001901	BBLLADNB_03634	BFLDHLJO_04036
OG0001901	BBLLADNB_00787	BFLDHLJO_03322
OG0001903	BBLLADNB_01181	BFLDHLJO_00777
OG0001904	BBLLADNB_02214	BFLDHLJO_01879
OG0001905	BBLLADNB_02213	BFLDHLJO_01878
OG0001910	BBLLADNB_02962	BFLDHLJO_01397, BFLDHLJO_04041
OG0001911	BBLLADNB_02868	BFLDHLJO_01948
OG0001912	BBLLADNB_03171	BFLDHLJO_03421
OG0001914	BBLLADNB_00714	BFLDHLJO_01428
OG0001916	BBLLADNB_01932	BFLDHLJO_01917
OG0001917	BBLLADNB_02222	BFLDHLJO_00410
OG0001918	BBLLADNB_01189	BFLDHLJO_00769
OG0001919	BBLLADNB_00200	BFLDHLJO_03777
OG0001920	BBLLADNB_00019	BFLDHLJO_02182
OG0001921	BBLLADNB_00388	BFLDHLJO_04120
OG0001922	BBLLADNB_03095	BFLDHLJO_02575
OG0001923	BBLLADNB_03118	BFLDHLJO_01849
OG0001924	BBLLADNB_02877	BFLDHLJO_02386
OG0001928	BBLLADNB_03852	BFLDHLJO_00904
OG0001930	BBLLADNB_01488	BFLDHLJO_01081, BFLDHLJO_02559
OG0001931	BBLLADNB_03632	BFLDHLJO_00237
OG0001932	BBLLADNB_00031	BFLDHLJO_02154, BFLDHLJO_01234
OG0001933	BBLLADNB_01575	BFLDHLJO_02345
OG0001934	BBLLADNB_00947	BFLDHLJO_00071
OG0001936	BBLLADNB_01642	BFLDHLJO_01966
OG0001937	BBLLADNB_01192	BFLDHLJO_00765
OG0001938	BBLLADNB_00735	BFLDHLJO_03101
OG0001939	BBLLADNB_01240	BFLDHLJO_01999
OG0001940	BBLLADNB_02483	BFLDHLJO_02131
OG0001942	BBLLADNB_02044	BFLDHLJO_00103
OG0001943	BBLLADNB_01858	BFLDHLJO_02314
OG0001944	BBLLADNB_02852	BFLDHLJO_01049
OG0001945	BBLLADNB_00979	BFLDHLJO_01700
OG0001946	BBLLADNB_03533	BFLDHLJO_01695
OG0001948	BBLLADNB_01491	BFLDHLJO_02563
OG0001951	BBLLADNB_02709	BFLDHLJO_03889
OG0001952	BBLLADNB_02707	BFLDHLJO_03887
OG0001953	BBLLADNB_00047	BFLDHLJO_01218
OG0001954	BBLLADNB_01463	BFLDHLJO_03717
OG0001955	BBLLADNB_02090	BFLDHLJO_00459
OG0001957	BBLLADNB_00874	BFLDHLJO_01821
OG0001958	BBLLADNB_02884	BFLDHLJO_00634, BFLDHLJO_02373
OG0001959	BBLLADNB_01890	BFLDHLJO_03556
OG0001960	BBLLADNB_03504	BFLDHLJO_03847
OG0001961	BBLLADNB_03505	BFLDHLJO_03848
OG0001962	BBLLADNB_03506	BFLDHLJO_03849
OG0001963	BBLLADNB_03509	BFLDHLJO_00196
OG0001964	BBLLADNB_03510	BFLDHLJO_00195
OG0001965	BBLLADNB_03363	BFLDHLJO_00194
OG0001966	BBLLADNB_03024	BFLDHLJO_00179
OG0001967	BBLLADNB_03022, BBLLADNB_03021	BFLDHLJO_00180
OG0001968	BBLLADNB_03020	BFLDHLJO_00173
OG0001969	BBLLADNB_01735	BFLDHLJO_01092
OG0001970	BBLLADNB_01750	BFLDHLJO_00145
OG0001971	BBLLADNB_02411	BFLDHLJO_00128
OG0001972	BBLLADNB_02807	BFLDHLJO_00027
OG0001973	BBLLADNB_03287	BFLDHLJO_00726
OG0001974	BBLLADNB_03172	BFLDHLJO_03420
OG0001975	BBLLADNB_02528	BFLDHLJO_02680
OG0001976	BBLLADNB_03284	BFLDHLJO_02833
OG0001977	BBLLADNB_01060	BFLDHLJO_02862
OG0001977	BBLLADNB_01059	BFLDHLJO_00362
OG0001978	BBLLADNB_01802	BFLDHLJO_04196
OG0001979	BBLLADNB_01791	BFLDHLJO_01604
OG0001980	BBLLADNB_01787	BFLDHLJO_01598
OG0001981	BBLLADNB_02157	BFLDHLJO_01400
OG0001982	BBLLADNB_00432	BFLDHLJO_03124
OG0001983	BBLLADNB_03529	BFLDHLJO_03064
OG0001984	BBLLADNB_00409	BFLDHLJO_03149
OG0001985	BBLLADNB_02593	BFLDHLJO_01339, BFLDHLJO_01340
OG0001986	BBLLADNB_00590	BFLDHLJO_03649
OG0001987	BBLLADNB_00194	BFLDHLJO_02359
OG0001988	BBLLADNB_02457, BBLLADNB_02456	BFLDHLJO_01152
OG0001988	BBLLADNB_00193	BFLDHLJO_01153
OG0001989	BBLLADNB_02865	BFLDHLJO_01950
OG0001990	BBLLADNB_02863	BFLDHLJO_01952
OG0001991	BBLLADNB_01334	BFLDHLJO_01466
OG0001992	BBLLADNB_02194	BFLDHLJO_00808
OG0001993	BBLLADNB_02195	BFLDHLJO_01470
OG0001994	BBLLADNB_01711	BFLDHLJO_01505
OG0001995	BBLLADNB_01875	BFLDHLJO_01512
OG0001996	BBLLADNB_01876	BFLDHLJO_01513
OG0001998	BBLLADNB_03394	BFLDHLJO_01574
OG0001999	BBLLADNB_02223	BFLDHLJO_00411
OG0002000	BBLLADNB_02232	BFLDHLJO_00416
OG0002001	BBLLADNB_01981	BFLDHLJO_04091
OG0002002	BBLLADNB_01978	BFLDHLJO_04088
OG0002003	BBLLADNB_01363	BFLDHLJO_02598
OG0002003	BBLLADNB_01362	BFLDHLJO_02599
OG0002006	BBLLADNB_02321	BFLDHLJO_02143
OG0002007	BBLLADNB_01616	BFLDHLJO_00223
OG0002008	BBLLADNB_01621	BFLDHLJO_03479
OG0002009	BBLLADNB_03744	BFLDHLJO_03483
OG0002010	BBLLADNB_01249	BFLDHLJO_03513
OG0002011	BBLLADNB_01245	BFLDHLJO_03517
OG0002012	BBLLADNB_01964	BFLDHLJO_02399
OG0002013	BBLLADNB_01968	BFLDHLJO_02403
OG0002014	BBLLADNB_01912	BFLDHLJO_02261
OG0002015	BBLLADNB_03706	BFLDHLJO_01252
OG0002016	BBLLADNB_00060	BFLDHLJO_01883
OG0002017	BBLLADNB_00067	BFLDHLJO_01199
OG0002018	BBLLADNB_00844	BFLDHLJO_03360
OG0002019	BBLLADNB_02455	BFLDHLJO_02349
OG0002020	BBLLADNB_02575	BFLDHLJO_03453
OG0002020	BBLLADNB_00993	BFLDHLJO_01712
OG0002023	BBLLADNB_03009	BFLDHLJO_02061
OG0002024	BBLLADNB_01815	BFLDHLJO_01038
OG0002025	BBLLADNB_01816	BFLDHLJO_01037
OG0002026	BBLLADNB_01625	BFLDHLJO_01033
OG0002027	BBLLADNB_02096	BFLDHLJO_01028
OG0002028	BBLLADNB_00103	BFLDHLJO_00953
OG0002029	BBLLADNB_01724	BFLDHLJO_02774
OG0002031	BBLLADNB_01903	BFLDHLJO_02697
OG0002032	BBLLADNB_01904	BFLDHLJO_02698
OG0002033	BBLLADNB_01905	BFLDHLJO_02699
OG0002034	BBLLADNB_01906	BFLDHLJO_02700
OG0002035	BBLLADNB_01907	BFLDHLJO_02701
OG0002036	BBLLADNB_01843	BFLDHLJO_02718
OG0002037	BBLLADNB_00976	BFLDHLJO_03905
OG0002038	BBLLADNB_00967	BFLDHLJO_03984
OG0002039	BBLLADNB_00966	BFLDHLJO_03983
OG0002040	BBLLADNB_00965	BFLDHLJO_03982
OG0002041	BBLLADNB_00959	BFLDHLJO_03978
OG0002042	BBLLADNB_00953	BFLDHLJO_03974
OG0002043	BBLLADNB_02306	BFLDHLJO_00890
OG0002044	BBLLADNB_02305	BFLDHLJO_00889
OG0002045	BBLLADNB_01118	BFLDHLJO_03003
OG0002046	BBLLADNB_01530	BFLDHLJO_00734
OG0002047	BBLLADNB_02026	BFLDHLJO_01133
OG0002048	BBLLADNB_02027	BFLDHLJO_01134
OG0002049	BBLLADNB_03898	BFLDHLJO_01172
OG0002050	BBLLADNB_02427	BFLDHLJO_01176
OG0002052	BBLLADNB_00352	BFLDHLJO_02530
OG0002053	BBLLADNB_00350	BFLDHLJO_02525
OG0002054	BBLLADNB_01350	BFLDHLJO_01628
OG0002055	BBLLADNB_02471	BFLDHLJO_01657
OG0002057	BBLLADNB_03417	BFLDHLJO_02078, BFLDHLJO_02648
OG0002058	BBLLADNB_02925, BBLLADNB_03770	BFLDHLJO_01771
OG0002059	BBLLADNB_03577	BFLDHLJO_01756
OG0002060	BBLLADNB_01028	BFLDHLJO_00449
OG0002061	BBLLADNB_03224	BFLDHLJO_01784
OG0002062	BBLLADNB_03222	BFLDHLJO_01787
OG0002063	BBLLADNB_03166	BFLDHLJO_00858
OG0002064	BBLLADNB_03596	BFLDHLJO_00868
OG0002065	BBLLADNB_03498	BFLDHLJO_00870
OG0002066	BBLLADNB_03447	BFLDHLJO_02539
OG0002067	BBLLADNB_00685	BFLDHLJO_03644
OG0002068	BBLLADNB_01482	BFLDHLJO_02556
OG0002069	BBLLADNB_01483	BFLDHLJO_02557
OG0002070	BBLLADNB_03190	BFLDHLJO_02579
OG0002071	BBLLADNB_02373	BFLDHLJO_02425
OG0002072	BBLLADNB_03077	BFLDHLJO_01079
OG0002073	BBLLADNB_03041	BFLDHLJO_02017
OG0002074	BBLLADNB_02564	BFLDHLJO_02019
OG0002075	BBLLADNB_02565	BFLDHLJO_00829
OG0002076	BBLLADNB_02569	BFLDHLJO_02020
OG0002077	BBLLADNB_03534	BFLDHLJO_01694
OG0002078	BBLLADNB_02584	BFLDHLJO_01684
OG0002079	BBLLADNB_01409	BFLDHLJO_03962
OG0002080	BBLLADNB_01773	BFLDHLJO_01890
OG0002081	BBLLADNB_00823	BFLDHLJO_01857
OG0002082	BBLLADNB_00816	BFLDHLJO_02952
OG0002083	BBLLADNB_00811	BFLDHLJO_02792
OG0002084	BBLLADNB_02285	BFLDHLJO_02816
OG0002085	BBLLADNB_00451	BFLDHLJO_02827
OG0002086	BBLLADNB_00443	BFLDHLJO_03581
OG0002087	BBLLADNB_03556	BFLDHLJO_04021
OG0002088	BBLLADNB_02176	BFLDHLJO_03601
OG0002090	BBLLADNB_01459, BBLLADNB_02627	BFLDHLJO_02906
OG0002091	BBLLADNB_03329	BFLDHLJO_02983
OG0002093	BBLLADNB_00224	BFLDHLJO_02175
OG0002094	BBLLADNB_00246	BFLDHLJO_01253
OG0002095	BBLLADNB_00247	BFLDHLJO_01254
OG0002096	BBLLADNB_00248	BFLDHLJO_01255
OG0002097	BBLLADNB_03856	BFLDHLJO_01257
OG0002098	BBLLADNB_03855	BFLDHLJO_01258
OG0002099	BBLLADNB_02549	BFLDHLJO_00915
OG0002100	BBLLADNB_02732	BFLDHLJO_00925
OG0002102	BBLLADNB_02165, BBLLADNB_01451	BFLDHLJO_03219
OG0002104	BBLLADNB_03815	BFLDHLJO_00183
OG0002108	BBLLADNB_03854	BFLDHLJO_01259
OG0002116	BBLLADNB_02057	BFLDHLJO_03662
OG0002125	BBLLADNB_00918	BFLDHLJO_03743
OG0002126	BBLLADNB_02795	BFLDHLJO_01374
OG0002127	BBLLADNB_02033	BFLDHLJO_01140
OG0002129	BBLLADNB_02031	BFLDHLJO_01138
OG0002130	BBLLADNB_00931	BFLDHLJO_00084
OG0002131	BBLLADNB_00930	BFLDHLJO_00085
OG0002132	BBLLADNB_03310	BFLDHLJO_02581
OG0002134	BBLLADNB_02710	BFLDHLJO_00603
OG0002136	BBLLADNB_03393	BFLDHLJO_01575
OG0002137	BBLLADNB_01962	BFLDHLJO_02397
OG0002138	BBLLADNB_02964	BFLDHLJO_00852
OG0002139	BBLLADNB_01845	BFLDHLJO_02720
OG0002142	BBLLADNB_02220	BFLDHLJO_00408
OG0002145	BBLLADNB_03338	BFLDHLJO_01387
OG0002147	BBLLADNB_01599	BFLDHLJO_02477
OG0002150	BBLLADNB_00658	BFLDHLJO_02910
OG0002153	BBLLADNB_02883	BFLDHLJO_02376
OG0002155	BBLLADNB_01335	BFLDHLJO_04011
OG0002158	BBLLADNB_03158	BFLDHLJO_01538
OG0002163	BBLLADNB_01966	BFLDHLJO_02401
OG0002165	BBLLADNB_01780	BFLDHLJO_01320
OG0002174	BBLLADNB_00852	BFLDHLJO_03352
OG0002176	BBLLADNB_01764, BBLLADNB_01399	BFLDHLJO_01568
