Orthogroup	spades-bin.32	GCA_000310125.2
OG0000943	BBLLADNB_01758	lcl|AMXB01000022.1_prot_ENO79598.1_2535
OG0000944	BBLLADNB_01757	lcl|AMXB01000022.1_prot_ENO79597.1_2534
OG0000945	BBLLADNB_01756	lcl|AMXB01000022.1_prot_ENO79596.1_2533
OG0000946	BBLLADNB_01755	lcl|AMXB01000022.1_prot_ENO79595.1_2532
OG0000947	BBLLADNB_01754	lcl|AMXB01000022.1_prot_ENO79594.1_2531
OG0000948	BBLLADNB_01753	lcl|AMXB01000022.1_prot_ENO79593.1_2530
OG0000949	BBLLADNB_01752	lcl|AMXB01000022.1_prot_ENO79592.1_2529
OG0000950	BBLLADNB_01751	lcl|AMXB01000022.1_prot_ENO79591.1_2528
OG0000951	BBLLADNB_03154	lcl|AMXB01000022.1_prot_ENO79590.1_2527
OG0000952	BBLLADNB_02388	lcl|AMXB01000022.1_prot_ENO79587.1_2524
OG0000956	BBLLADNB_03787	lcl|AMXB01000033.1_prot_ENO77203.1_3254
OG0000957	BBLLADNB_03764	lcl|AMXB01000009.1_prot_ENO81860.1_1351
OG0000958	BBLLADNB_00602	lcl|AMXB01000035.1_prot_ENO76924.1_3334
OG0000960	BBLLADNB_03676	lcl|AMXB01000033.1_prot_ENO77219.1_3270
OG0000961	BBLLADNB_00064	lcl|AMXB01000039.1_prot_ENO76439.1_3515
OG0000962	BBLLADNB_00063	lcl|AMXB01000039.1_prot_ENO76440.1_3516
OG0000963	BBLLADNB_00062	lcl|AMXB01000039.1_prot_ENO76441.1_3517
OG0000964	BBLLADNB_00061	lcl|AMXB01000039.1_prot_ENO76442.1_3518
OG0000965	BBLLADNB_01018	lcl|AMXB01000022.1_prot_ENO79628.1_2565
OG0000966	BBLLADNB_01020	lcl|AMXB01000022.1_prot_ENO79627.1_2564
OG0000967	BBLLADNB_01021	lcl|AMXB01000022.1_prot_ENO79626.1_2563
OG0000969	BBLLADNB_01025	lcl|AMXB01000022.1_prot_ENO79625.1_2562
OG0000970	BBLLADNB_03489	lcl|AMXB01000032.1_prot_ENO77287.1_3221
OG0000971	BBLLADNB_03487	lcl|AMXB01000032.1_prot_ENO77282.1_3216
OG0000972	BBLLADNB_00717	lcl|AMXB01000032.1_prot_ENO77280.1_3214
OG0000973	BBLLADNB_00718	lcl|AMXB01000032.1_prot_ENO77279.1_3213
OG0000974	BBLLADNB_00719	lcl|AMXB01000032.1_prot_ENO77278.1_3212
OG0000975	BBLLADNB_00720	lcl|AMXB01000004.1_prot_ENO82609.1_568
OG0000976	BBLLADNB_00722	lcl|AMXB01000004.1_prot_ENO82611.1_570
OG0000977	BBLLADNB_00723	lcl|AMXB01000004.1_prot_ENO82612.1_571
OG0000978	BBLLADNB_00724	lcl|AMXB01000004.1_prot_ENO82613.1_572
OG0000979	BBLLADNB_00725	lcl|AMXB01000004.1_prot_ENO82614.1_573
OG0000980	BBLLADNB_00726	lcl|AMXB01000004.1_prot_ENO82615.1_574
OG0000981	BBLLADNB_00727	lcl|AMXB01000004.1_prot_ENO82616.1_575
OG0000982	BBLLADNB_00728	lcl|AMXB01000004.1_prot_ENO82617.1_576
OG0000983	BBLLADNB_00729	lcl|AMXB01000004.1_prot_ENO82618.1_577
OG0000984	BBLLADNB_00730	lcl|AMXB01000004.1_prot_ENO82619.1_578
OG0000985	BBLLADNB_00731	lcl|AMXB01000004.1_prot_ENO82620.1_579
OG0000986	BBLLADNB_00732	lcl|AMXB01000004.1_prot_ENO82621.1_580
OG0000987	BBLLADNB_00733	lcl|AMXB01000004.1_prot_ENO82622.1_581
OG0000988	BBLLADNB_01709	lcl|AMXB01000011.1_prot_ENO81437.1_1493
OG0000989	BBLLADNB_03175	lcl|AMXB01000013.1_prot_ENO81195.1_1733
OG0000992	BBLLADNB_03521	lcl|AMXB01000013.1_prot_ENO81196.1_1734
OG0000995	BBLLADNB_02903	lcl|AMXB01000013.1_prot_ENO81298.1_1836
OG0000996	BBLLADNB_02904	lcl|AMXB01000013.1_prot_ENO81299.1_1837
OG0000997	BBLLADNB_02905	lcl|AMXB01000013.1_prot_ENO81300.1_1838
OG0000998	BBLLADNB_02906	lcl|AMXB01000013.1_prot_ENO81301.1_1839
OG0000999	BBLLADNB_02907	lcl|AMXB01000013.1_prot_ENO81302.1_1840
OG0001000	BBLLADNB_00857	lcl|AMXB01000068.1_prot_ENO74861.1_4127
OG0001001	BBLLADNB_00856	lcl|AMXB01000068.1_prot_ENO74862.1_4128
OG0001002	BBLLADNB_00855	lcl|AMXB01000068.1_prot_ENO74863.1_4129
OG0001003	BBLLADNB_00853	lcl|AMXB01000068.1_prot_ENO74865.1_4131
OG0001004	BBLLADNB_00850	lcl|AMXB01000078.1_prot_ENO74604.1_4224
OG0001005	BBLLADNB_02421	lcl|AMXB01000002.1_prot_ENO83052.1_312
OG0001006	BBLLADNB_00847	lcl|AMXB01000036.1_prot_ENO76836.1_3407
OG0001007	BBLLADNB_00846	lcl|AMXB01000036.1_prot_ENO76835.1_3406
OG0001008	BBLLADNB_00845	lcl|AMXB01000036.1_prot_ENO76834.1_3405
OG0001009	BBLLADNB_00842	lcl|AMXB01000036.1_prot_ENO76826.1_3397
OG0001010	BBLLADNB_00841	lcl|AMXB01000036.1_prot_ENO76825.1_3396
OG0001011	BBLLADNB_00840	lcl|AMXB01000036.1_prot_ENO76824.1_3395
OG0001012	BBLLADNB_00839	lcl|AMXB01000036.1_prot_ENO76823.1_3394
OG0001013	BBLLADNB_01416	lcl|AMXB01000011.1_prot_ENO81553.1_1609
OG0001014	BBLLADNB_02694	lcl|AMXB01000005.1_prot_ENO82509.1_804
OG0001015	BBLLADNB_02695	lcl|AMXB01000005.1_prot_ENO82510.1_805
OG0001016	BBLLADNB_02696	lcl|AMXB01000005.1_prot_ENO82511.1_806
OG0001017	BBLLADNB_02697	lcl|AMXB01000005.1_prot_ENO82512.1_807
OG0001018	BBLLADNB_02698	lcl|AMXB01000005.1_prot_ENO82517.1_812
OG0001019	BBLLADNB_02208	lcl|AMXB01000090.1_prot_ENO74468.1_4249
OG0001020	BBLLADNB_02015	lcl|AMXB01000035.1_prot_ENO76921.1_3331
OG0001021	BBLLADNB_02013	lcl|AMXB01000035.1_prot_ENO76922.1_3332
OG0001022	BBLLADNB_03797	lcl|AMXB01000035.1_prot_ENO76925.1_3335
OG0001023	BBLLADNB_02100	lcl|AMXB01000008.1_prot_ENO81917.1_1145
OG0001024	BBLLADNB_00094	lcl|AMXB01000035.1_prot_ENO76928.1_3338
OG0001025	BBLLADNB_00092	lcl|AMXB01000035.1_prot_ENO76930.1_3340
OG0001026	BBLLADNB_00091	lcl|AMXB01000035.1_prot_ENO76931.1_3341
OG0001028	BBLLADNB_00083	lcl|AMXB01000035.1_prot_ENO76950.1_3360
OG0001029	BBLLADNB_00082	lcl|AMXB01000032.1_prot_ENO77259.1_3193
OG0001030	BBLLADNB_00081	lcl|AMXB01000032.1_prot_ENO77258.1_3192
OG0001031	BBLLADNB_00077	lcl|AMXB01000032.1_prot_ENO77253.1_3187
OG0001032	BBLLADNB_00076	lcl|AMXB01000032.1_prot_ENO77252.1_3186
OG0001033	BBLLADNB_00075	lcl|AMXB01000032.1_prot_ENO77251.1_3185
OG0001034	BBLLADNB_00074	lcl|AMXB01000032.1_prot_ENO77250.1_3184
OG0001035	BBLLADNB_00073	lcl|AMXB01000032.1_prot_ENO77249.1_3183
OG0001036	BBLLADNB_01291	lcl|AMXB01000032.1_prot_ENO77244.1_3178
OG0001037	BBLLADNB_01290	lcl|AMXB01000032.1_prot_ENO77243.1_3177
OG0001038	BBLLADNB_01289	lcl|AMXB01000032.1_prot_ENO77242.1_3176
OG0001039	BBLLADNB_01288	lcl|AMXB01000032.1_prot_ENO77241.1_3175
OG0001040	BBLLADNB_01287	lcl|AMXB01000032.1_prot_ENO77240.1_3174
OG0001041	BBLLADNB_01286	lcl|AMXB01000032.1_prot_ENO77239.1_3173
OG0001042	BBLLADNB_01285	lcl|AMXB01000032.1_prot_ENO77238.1_3172
OG0001043	BBLLADNB_01284	lcl|AMXB01000032.1_prot_ENO77237.1_3171
OG0001044	BBLLADNB_01282	lcl|AMXB01000032.1_prot_ENO77235.1_3169
OG0001045	BBLLADNB_01281	lcl|AMXB01000032.1_prot_ENO77234.1_3168
OG0001046	BBLLADNB_01280	lcl|AMXB01000032.1_prot_ENO77233.1_3167
OG0001047	BBLLADNB_01279	lcl|AMXB01000032.1_prot_ENO77232.1_3166
OG0001048	BBLLADNB_01278	lcl|AMXB01000032.1_prot_ENO77231.1_3165
OG0001049	BBLLADNB_01668	lcl|AMXB01000064.1_prot_ENO74991.1_4082
OG0001050	BBLLADNB_02555	lcl|AMXB01000020.1_prot_ENO80561.1_2443
OG0001051	BBLLADNB_02370	lcl|AMXB01000019.1_prot_ENO80603.1_2321, lcl|AMXB01000004.1_prot_ENO82684.1_643
OG0001052	BBLLADNB_02553	lcl|AMXB01000034.1_prot_ENO77082.1_3317
OG0001053	BBLLADNB_02446	lcl|AMXB01000045.1_prot_ENO76018.1_3737
OG0001054	BBLLADNB_00263	lcl|AMXB01000045.1_prot_ENO76017.1_3736
OG0001055	BBLLADNB_00264	lcl|AMXB01000045.1_prot_ENO76016.1_3735
OG0001056	BBLLADNB_00265	lcl|AMXB01000045.1_prot_ENO76015.1_3734
OG0001057	BBLLADNB_00266	lcl|AMXB01000045.1_prot_ENO76014.1_3733
OG0001058	BBLLADNB_00267	lcl|AMXB01000045.1_prot_ENO76013.1_3732
OG0001059	BBLLADNB_00268	lcl|AMXB01000045.1_prot_ENO76012.1_3731
OG0001060	BBLLADNB_00269	lcl|AMXB01000045.1_prot_ENO76011.1_3730
OG0001061	BBLLADNB_01033	lcl|AMXB01000045.1_prot_ENO76010.1_3729
OG0001062	BBLLADNB_01034	lcl|AMXB01000045.1_prot_ENO76009.1_3728
OG0001063	BBLLADNB_01035	lcl|AMXB01000045.1_prot_ENO76008.1_3727
OG0001064	BBLLADNB_01036	lcl|AMXB01000045.1_prot_ENO76007.1_3726
OG0001065	BBLLADNB_01037	lcl|AMXB01000045.1_prot_ENO76006.1_3725
OG0001066	BBLLADNB_01038	lcl|AMXB01000045.1_prot_ENO76005.1_3724
OG0001067	BBLLADNB_01039	lcl|AMXB01000045.1_prot_ENO76004.1_3723
OG0001068	BBLLADNB_01040	lcl|AMXB01000045.1_prot_ENO76003.1_3722
OG0001069	BBLLADNB_01041	lcl|AMXB01000045.1_prot_ENO76002.1_3721
OG0001070	BBLLADNB_01422	lcl|AMXB01000002.1_prot_ENO82994.1_254
OG0001071	BBLLADNB_01421	lcl|AMXB01000002.1_prot_ENO82995.1_255
OG0001072	BBLLADNB_01420	lcl|AMXB01000029.1_prot_ENO77757.1_3014
OG0001073	BBLLADNB_01419	lcl|AMXB01000029.1_prot_ENO77756.1_3013
OG0001074	BBLLADNB_01418	lcl|AMXB01000029.1_prot_ENO77755.1_3012
OG0001075	BBLLADNB_01417	lcl|AMXB01000029.1_prot_ENO77754.1_3011
OG0001076	BBLLADNB_01415	lcl|AMXB01000029.1_prot_ENO77753.1_3010
OG0001077	BBLLADNB_01877	lcl|AMXB01000073.1_prot_ENO74718.1_4189
OG0001078	BBLLADNB_01878	lcl|AMXB01000066.1_prot_ENO74919.1_4112
OG0001079	BBLLADNB_01879	lcl|AMXB01000066.1_prot_ENO74918.1_4111
OG0001080	BBLLADNB_03554	lcl|AMXB01000017.1_prot_ENO80789.1_2186
OG0001081	BBLLADNB_01831	lcl|AMXB01000073.1_prot_ENO74716.1_4187
OG0001082	BBLLADNB_01832	lcl|AMXB01000073.1_prot_ENO74717.1_4188
OG0001083	BBLLADNB_03711	lcl|AMXB01000001.1_prot_ENO83192.1_65
OG0001084	BBLLADNB_01234	lcl|AMXB01000001.1_prot_ENO83190.1_63
OG0001085	BBLLADNB_02240	lcl|AMXB01000001.1_prot_ENO83182.1_55
OG0001086	BBLLADNB_02880	lcl|AMXB01000001.1_prot_ENO83179.1_52
OG0001087	BBLLADNB_02881	lcl|AMXB01000001.1_prot_ENO83178.1_51
OG0001088	BBLLADNB_01760	lcl|AMXB01000001.1_prot_ENO83176.1_49
OG0001089	BBLLADNB_01015	lcl|AMXB01000001.1_prot_ENO83175.1_48
OG0001090	BBLLADNB_00333	lcl|AMXB01000005.1_prot_ENO82404.1_699
OG0001091	BBLLADNB_00334	lcl|AMXB01000005.1_prot_ENO82403.1_698
OG0001092	BBLLADNB_01370	lcl|AMXB01000005.1_prot_ENO82401.1_696
OG0001093	BBLLADNB_01371	lcl|AMXB01000005.1_prot_ENO82400.1_695
OG0001094	BBLLADNB_00661	lcl|AMXB01000005.1_prot_ENO82397.1_692
OG0001095	BBLLADNB_03253	lcl|AMXB01000010.1_prot_ENO81672.1_1440
OG0001096	BBLLADNB_03252	lcl|AMXB01000010.1_prot_ENO81671.1_1439
OG0001097	BBLLADNB_03251	lcl|AMXB01000005.1_prot_ENO82406.1_701
OG0001098	BBLLADNB_03250	lcl|AMXB01000005.1_prot_ENO82407.1_702
OG0001099	BBLLADNB_03249	lcl|AMXB01000005.1_prot_ENO82408.1_703
OG0001100	BBLLADNB_03248	lcl|AMXB01000005.1_prot_ENO82409.1_704
OG0001101	BBLLADNB_03247	lcl|AMXB01000002.1_prot_ENO83066.1_326
OG0001102	BBLLADNB_02414	lcl|AMXB01000002.1_prot_ENO83064.1_324
OG0001103	BBLLADNB_02413	lcl|AMXB01000002.1_prot_ENO83063.1_323
OG0001104	BBLLADNB_02410	lcl|AMXB01000002.1_prot_ENO83060.1_320
OG0001105	BBLLADNB_02409	lcl|AMXB01000002.1_prot_ENO83058.1_318
OG0001106	BBLLADNB_02408	lcl|AMXB01000002.1_prot_ENO83057.1_317
OG0001107	BBLLADNB_02407	lcl|AMXB01000002.1_prot_ENO83056.1_316
OG0001108	BBLLADNB_02406	lcl|AMXB01000002.1_prot_ENO83055.1_315
OG0001109	BBLLADNB_02405	lcl|AMXB01000002.1_prot_ENO83054.1_314
OG0001110	BBLLADNB_02655	lcl|AMXB01000002.1_prot_ENO83053.1_313
OG0001111	BBLLADNB_02654	lcl|AMXB01000002.1_prot_ENO83067.1_327
OG0001112	BBLLADNB_02653	lcl|AMXB01000002.1_prot_ENO83068.1_328
OG0001113	BBLLADNB_02652	lcl|AMXB01000002.1_prot_ENO83069.1_329
OG0001114	BBLLADNB_02651	lcl|AMXB01000002.1_prot_ENO83070.1_330
OG0001115	BBLLADNB_02649	lcl|AMXB01000002.1_prot_ENO83072.1_332
OG0001116	BBLLADNB_02648	lcl|AMXB01000046.1_prot_ENO75925.1_3743
OG0001117	BBLLADNB_02647	lcl|AMXB01000002.1_prot_ENO83073.1_333
OG0001118	BBLLADNB_02646	lcl|AMXB01000002.1_prot_ENO83074.1_334
OG0001119	BBLLADNB_02039	lcl|AMXB01000002.1_prot_ENO83075.1_335
OG0001120	BBLLADNB_02041	lcl|AMXB01000010.1_prot_ENO81661.1_1429
OG0001121	BBLLADNB_02042	lcl|AMXB01000010.1_prot_ENO81662.1_1430
OG0001122	BBLLADNB_02043	lcl|AMXB01000010.1_prot_ENO81663.1_1431
OG0001123	BBLLADNB_00271	lcl|AMXB01000010.1_prot_ENO81641.1_1409
OG0001124	BBLLADNB_00272	lcl|AMXB01000010.1_prot_ENO81642.1_1410
OG0001128	BBLLADNB_02774	lcl|AMXB01000065.1_prot_ENO74954.1_4091
OG0001129	BBLLADNB_02951	lcl|AMXB01000010.1_prot_ENO81658.1_1426
OG0001130	BBLLADNB_02952	lcl|AMXB01000010.1_prot_ENO81659.1_1427
OG0001131	BBLLADNB_01155	lcl|AMXB01000027.1_prot_ENO78273.1_2909
OG0001132	BBLLADNB_03578	lcl|AMXB01000001.1_prot_ENO83196.1_69
OG0001133	BBLLADNB_00324	lcl|AMXB01000007.1_prot_ENO82128.1_1047
OG0001134	BBLLADNB_00323	lcl|AMXB01000007.1_prot_ENO82127.1_1046
OG0001135	BBLLADNB_00322	lcl|AMXB01000007.1_prot_ENO82126.1_1045
OG0001136	BBLLADNB_00321	lcl|AMXB01000007.1_prot_ENO82125.1_1044
OG0001137	BBLLADNB_00320	lcl|AMXB01000007.1_prot_ENO82124.1_1043
OG0001138	BBLLADNB_00318	lcl|AMXB01000007.1_prot_ENO82122.1_1041
OG0001139	BBLLADNB_00317	lcl|AMXB01000007.1_prot_ENO82121.1_1040
OG0001140	BBLLADNB_00316	lcl|AMXB01000007.1_prot_ENO82120.1_1039
OG0001141	BBLLADNB_00315	lcl|AMXB01000007.1_prot_ENO82119.1_1038
OG0001142	BBLLADNB_00314	lcl|AMXB01000007.1_prot_ENO82118.1_1037
OG0001143	BBLLADNB_00313	lcl|AMXB01000007.1_prot_ENO82117.1_1036
OG0001144	BBLLADNB_00312	lcl|AMXB01000007.1_prot_ENO82116.1_1035
OG0001145	BBLLADNB_00311	lcl|AMXB01000007.1_prot_ENO82115.1_1034
OG0001146	BBLLADNB_00310	lcl|AMXB01000007.1_prot_ENO82114.1_1033
OG0001147	BBLLADNB_00309	lcl|AMXB01000007.1_prot_ENO82113.1_1032
OG0001148	BBLLADNB_01007	lcl|AMXB01000007.1_prot_ENO82139.1_1058
OG0001149	BBLLADNB_00308	lcl|AMXB01000007.1_prot_ENO82112.1_1031
OG0001150	BBLLADNB_03867	lcl|AMXB01000007.1_prot_ENO82109.1_1028
OG0001151	BBLLADNB_03868	lcl|AMXB01000017.1_prot_ENO80810.1_2207
OG0001152	BBLLADNB_03803	lcl|AMXB01000007.1_prot_ENO82105.1_1024
OG0001153	BBLLADNB_03369	lcl|AMXB01000007.1_prot_ENO82104.1_1023
OG0001154	BBLLADNB_02422	lcl|AMXB01000007.1_prot_ENO82099.1_1018
OG0001155	BBLLADNB_02274	lcl|AMXB01000007.1_prot_ENO82036.1_955
OG0001156	BBLLADNB_02428	lcl|AMXB01000001.1_prot_ENO83284.1_157
OG0001157	BBLLADNB_02429	lcl|AMXB01000001.1_prot_ENO83285.1_158
OG0001158	BBLLADNB_02430	lcl|AMXB01000001.1_prot_ENO83286.1_159
OG0001159	BBLLADNB_00107	lcl|AMXB01000007.1_prot_ENO82086.1_1005
OG0001160	BBLLADNB_00106	lcl|AMXB01000007.1_prot_ENO82085.1_1004
OG0001161	BBLLADNB_03245	lcl|AMXB01000010.1_prot_ENO81645.1_1413
OG0001162	BBLLADNB_03243	lcl|AMXB01000001.1_prot_ENO83262.1_135
OG0001163	BBLLADNB_03242	lcl|AMXB01000001.1_prot_ENO83263.1_136
OG0001165	BBLLADNB_01121	lcl|AMXB01000001.1_prot_ENO83202.1_75
OG0001166	BBLLADNB_00426	lcl|AMXB01000002.1_prot_ENO82989.1_249
OG0001167	BBLLADNB_02683	lcl|AMXB01000002.1_prot_ENO83000.1_260
OG0001168	BBLLADNB_02680	lcl|AMXB01000002.1_prot_ENO83004.1_264
OG0001169	BBLLADNB_02679	lcl|AMXB01000002.1_prot_ENO83005.1_265
OG0001170	BBLLADNB_02678	lcl|AMXB01000002.1_prot_ENO83006.1_266
OG0001171	BBLLADNB_02677	lcl|AMXB01000002.1_prot_ENO83007.1_267
OG0001172	BBLLADNB_02676	lcl|AMXB01000005.1_prot_ENO82380.1_675
OG0001173	BBLLADNB_02674	lcl|AMXB01000001.1_prot_ENO83297.1_170
OG0001174	BBLLADNB_01850	lcl|AMXB01000016.1_prot_ENO80910.1_2103
OG0001175	BBLLADNB_01849	lcl|AMXB01000007.1_prot_ENO82041.1_960
OG0001176	BBLLADNB_01848	lcl|AMXB01000007.1_prot_ENO82040.1_959
OG0001177	BBLLADNB_01788	lcl|AMXB01000011.1_prot_ENO81471.1_1527
OG0001180	BBLLADNB_03511	lcl|AMXB01000022.1_prot_ENO79647.1_2584
OG0001181	BBLLADNB_03513	lcl|AMXB01000022.1_prot_ENO79651.1_2588
OG0001182	BBLLADNB_00403	lcl|AMXB01000018.1_prot_ENO80679.1_2237
OG0001183	BBLLADNB_00404	lcl|AMXB01000018.1_prot_ENO80682.1_2240
OG0001184	BBLLADNB_00405	lcl|AMXB01000018.1_prot_ENO80683.1_2241
OG0001185	BBLLADNB_00406	lcl|AMXB01000018.1_prot_ENO80684.1_2242
OG0001186	BBLLADNB_00407	lcl|AMXB01000018.1_prot_ENO80685.1_2243
OG0001188	BBLLADNB_00889	lcl|AMXB01000018.1_prot_ENO80699.1_2257
OG0001189	BBLLADNB_00888	lcl|AMXB01000018.1_prot_ENO80700.1_2258
OG0001190	BBLLADNB_00887	lcl|AMXB01000018.1_prot_ENO80701.1_2259
OG0001191	BBLLADNB_00886	lcl|AMXB01000018.1_prot_ENO80702.1_2260
OG0001192	BBLLADNB_00885	lcl|AMXB01000018.1_prot_ENO80703.1_2261
OG0001193	BBLLADNB_00883	lcl|AMXB01000018.1_prot_ENO80704.1_2262
OG0001194	BBLLADNB_00882	lcl|AMXB01000018.1_prot_ENO80705.1_2263
OG0001195	BBLLADNB_00880	lcl|AMXB01000018.1_prot_ENO80707.1_2265
OG0001196	BBLLADNB_00879	lcl|AMXB01000018.1_prot_ENO80708.1_2266
OG0001197	BBLLADNB_01698	lcl|AMXB01000017.1_prot_ENO80776.1_2173
OG0001198	BBLLADNB_02241	lcl|AMXB01000033.1_prot_ENO77199.1_3250
OG0001199	BBLLADNB_02928	lcl|AMXB01000017.1_prot_ENO80764.1_2161
OG0001200	BBLLADNB_02929	lcl|AMXB01000017.1_prot_ENO80763.1_2160
OG0001201	BBLLADNB_02930	lcl|AMXB01000017.1_prot_ENO80762.1_2159
OG0001202	BBLLADNB_02810	lcl|AMXB01000003.1_prot_ENO82785.1_427
OG0001203	BBLLADNB_00121	lcl|AMXB01000024.1_prot_ENO79004.1_2688, lcl|AMXB01000037.1_prot_ENO76704.1_3443, lcl|AMXB01000016.1_prot_ENO80922.1_2115
OG0001204	BBLLADNB_02814	lcl|AMXB01000003.1_prot_ENO82772.1_414
OG0001205	BBLLADNB_02815	lcl|AMXB01000003.1_prot_ENO82771.1_413
OG0001206	BBLLADNB_02816	lcl|AMXB01000003.1_prot_ENO82770.1_412
OG0001207	BBLLADNB_02817	lcl|AMXB01000003.1_prot_ENO82769.1_411
OG0001208	BBLLADNB_02818	lcl|AMXB01000003.1_prot_ENO82768.1_410
OG0001209	BBLLADNB_02822	lcl|AMXB01000003.1_prot_ENO82767.1_409
OG0001210	BBLLADNB_02823	lcl|AMXB01000003.1_prot_ENO82766.1_408
OG0001211	BBLLADNB_01909	lcl|AMXB01000003.1_prot_ENO82765.1_407
OG0001212	BBLLADNB_01911	lcl|AMXB01000007.1_prot_ENO82164.1_1083
OG0001213	BBLLADNB_00415	lcl|AMXB01000011.1_prot_ENO81458.1_1514
OG0001214	BBLLADNB_00414	lcl|AMXB01000011.1_prot_ENO81457.1_1513
OG0001215	BBLLADNB_02434	lcl|AMXB01000011.1_prot_ENO81455.1_1511
OG0001216	BBLLADNB_02435	lcl|AMXB01000011.1_prot_ENO81454.1_1510
OG0001217	BBLLADNB_00586	lcl|AMXB01000011.1_prot_ENO81453.1_1509
OG0001218	BBLLADNB_02436	lcl|AMXB01000011.1_prot_ENO81452.1_1508
OG0001219	BBLLADNB_02437	lcl|AMXB01000011.1_prot_ENO81451.1_1507
OG0001221	BBLLADNB_02438	lcl|AMXB01000011.1_prot_ENO81450.1_1506
OG0001222	BBLLADNB_02439	lcl|AMXB01000011.1_prot_ENO81449.1_1505
OG0001223	BBLLADNB_02440	lcl|AMXB01000011.1_prot_ENO81448.1_1504
OG0001224	BBLLADNB_02441	lcl|AMXB01000011.1_prot_ENO81447.1_1503
OG0001225	BBLLADNB_02287	lcl|AMXB01000005.1_prot_ENO82475.1_770
OG0001226	BBLLADNB_01697	lcl|AMXB01000017.1_prot_ENO80775.1_2172
OG0001227	BBLLADNB_01696	lcl|AMXB01000017.1_prot_ENO80774.1_2171
OG0001228	BBLLADNB_01695	lcl|AMXB01000019.1_prot_ENO80611.1_2329
OG0001229	BBLLADNB_01694	lcl|AMXB01000019.1_prot_ENO80610.1_2328
OG0001230	BBLLADNB_01693	lcl|AMXB01000019.1_prot_ENO80609.1_2327
OG0001231	BBLLADNB_00343	lcl|AMXB01000001.1_prot_ENO83273.1_146
OG0001233	BBLLADNB_03902	lcl|AMXB01000011.1_prot_ENO81491.1_1547
OG0001234	BBLLADNB_03903	lcl|AMXB01000011.1_prot_ENO81492.1_1548
OG0001235	BBLLADNB_03904	lcl|AMXB01000011.1_prot_ENO81493.1_1549
OG0001236	BBLLADNB_03861	lcl|AMXB01000011.1_prot_ENO81495.1_1551
OG0001237	BBLLADNB_03862	lcl|AMXB01000011.1_prot_ENO81496.1_1552
OG0001238	BBLLADNB_03863	lcl|AMXB01000011.1_prot_ENO81497.1_1553
OG0001239	BBLLADNB_03031	lcl|AMXB01000009.1_prot_ENO81789.1_1280
OG0001240	BBLLADNB_03901	lcl|AMXB01000009.1_prot_ENO81788.1_1279
OG0001241	BBLLADNB_00055	lcl|AMXB01000011.1_prot_ENO81446.1_1502
OG0001242	BBLLADNB_00056	lcl|AMXB01000011.1_prot_ENO81445.1_1501
OG0001243	BBLLADNB_00057	lcl|AMXB01000011.1_prot_ENO81444.1_1500
OG0001244	BBLLADNB_00058	lcl|AMXB01000011.1_prot_ENO81443.1_1499
OG0001245	BBLLADNB_00373	lcl|AMXB01000011.1_prot_ENO81441.1_1497
OG0001246	BBLLADNB_00374	lcl|AMXB01000011.1_prot_ENO81440.1_1496
OG0001247	BBLLADNB_00375	lcl|AMXB01000011.1_prot_ENO81439.1_1495
OG0001248	BBLLADNB_00376	lcl|AMXB01000009.1_prot_ENO81817.1_1308
OG0001249	BBLLADNB_00830	lcl|AMXB01000036.1_prot_ENO76814.1_3385
OG0001250	BBLLADNB_01477	lcl|AMXB01000001.1_prot_ENO83211.1_84
OG0001251	BBLLADNB_02945	lcl|AMXB01000016.1_prot_ENO80909.1_2102
OG0001252	BBLLADNB_03549	lcl|AMXB01000001.1_prot_ENO83173.1_46
OG0001253	BBLLADNB_03550	lcl|AMXB01000001.1_prot_ENO83172.1_45
OG0001254	BBLLADNB_01393	lcl|AMXB01000012.1_prot_ENO81316.1_1619
OG0001255	BBLLADNB_00084	lcl|AMXB01000035.1_prot_ENO76945.1_3355
OG0001256	BBLLADNB_00085	lcl|AMXB01000035.1_prot_ENO76944.1_3354
OG0001257	BBLLADNB_00086	lcl|AMXB01000035.1_prot_ENO76943.1_3353
OG0001258	BBLLADNB_00087	lcl|AMXB01000035.1_prot_ENO76942.1_3352
OG0001259	BBLLADNB_02550	lcl|AMXB01000076.1_prot_ENO74643.1_4214
OG0001260	BBLLADNB_00223	lcl|AMXB01000004.1_prot_ENO82561.1_520, lcl|AMXB01000031.1_prot_ENO77390.1_3124
OG0001263	BBLLADNB_02727	lcl|AMXB01000001.1_prot_ENO83170.1_43
OG0001265	BBLLADNB_02363	lcl|AMXB01000001.1_prot_ENO83276.1_149
OG0001266	BBLLADNB_00606	lcl|AMXB01000004.1_prot_ENO82650.1_609, lcl|AMXB01000033.1_prot_ENO77198.1_3249
OG0001267	BBLLADNB_01319	lcl|AMXB01000062.1_prot_ENO75073.1_4054
OG0001268	BBLLADNB_01318	lcl|AMXB01000062.1_prot_ENO75074.1_4055
OG0001269	BBLLADNB_03271	lcl|AMXB01000052.1_prot_ENO75517.1_3908
OG0001270	BBLLADNB_03270	lcl|AMXB01000052.1_prot_ENO75516.1_3907
OG0001271	BBLLADNB_00410	lcl|AMXB01000035.1_prot_ENO76926.1_3336
OG0001272	BBLLADNB_00411	lcl|AMXB01000042.1_prot_ENO76233.1_3650
OG0001273	BBLLADNB_00412	lcl|AMXB01000001.1_prot_ENO83238.1_111
