Orthogroup	spades-bin.32	Reactor4-bin.4
OG0001484	BBLLADNB_01251	CEKMHFBL_00077
OG0001485	BBLLADNB_01250	CEKMHFBL_00078
OG0001486	BBLLADNB_01248	CEKMHFBL_02312
OG0001487	BBLLADNB_01247	CEKMHFBL_02313
OG0001488	BBLLADNB_01246	CEKMHFBL_02314
OG0001489	BBLLADNB_01244	CEKMHFBL_02316
OG0001490	BBLLADNB_01243	CEKMHFBL_02317
OG0001491	BBLLADNB_01242	CEKMHFBL_02318
OG0001492	BBLLADNB_01241	CEKMHFBL_02319
OG0001493	BBLLADNB_01239	CEKMHFBL_02321
OG0001494	BBLLADNB_01238	CEKMHFBL_02322
OG0001495	BBLLADNB_01237	CEKMHFBL_02323
OG0001496	BBLLADNB_01236	CEKMHFBL_02324
OG0001497	BBLLADNB_03754	CEKMHFBL_02325
OG0001498	BBLLADNB_03753	CEKMHFBL_02326
OG0001499	BBLLADNB_03752	CEKMHFBL_02327
OG0001500	BBLLADNB_01918	CEKMHFBL_02139
OG0001501	BBLLADNB_01919	CEKMHFBL_02127
OG0001502	BBLLADNB_01921	CEKMHFBL_02125
OG0001503	BBLLADNB_01922	CEKMHFBL_02124
OG0001504	BBLLADNB_01923	CEKMHFBL_02123
OG0001505	BBLLADNB_01959	CEKMHFBL_02379
OG0001506	BBLLADNB_03643	CEKMHFBL_02617
OG0001507	BBLLADNB_02481	CEKMHFBL_03794
OG0001508	BBLLADNB_02480	CEKMHFBL_03793
OG0001509	BBLLADNB_02479	CEKMHFBL_03792
OG0001510	BBLLADNB_02478	CEKMHFBL_03791
OG0001511	BBLLADNB_02097	CEKMHFBL_03788
OG0001512	BBLLADNB_02098	CEKMHFBL_03787
OG0001513	BBLLADNB_00399, BBLLADNB_01861	CEKMHFBL_01723
OG0001514	BBLLADNB_02360, BBLLADNB_03457	CEKMHFBL_01554
OG0001518	BBLLADNB_03203	CEKMHFBL_01537
OG0001519	BBLLADNB_00507	CEKMHFBL_01628
OG0001520	BBLLADNB_00510	CEKMHFBL_01631
OG0001521	BBLLADNB_00511	CEKMHFBL_01632
OG0001522	BBLLADNB_03039	CEKMHFBL_01184
OG0001523	BBLLADNB_03835	CEKMHFBL_01928
OG0001524	BBLLADNB_02920	CEKMHFBL_02235
OG0001525	BBLLADNB_02919	CEKMHFBL_02236, CEKMHFBL_03201
OG0001526	BBLLADNB_03198	CEKMHFBL_00689
OG0001527	BBLLADNB_03199	CEKMHFBL_00690
OG0001528	BBLLADNB_01049	CEKMHFBL_01098
OG0001529	BBLLADNB_01050	CEKMHFBL_01097
OG0001530	BBLLADNB_02607	CEKMHFBL_00451
OG0001531	BBLLADNB_01960	CEKMHFBL_02380
OG0001532	BBLLADNB_01727	CEKMHFBL_01432
OG0001534	BBLLADNB_00817	CEKMHFBL_01957
OG0001535	BBLLADNB_00772	CEKMHFBL_02238
OG0001536	BBLLADNB_00771	CEKMHFBL_02239
OG0001538	BBLLADNB_03870	CEKMHFBL_02244
OG0001539	BBLLADNB_03869	CEKMHFBL_02245
OG0001540	BBLLADNB_00260	CEKMHFBL_03658
OG0001541	BBLLADNB_00259	CEKMHFBL_03657
OG0001542	BBLLADNB_00258	CEKMHFBL_03656
OG0001544	BBLLADNB_01008	CEKMHFBL_01468
OG0001545	BBLLADNB_03473	CEKMHFBL_01322
OG0001546	BBLLADNB_00256	CEKMHFBL_03654
OG0001547	BBLLADNB_00255	CEKMHFBL_03653
OG0001548	BBLLADNB_00252	CEKMHFBL_03650
OG0001549	BBLLADNB_00296	CEKMHFBL_03648
OG0001550	BBLLADNB_00298	CEKMHFBL_03646
OG0001551	BBLLADNB_02834	CEKMHFBL_02851
OG0001552	BBLLADNB_03689	CEKMHFBL_02848
OG0001553	BBLLADNB_03690	CEKMHFBL_02847
OG0001554	BBLLADNB_03734	CEKMHFBL_02845
OG0001555	BBLLADNB_03735	CEKMHFBL_02844
OG0001556	BBLLADNB_01109	CEKMHFBL_03574
OG0001557	BBLLADNB_01108	CEKMHFBL_03573
OG0001558	BBLLADNB_03235	CEKMHFBL_02109
OG0001559	BBLLADNB_01566	CEKMHFBL_02104
OG0001561	BBLLADNB_00449	CEKMHFBL_00773
OG0001562	BBLLADNB_02282	CEKMHFBL_04120
OG0001563	BBLLADNB_02281	CEKMHFBL_04119
OG0001564	BBLLADNB_02034	CEKMHFBL_00542
OG0001565	BBLLADNB_02280	CEKMHFBL_04118
OG0001566	BBLLADNB_02279	CEKMHFBL_04117
OG0001567	BBLLADNB_02278	CEKMHFBL_04116
OG0001568	BBLLADNB_02942	CEKMHFBL_04133
OG0001569	BBLLADNB_02943	CEKMHFBL_04132
OG0001570	BBLLADNB_02775	CEKMHFBL_01652
OG0001571	BBLLADNB_00540	CEKMHFBL_01039
OG0001572	BBLLADNB_03507	CEKMHFBL_02016
OG0001573	BBLLADNB_01266	CEKMHFBL_02040
OG0001574	BBLLADNB_01267	CEKMHFBL_02041
OG0001575	BBLLADNB_01268	CEKMHFBL_02042
OG0001576	BBLLADNB_01269	CEKMHFBL_02043
OG0001577	BBLLADNB_01270	CEKMHFBL_02044
OG0001578	BBLLADNB_01271	CEKMHFBL_02045
OG0001579	BBLLADNB_01272	CEKMHFBL_02046
OG0001580	BBLLADNB_01273	CEKMHFBL_02047
OG0001581	BBLLADNB_01274	CEKMHFBL_02048
OG0001582	BBLLADNB_01275	CEKMHFBL_02049
OG0001583	BBLLADNB_01276	CEKMHFBL_02050
OG0001584	BBLLADNB_03036	CEKMHFBL_01187
OG0001585	BBLLADNB_02086	CEKMHFBL_00768
OG0001586	BBLLADNB_02087	CEKMHFBL_00766
OG0001587	BBLLADNB_02088	CEKMHFBL_00765
OG0001588	BBLLADNB_02089	CEKMHFBL_00764
OG0001589	BBLLADNB_02092	CEKMHFBL_00761
OG0001590	BBLLADNB_01958	CEKMHFBL_02378
OG0001592	BBLLADNB_00865	CEKMHFBL_00599
OG0001593	BBLLADNB_03438	CEKMHFBL_01790
OG0001594	BBLLADNB_01210	CEKMHFBL_03471
OG0001595	BBLLADNB_00512	CEKMHFBL_01634
OG0001596	BBLLADNB_03517	CEKMHFBL_04279
OG0001598	BBLLADNB_02343	CEKMHFBL_02645
OG0001600	BBLLADNB_03279	CEKMHFBL_03993, CEKMHFBL_03992
OG0001601	BBLLADNB_03282	CEKMHFBL_03092
OG0001605	BBLLADNB_01801	CEKMHFBL_02468
OG0001606	BBLLADNB_01786	CEKMHFBL_01275
OG0001607	BBLLADNB_01148	CEKMHFBL_03679
OG0001610	BBLLADNB_02198	CEKMHFBL_01021
OG0001611	BBLLADNB_02201	CEKMHFBL_01017
OG0001613	BBLLADNB_00368	CEKMHFBL_02820
OG0001614	BBLLADNB_02312	CEKMHFBL_03798
OG0001615	BBLLADNB_02958	CEKMHFBL_01073
OG0001616	BBLLADNB_01139	CEKMHFBL_03411
OG0001617	BBLLADNB_01805	CEKMHFBL_02945
OG0001618	BBLLADNB_01632	CEKMHFBL_01510
OG0001619	BBLLADNB_01637	CEKMHFBL_01175
OG0001620	BBLLADNB_03475	CEKMHFBL_02028
OG0001622	BBLLADNB_00098	CEKMHFBL_03710
OG0001623	BBLLADNB_00099	CEKMHFBL_03709
OG0001624	BBLLADNB_00100	CEKMHFBL_03708
OG0001625	BBLLADNB_00124	CEKMHFBL_02605
OG0001626	BBLLADNB_02685, BBLLADNB_02450	CEKMHFBL_01710
OG0001627	BBLLADNB_02014	CEKMHFBL_03893, CEKMHFBL_03888
OG0001628	BBLLADNB_00975	CEKMHFBL_00878
OG0001629	BBLLADNB_00968	CEKMHFBL_00877
OG0001631	BBLLADNB_00295, BBLLADNB_00251	CEKMHFBL_03649
OG0001632	BBLLADNB_01186	CEKMHFBL_03733, CEKMHFBL_00347
OG0001633	BBLLADNB_02423, BBLLADNB_03897	CEKMHFBL_01134
OG0001634	BBLLADNB_00351	CEKMHFBL_02234
OG0001635	BBLLADNB_01345	CEKMHFBL_02280, CEKMHFBL_03624, CEKMHFBL_04268
OG0001636	BBLLADNB_00623, BBLLADNB_02745	CEKMHFBL_00446
OG0001639	BBLLADNB_03738	CEKMHFBL_02842
OG0001643	BBLLADNB_03914	CEKMHFBL_03555
OG0001645	BBLLADNB_03446	CEKMHFBL_02014, CEKMHFBL_03217
OG0001646	BBLLADNB_02369	CEKMHFBL_00230
OG0001647	BBLLADNB_03074	CEKMHFBL_00892
OG0001648	BBLLADNB_02248	CEKMHFBL_01783
OG0001649	BBLLADNB_02247	CEKMHFBL_01784
OG0001650	BBLLADNB_00456	CEKMHFBL_01200
OG0001651	BBLLADNB_03895	CEKMHFBL_01781
OG0001652	BBLLADNB_02625, BBLLADNB_02927	CEKMHFBL_00610
OG0001653	BBLLADNB_03545	CEKMHFBL_00913
OG0001654	BBLLADNB_00201	CEKMHFBL_00916
OG0001655	BBLLADNB_01423	CEKMHFBL_03396
OG0001657	BBLLADNB_02828	CEKMHFBL_00387
OG0001668	BBLLADNB_01636	CEKMHFBL_01174
OG0001669	BBLLADNB_00932	CEKMHFBL_00135
OG0001670	BBLLADNB_01833	CEKMHFBL_03136
OG0001671	BBLLADNB_00800	CEKMHFBL_01821
OG0001672	BBLLADNB_02757	CEKMHFBL_03864
OG0001673	BBLLADNB_03213	CEKMHFBL_00671
OG0001674	BBLLADNB_03082	CEKMHFBL_01906
OG0001675	BBLLADNB_01124	CEKMHFBL_03824
OG0001676	BBLLADNB_01125	CEKMHFBL_00824
OG0001678	BBLLADNB_00608	CEKMHFBL_01494
OG0001679	BBLLADNB_00617	CEKMHFBL_01487
OG0001686	BBLLADNB_02839	CEKMHFBL_03109
OG0001688	BBLLADNB_00921	CEKMHFBL_04000
OG0001689	BBLLADNB_00920	CEKMHFBL_03999
OG0001690	BBLLADNB_00919	CEKMHFBL_03998
OG0001691	BBLLADNB_03361	CEKMHFBL_03751
OG0001694	BBLLADNB_01404	CEKMHFBL_04067
OG0001696	BBLLADNB_02206	CEKMHFBL_01012
OG0001697	BBLLADNB_02205	CEKMHFBL_01013
OG0001698	BBLLADNB_02204	CEKMHFBL_01014
OG0001699	BBLLADNB_02203	CEKMHFBL_01015
OG0001700	BBLLADNB_02197	CEKMHFBL_01022
OG0001701	BBLLADNB_03070	CEKMHFBL_01833
OG0001703	BBLLADNB_03650	CEKMHFBL_03642
OG0001705	BBLLADNB_00127	CEKMHFBL_02262
OG0001706	BBLLADNB_00276	CEKMHFBL_01934
OG0001707	BBLLADNB_01795	CEKMHFBL_04171
OG0001710	BBLLADNB_01671	CEKMHFBL_03085
OG0001711	BBLLADNB_02731	CEKMHFBL_00654
OG0001712	BBLLADNB_03717	CEKMHFBL_02030
OG0001716	BBLLADNB_01767	CEKMHFBL_01422
OG0001717	BBLLADNB_00869	CEKMHFBL_00595
OG0001718	BBLLADNB_00870	CEKMHFBL_00594
OG0001719	BBLLADNB_00871	CEKMHFBL_00593
OG0001721	BBLLADNB_01029	CEKMHFBL_00863
OG0001723	BBLLADNB_02433	CEKMHFBL_01617
OG0001724	BBLLADNB_03181	CEKMHFBL_03729
OG0001725	BBLLADNB_03743	CEKMHFBL_00048
OG0001730	BBLLADNB_02712	CEKMHFBL_03470
OG0001732	BBLLADNB_01402	CEKMHFBL_02989
OG0001733	BBLLADNB_02621	CEKMHFBL_02990
OG0001734	BBLLADNB_02622	CEKMHFBL_01246
OG0001735	BBLLADNB_00303	CEKMHFBL_02571
OG0001736	BBLLADNB_00304	CEKMHFBL_02570
OG0001738	BBLLADNB_01329	CEKMHFBL_04166
OG0001739	BBLLADNB_00227	CEKMHFBL_00030
OG0001740	BBLLADNB_00226	CEKMHFBL_02356
OG0001741	BBLLADNB_00236	CEKMHFBL_00021
OG0001742	BBLLADNB_00237	CEKMHFBL_00020
OG0001743	BBLLADNB_00238	CEKMHFBL_00019
OG0001744	BBLLADNB_00240	CEKMHFBL_00017
OG0001745	BBLLADNB_00241	CEKMHFBL_00016
OG0001746	BBLLADNB_00242	CEKMHFBL_00015
OG0001747	BBLLADNB_00243	CEKMHFBL_00014
OG0001748	BBLLADNB_00244	CEKMHFBL_00013
OG0001749	BBLLADNB_01864	CEKMHFBL_03881
OG0001751	BBLLADNB_02221	CEKMHFBL_02221
OG0001752	BBLLADNB_00521	CEKMHFBL_03407
OG0001753	BBLLADNB_02506	CEKMHFBL_00296
OG0001760	BBLLADNB_01689	CEKMHFBL_00837
OG0001761	BBLLADNB_01688	CEKMHFBL_00836
OG0001762	BBLLADNB_01687	CEKMHFBL_00835
OG0001763	BBLLADNB_01686	CEKMHFBL_00834
OG0001764	BBLLADNB_01685	CEKMHFBL_00833
OG0001765	BBLLADNB_01684	CEKMHFBL_00832
OG0001766	BBLLADNB_01683	CEKMHFBL_00831
OG0001767	BBLLADNB_02516	CEKMHFBL_02464
OG0001768	BBLLADNB_02898	CEKMHFBL_02451
OG0001769	BBLLADNB_01559	CEKMHFBL_00272
OG0001770	BBLLADNB_01854	CEKMHFBL_03872
OG0001773	BBLLADNB_02741	CEKMHFBL_03269
OG0001774	BBLLADNB_02743	CEKMHFBL_03267
OG0001775	BBLLADNB_00961	CEKMHFBL_02692
OG0001776	BBLLADNB_00118	CEKMHFBL_00489
OG0001777	BBLLADNB_00117	CEKMHFBL_00488
OG0001778	BBLLADNB_00116	CEKMHFBL_00487
OG0001779	BBLLADNB_00115	CEKMHFBL_00486
OG0001780	BBLLADNB_00114	CEKMHFBL_00485
OG0001781	BBLLADNB_00113	CEKMHFBL_00484
OG0001782	BBLLADNB_00112	CEKMHFBL_00483
OG0001784	BBLLADNB_02961	CEKMHFBL_01076
OG0001785	BBLLADNB_01341	CEKMHFBL_00779
OG0001786	BBLLADNB_01880	CEKMHFBL_03461
OG0001788	BBLLADNB_00457	CEKMHFBL_01199
OG0001789	BBLLADNB_01333	CEKMHFBL_01028
OG0001790	BBLLADNB_00125	CEKMHFBL_02212
OG0001791	BBLLADNB_02608	CEKMHFBL_00449
OG0001792	BBLLADNB_01336	CEKMHFBL_01556
OG0001793	BBLLADNB_02660	CEKMHFBL_00883
OG0001794	BBLLADNB_01846	CEKMHFBL_01693
OG0001795	BBLLADNB_03316	CEKMHFBL_03355
OG0001799	BBLLADNB_02645	CEKMHFBL_03481
OG0001801	BBLLADNB_01381	CEKMHFBL_00362
OG0001802	BBLLADNB_03155	CEKMHFBL_00194
OG0001803	BBLLADNB_02386	CEKMHFBL_00201
OG0001804	BBLLADNB_02385	CEKMHFBL_00202, CEKMHFBL_04038
OG0001805	BBLLADNB_03108	CEKMHFBL_04023
OG0001806	BBLLADNB_02670	CEKMHFBL_01975
OG0001807	BBLLADNB_00936	CEKMHFBL_00139
OG0001808	BBLLADNB_03607	CEKMHFBL_01979
OG0001809	BBLLADNB_02673	CEKMHFBL_01978
OG0001810	BBLLADNB_02151	CEKMHFBL_02274
OG0001811	BBLLADNB_02989	CEKMHFBL_01721
OG0001812	BBLLADNB_03811	CEKMHFBL_02409
OG0001816	BBLLADNB_03582	CEKMHFBL_00323
OG0001817	BBLLADNB_01110	CEKMHFBL_03575
OG0001818	BBLLADNB_01675	CEKMHFBL_02681
OG0001821	BBLLADNB_02444	CEKMHFBL_02919
OG0001822	BBLLADNB_00093	CEKMHFBL_02914
OG0001827	BBLLADNB_01283	CEKMHFBL_02057
OG0001829	BBLLADNB_01045	CEKMHFBL_00563
OG0001831	BBLLADNB_01233	CEKMHFBL_00739
OG0001832	BBLLADNB_02878	CEKMHFBL_01511
OG0001833	BBLLADNB_00326	CEKMHFBL_00383
OG0001835	BBLLADNB_01611	CEKMHFBL_01078
OG0001837	BBLLADNB_03844	CEKMHFBL_03424
OG0001838	BBLLADNB_02404	CEKMHFBL_03432
OG0001839	BBLLADNB_02403	CEKMHFBL_03433
OG0001840	BBLLADNB_02402	CEKMHFBL_03434
OG0001841	BBLLADNB_02045	CEKMHFBL_04204
OG0001842	BBLLADNB_02049	CEKMHFBL_01034
OG0001843	BBLLADNB_00287	CEKMHFBL_02665
OG0001844	BBLLADNB_00288	CEKMHFBL_02664
OG0001845	BBLLADNB_00286	CEKMHFBL_02666
OG0001846	BBLLADNB_00281	CEKMHFBL_02672
OG0001847	BBLLADNB_00280	CEKMHFBL_02673
OG0001848	BBLLADNB_00279	CEKMHFBL_02674
OG0001849	BBLLADNB_00278	CEKMHFBL_02675
OG0001850	BBLLADNB_00290	CEKMHFBL_02677
OG0001852	BBLLADNB_01294	CEKMHFBL_03561
OG0001854	BBLLADNB_01364	CEKMHFBL_00540
OG0001859	BBLLADNB_01117	CEKMHFBL_03581
OG0001860	BBLLADNB_00102	CEKMHFBL_04247
OG0001862	BBLLADNB_00848	CEKMHFBL_03835
OG0001863	BBLLADNB_00655	CEKMHFBL_03244
OG0001864	BBLLADNB_03514	CEKMHFBL_04228
OG0001872	BBLLADNB_00884	CEKMHFBL_00580
OG0001873	BBLLADNB_02931	CEKMHFBL_00962
OG0001874	BBLLADNB_00119	CEKMHFBL_01883
OG0001875	BBLLADNB_02442	CEKMHFBL_02808
OG0001877	BBLLADNB_00553	CEKMHFBL_03598
OG0001878	BBLLADNB_03659	CEKMHFBL_03593
OG0001879	BBLLADNB_03658	CEKMHFBL_03592
OG0001880	BBLLADNB_03657	CEKMHFBL_03591
OG0001881	BBLLADNB_03656	CEKMHFBL_03590
OG0001882	BBLLADNB_00294	CEKMHFBL_03589
OG0001886	BBLLADNB_00587	CEKMHFBL_04043
OG0001887	BBLLADNB_01347	CEKMHFBL_00718
OG0001889	BBLLADNB_01644	CEKMHFBL_02419
OG0001890	BBLLADNB_00751, BBLLADNB_00620	CEKMHFBL_01296
OG0001891	BBLLADNB_02020	CEKMHFBL_00471
OG0001894	BBLLADNB_02790	CEKMHFBL_02513
OG0001896	BBLLADNB_03205	CEKMHFBL_02341
OG0001897	BBLLADNB_00601	CEKMHFBL_02527
OG0001898	BBLLADNB_01317	CEKMHFBL_02876
OG0001903	BBLLADNB_01181	CEKMHFBL_00354
OG0001904	BBLLADNB_02214	CEKMHFBL_00667
OG0001905	BBLLADNB_02213	CEKMHFBL_00668
OG0001908	BBLLADNB_03430	CEKMHFBL_04214
OG0001909	BBLLADNB_03431	CEKMHFBL_04215
OG0001910	BBLLADNB_02962	CEKMHFBL_01965
OG0001911	BBLLADNB_02868	CEKMHFBL_02298
OG0001912	BBLLADNB_03171	CEKMHFBL_00984
OG0001914	BBLLADNB_00714	CEKMHFBL_01456
OG0001916	BBLLADNB_01932	CEKMHFBL_01387
OG0001917	BBLLADNB_02222	CEKMHFBL_02220
OG0001918	BBLLADNB_01189	CEKMHFBL_00344
OG0001919	BBLLADNB_00200	CEKMHFBL_01477
OG0001920	BBLLADNB_00019	CEKMHFBL_02730, CEKMHFBL_03186
OG0001922	BBLLADNB_03095	CEKMHFBL_01900
OG0001923	BBLLADNB_03118	CEKMHFBL_00826
OG0001924	BBLLADNB_02877	CEKMHFBL_03735
OG0001925	BBLLADNB_03715	CEKMHFBL_00732
OG0001926	BBLLADNB_01884	CEKMHFBL_03457
OG0001927	BBLLADNB_01883	CEKMHFBL_03458
OG0001928	BBLLADNB_03852	CEKMHFBL_00615
OG0001930	BBLLADNB_01488	CEKMHFBL_01876
OG0001931	BBLLADNB_03632	CEKMHFBL_01293
OG0001932	BBLLADNB_00031	CEKMHFBL_00156
OG0001933	BBLLADNB_01575	CEKMHFBL_02408
OG0001934	BBLLADNB_00947	CEKMHFBL_00120
OG0001936	BBLLADNB_01642	CEKMHFBL_02417
OG0001937	BBLLADNB_01192	CEKMHFBL_00340
OG0001938	BBLLADNB_00735	CEKMHFBL_01435
OG0001939	BBLLADNB_01240	CEKMHFBL_02320
OG0001940	BBLLADNB_02483	CEKMHFBL_03796
OG0001942	BBLLADNB_02044	CEKMHFBL_03452
OG0001943	BBLLADNB_01858	CEKMHFBL_01726
OG0001944	BBLLADNB_02852	CEKMHFBL_02304
OG0001947	BBLLADNB_02995	CEKMHFBL_01090
OG0001948	BBLLADNB_01491	CEKMHFBL_01888
OG0001951	BBLLADNB_02709	CEKMHFBL_03358, CEKMHFBL_03354
OG0001952	BBLLADNB_02707	CEKMHFBL_03360
OG0001953	BBLLADNB_00047	CEKMHFBL_00141
OG0001954	BBLLADNB_01463	CEKMHFBL_01209
OG0001955	BBLLADNB_02090	CEKMHFBL_00763
OG0001956	BBLLADNB_00291	CEKMHFBL_02678
OG0001957	BBLLADNB_00874	CEKMHFBL_00590
OG0001959	BBLLADNB_01890	CEKMHFBL_02336
OG0001960	BBLLADNB_03504	CEKMHFBL_02019
OG0001961	BBLLADNB_03505	CEKMHFBL_02018
OG0001962	BBLLADNB_03506	CEKMHFBL_02017
OG0001963	BBLLADNB_03509	CEKMHFBL_02156
OG0001964	BBLLADNB_03510	CEKMHFBL_02157
OG0001965	BBLLADNB_03363	CEKMHFBL_02158
OG0001966	BBLLADNB_03024	CEKMHFBL_02854
OG0001967	BBLLADNB_03022, BBLLADNB_03021	CEKMHFBL_03840
OG0001968	BBLLADNB_03020	CEKMHFBL_03276
OG0001970	BBLLADNB_01750	CEKMHFBL_03508, CEKMHFBL_01129
OG0001971	BBLLADNB_02411	CEKMHFBL_03425
OG0001972	BBLLADNB_02807	CEKMHFBL_02891
OG0001973	BBLLADNB_03287	CEKMHFBL_02999
OG0001974	BBLLADNB_03172	CEKMHFBL_00985
OG0001975	BBLLADNB_02528	CEKMHFBL_02265
OG0001976	BBLLADNB_03284	CEKMHFBL_03091
OG0001979	BBLLADNB_01791	CEKMHFBL_01638
OG0001980	BBLLADNB_01787	CEKMHFBL_01274
OG0001981	BBLLADNB_02157	CEKMHFBL_00893
OG0001982	BBLLADNB_00432	CEKMHFBL_00111
OG0001983	BBLLADNB_03529	CEKMHFBL_03079
OG0001984	BBLLADNB_00409	CEKMHFBL_01952
OG0001985	BBLLADNB_02593	CEKMHFBL_00725
OG0001986	BBLLADNB_00590	CEKMHFBL_01321
OG0001987	BBLLADNB_00194	CEKMHFBL_01197, CEKMHFBL_02004
OG0001988	BBLLADNB_02457, BBLLADNB_02456, BBLLADNB_00193	CEKMHFBL_01915
OG0001989	BBLLADNB_02865	CEKMHFBL_02296
OG0001990	BBLLADNB_02863	CEKMHFBL_02294
OG0001991	BBLLADNB_01334	CEKMHFBL_01027
OG0001992	BBLLADNB_02194	CEKMHFBL_01025
OG0001993	BBLLADNB_02195	CEKMHFBL_01024
OG0001994	BBLLADNB_01711	CEKMHFBL_01062
OG0001995	BBLLADNB_01875	CEKMHFBL_02161
OG0001996	BBLLADNB_01876	CEKMHFBL_02160
OG0001997	BBLLADNB_01820	CEKMHFBL_01094
OG0001998	BBLLADNB_03394	CEKMHFBL_01424
OG0001999	BBLLADNB_02223	CEKMHFBL_01661
OG0002000	BBLLADNB_02232	CEKMHFBL_02218, CEKMHFBL_02898
OG0002001	BBLLADNB_01981	CEKMHFBL_02803
OG0002002	BBLLADNB_01978	CEKMHFBL_02800
OG0002006	BBLLADNB_02321	CEKMHFBL_04076
OG0002007	BBLLADNB_01616	CEKMHFBL_02403
OG0002008	BBLLADNB_01621	CEKMHFBL_02428, CEKMHFBL_01043, CEKMHFBL_02425
OG0002009	BBLLADNB_03744	CEKMHFBL_00049
OG0002010	BBLLADNB_01249	CEKMHFBL_00079
OG0002011	BBLLADNB_01245	CEKMHFBL_02315
OG0002012	BBLLADNB_01964	CEKMHFBL_02386
OG0002013	BBLLADNB_01968	CEKMHFBL_02392
OG0002014	BBLLADNB_01912	CEKMHFBL_02145
OG0002015	BBLLADNB_03706	CEKMHFBL_01101, CEKMHFBL_02150
OG0002016	BBLLADNB_00060	CEKMHFBL_02794
OG0002017	BBLLADNB_00067	CEKMHFBL_02786
OG0002018	BBLLADNB_00844	CEKMHFBL_03839
OG0002019	BBLLADNB_02455	CEKMHFBL_00865
OG0002020	BBLLADNB_02575, BBLLADNB_00993	CEKMHFBL_03127
OG0002021	BBLLADNB_02580	CEKMHFBL_01141
OG0002023	BBLLADNB_03009	CEKMHFBL_01716
OG0002024	BBLLADNB_01815	CEKMHFBL_03095
OG0002025	BBLLADNB_01816	CEKMHFBL_03096
OG0002026	BBLLADNB_01625	CEKMHFBL_03124
OG0002027	BBLLADNB_01631	CEKMHFBL_04126
OG0002028	BBLLADNB_00103	CEKMHFBL_01611
OG0002029	BBLLADNB_01724	CEKMHFBL_03129
OG0002031	BBLLADNB_01903	CEKMHFBL_04102
OG0002032	BBLLADNB_01904	CEKMHFBL_04103
OG0002033	BBLLADNB_01905	CEKMHFBL_04104
OG0002034	BBLLADNB_01906	CEKMHFBL_04105
OG0002035	BBLLADNB_01907	CEKMHFBL_04106
OG0002036	BBLLADNB_01843	CEKMHFBL_03953
OG0002037	BBLLADNB_00976	CEKMHFBL_02858
OG0002038	BBLLADNB_00967	CEKMHFBL_00876
OG0002039	BBLLADNB_00966	CEKMHFBL_00875
OG0002040	BBLLADNB_00965	CEKMHFBL_00874
OG0002041	BBLLADNB_00959	CEKMHFBL_02690
OG0002042	BBLLADNB_00953	CEKMHFBL_01935
OG0002043	BBLLADNB_02306	CEKMHFBL_00284
OG0002044	BBLLADNB_02305	CEKMHFBL_00285
OG0002045	BBLLADNB_01118	CEKMHFBL_03582, CEKMHFBL_03324
OG0002046	BBLLADNB_01530	CEKMHFBL_03537, CEKMHFBL_03538
OG0002047	BBLLADNB_02026	CEKMHFBL_00546
OG0002048	BBLLADNB_02027	CEKMHFBL_00545
OG0002049	BBLLADNB_03898	CEKMHFBL_01133
OG0002050	BBLLADNB_02427	CEKMHFBL_01136
OG0002051	BBLLADNB_00367	CEKMHFBL_01929
OG0002052	BBLLADNB_00352	CEKMHFBL_03120, CEKMHFBL_02969
OG0002053	BBLLADNB_00350	CEKMHFBL_02233
OG0002054	BBLLADNB_01350	CEKMHFBL_00856
OG0002055	BBLLADNB_02471	CEKMHFBL_00442
OG0002056	BBLLADNB_03888	CEKMHFBL_01575
OG0002057	BBLLADNB_03417	CEKMHFBL_02595
OG0002058	BBLLADNB_02925, BBLLADNB_03770	CEKMHFBL_00928
OG0002059	BBLLADNB_03577	CEKMHFBL_03704, CEKMHFBL_02136
OG0002060	BBLLADNB_01028	CEKMHFBL_00862
OG0002061	BBLLADNB_03224	CEKMHFBL_01084
OG0002062	BBLLADNB_03222	CEKMHFBL_01081
OG0002063	BBLLADNB_03166	CEKMHFBL_03024
OG0002064	BBLLADNB_03596	CEKMHFBL_03547
OG0002065	BBLLADNB_03498	CEKMHFBL_02015, CEKMHFBL_00466
OG0002066	BBLLADNB_03447	CEKMHFBL_01853, CEKMHFBL_03216
OG0002067	BBLLADNB_00685	CEKMHFBL_00428
OG0002068	BBLLADNB_01482	CEKMHFBL_03639
OG0002069	BBLLADNB_01483	CEKMHFBL_03022
OG0002070	BBLLADNB_03190	CEKMHFBL_01904
OG0002071	BBLLADNB_02373	CEKMHFBL_02994
OG0002072	BBLLADNB_03077	CEKMHFBL_00393
OG0002073	BBLLADNB_03041	CEKMHFBL_00714
OG0002074	BBLLADNB_02564	CEKMHFBL_00716
OG0002076	BBLLADNB_02569	CEKMHFBL_01583
OG0002077	BBLLADNB_03534	CEKMHFBL_01535
OG0002078	BBLLADNB_02584	CEKMHFBL_01550
OG0002079	BBLLADNB_01409	CEKMHFBL_03382
OG0002080	BBLLADNB_01773	CEKMHFBL_00251
OG0002081	BBLLADNB_00823	CEKMHFBL_02430
OG0002082	BBLLADNB_00816	CEKMHFBL_00401
OG0002083	BBLLADNB_00811	CEKMHFBL_01791
OG0002084	BBLLADNB_02285	CEKMHFBL_02213
OG0002085	BBLLADNB_00451	CEKMHFBL_00772
OG0002087	BBLLADNB_03556	CEKMHFBL_02861
OG0002088	BBLLADNB_00901, BBLLADNB_02176	CEKMHFBL_01354
