Orthogroup	GCA_003332265.1	Reactor4-bin.4
OG0001385	BFLDHLJO_04016	CEKMHFBL_01776
OG0001387	BFLDHLJO_00880	CEKMHFBL_00751
OG0001388	BFLDHLJO_00879	CEKMHFBL_00750
OG0001389	BFLDHLJO_00877	CEKMHFBL_00748
OG0001390	BFLDHLJO_00875	CEKMHFBL_00746
OG0001391	BFLDHLJO_00874	CEKMHFBL_00745
OG0001392	BFLDHLJO_00873	CEKMHFBL_00744
OG0001393	BFLDHLJO_00872	CEKMHFBL_00743
OG0001394	BFLDHLJO_00871	CEKMHFBL_00742
OG0001395	BFLDHLJO_01732	CEKMHFBL_00741
OG0001396	BFLDHLJO_00244	CEKMHFBL_01291
OG0001397	BFLDHLJO_00238	CEKMHFBL_01292
OG0001398	BFLDHLJO_00236	CEKMHFBL_01294
OG0001399	BFLDHLJO_00235	CEKMHFBL_01295
OG0001400	BFLDHLJO_00230	CEKMHFBL_00940
OG0001401	BFLDHLJO_01239	CEKMHFBL_00161
OG0001402	BFLDHLJO_01237	CEKMHFBL_00159
OG0001403	BFLDHLJO_01232	CEKMHFBL_00389
OG0001404	BFLDHLJO_01231	CEKMHFBL_00154
OG0001405	BFLDHLJO_01230	CEKMHFBL_00153
OG0001406	BFLDHLJO_01229	CEKMHFBL_00152
OG0001407	BFLDHLJO_01228	CEKMHFBL_00151
OG0001408	BFLDHLJO_01227	CEKMHFBL_00150
OG0001409	BFLDHLJO_01226	CEKMHFBL_00149
OG0001410	BFLDHLJO_01225	CEKMHFBL_00148
OG0001411	BFLDHLJO_01224	CEKMHFBL_00147
OG0001412	BFLDHLJO_01223	CEKMHFBL_00146
OG0001413	BFLDHLJO_01222	CEKMHFBL_00145
OG0001414	BFLDHLJO_01221	CEKMHFBL_00144
OG0001415	BFLDHLJO_01220	CEKMHFBL_00143
OG0001416	BFLDHLJO_01219	CEKMHFBL_00142
OG0001417	BFLDHLJO_00400	CEKMHFBL_00697
OG0001418	BFLDHLJO_00399	CEKMHFBL_00698
OG0001420	BFLDHLJO_00395	CEKMHFBL_01991
OG0001421	BFLDHLJO_00394	CEKMHFBL_01990
OG0001422	BFLDHLJO_00393	CEKMHFBL_01989
OG0001423	BFLDHLJO_00392	CEKMHFBL_01988
OG0001424	BFLDHLJO_00391	CEKMHFBL_01035
OG0001425	BFLDHLJO_00390	CEKMHFBL_01036
OG0001426	BFLDHLJO_00389	CEKMHFBL_01037
OG0001427	BFLDHLJO_00388	CEKMHFBL_01038
OG0001428	BFLDHLJO_00077	CEKMHFBL_00114
OG0001429	BFLDHLJO_00076	CEKMHFBL_00115
OG0001430	BFLDHLJO_00075	CEKMHFBL_00116
OG0001431	BFLDHLJO_00074	CEKMHFBL_00117
OG0001432	BFLDHLJO_00072	CEKMHFBL_00119
OG0001433	BFLDHLJO_00070	CEKMHFBL_00121
OG0001434	BFLDHLJO_00067	CEKMHFBL_00124
OG0001435	BFLDHLJO_00066	CEKMHFBL_00125
OG0001436	BFLDHLJO_03972	CEKMHFBL_01939
OG0001437	BFLDHLJO_00033	CEKMHFBL_02770
OG0001438	BFLDHLJO_00035	CEKMHFBL_02768
OG0001439	BFLDHLJO_00036	CEKMHFBL_02767
OG0001440	BFLDHLJO_00037	CEKMHFBL_02766
OG0001441	BFLDHLJO_00038	CEKMHFBL_02765
OG0001442	BFLDHLJO_00039	CEKMHFBL_02764
OG0001443	BFLDHLJO_00040	CEKMHFBL_02763
OG0001444	BFLDHLJO_00041	CEKMHFBL_02762
OG0001445	BFLDHLJO_00042	CEKMHFBL_02761
OG0001446	BFLDHLJO_00043	CEKMHFBL_02760
OG0001447	BFLDHLJO_00044	CEKMHFBL_02759
OG0001448	BFLDHLJO_00046	CEKMHFBL_02757
OG0001449	BFLDHLJO_00047	CEKMHFBL_02756
OG0001450	BFLDHLJO_00048	CEKMHFBL_02755
OG0001451	BFLDHLJO_00049	CEKMHFBL_02754
OG0001452	BFLDHLJO_01969	CEKMHFBL_02414
OG0001453	BFLDHLJO_01968	CEKMHFBL_02415
OG0001454	BFLDHLJO_01967	CEKMHFBL_02416
OG0001455	BFLDHLJO_01965	CEKMHFBL_02418
OG0001456	BFLDHLJO_01963	CEKMHFBL_02420
OG0001457	BFLDHLJO_03159	CEKMHFBL_01943
OG0001458	BFLDHLJO_01507	CEKMHFBL_02621
OG0001459	BFLDHLJO_01506	CEKMHFBL_02620
OG0001460	BFLDHLJO_03846	CEKMHFBL_03730
OG0001461	BFLDHLJO_03845	CEKMHFBL_03731
OG0001462	BFLDHLJO_03102	CEKMHFBL_01434
OG0001463	BFLDHLJO_03103	CEKMHFBL_01433
OG0001464	BFLDHLJO_03487	CEKMHFBL_00053
OG0001465	BFLDHLJO_03488	CEKMHFBL_00054
OG0001466	BFLDHLJO_03491	CEKMHFBL_00057
OG0001467	BFLDHLJO_03492	CEKMHFBL_00058
OG0001468	BFLDHLJO_03493	CEKMHFBL_00059
OG0001469	BFLDHLJO_03494	CEKMHFBL_00060
OG0001470	BFLDHLJO_03495	CEKMHFBL_00061
OG0001471	BFLDHLJO_03496	CEKMHFBL_00062
OG0001472	BFLDHLJO_03499	CEKMHFBL_00065
OG0001473	BFLDHLJO_03500	CEKMHFBL_00066
OG0001474	BFLDHLJO_03501	CEKMHFBL_00067
OG0001475	BFLDHLJO_03502	CEKMHFBL_00068
OG0001476	BFLDHLJO_03503	CEKMHFBL_00069
OG0001477	BFLDHLJO_03504	CEKMHFBL_00070
OG0001478	BFLDHLJO_03505	CEKMHFBL_00071
OG0001479	BFLDHLJO_03506	CEKMHFBL_00072
OG0001480	BFLDHLJO_03507	CEKMHFBL_00073
OG0001481	BFLDHLJO_03508	CEKMHFBL_00074
OG0001482	BFLDHLJO_03509	CEKMHFBL_00075
OG0001483	BFLDHLJO_03510	CEKMHFBL_00076
OG0001484	BFLDHLJO_03511	CEKMHFBL_00077
OG0001485	BFLDHLJO_03512	CEKMHFBL_00078
OG0001486	BFLDHLJO_03514	CEKMHFBL_02312
OG0001487	BFLDHLJO_03515	CEKMHFBL_02313
OG0001488	BFLDHLJO_03516	CEKMHFBL_02314
OG0001489	BFLDHLJO_02003	CEKMHFBL_02316
OG0001490	BFLDHLJO_02002	CEKMHFBL_02317
OG0001491	BFLDHLJO_02001	CEKMHFBL_02318
OG0001492	BFLDHLJO_02000	CEKMHFBL_02319
OG0001493	BFLDHLJO_01998	CEKMHFBL_02321
OG0001494	BFLDHLJO_01997	CEKMHFBL_02322
OG0001495	BFLDHLJO_01996	CEKMHFBL_02323
OG0001496	BFLDHLJO_01995	CEKMHFBL_02324
OG0001497	BFLDHLJO_01993	CEKMHFBL_02325
OG0001498	BFLDHLJO_01992	CEKMHFBL_02326
OG0001499	BFLDHLJO_01991	CEKMHFBL_02327
OG0001500	BFLDHLJO_02267	CEKMHFBL_02139
OG0001501	BFLDHLJO_02268	CEKMHFBL_02127
OG0001502	BFLDHLJO_02270	CEKMHFBL_02125
OG0001503	BFLDHLJO_02271	CEKMHFBL_02124
OG0001504	BFLDHLJO_02272	CEKMHFBL_02123
OG0001505	BFLDHLJO_02394	CEKMHFBL_02379
OG0001506	BFLDHLJO_01904	CEKMHFBL_02617
OG0001507	BFLDHLJO_02129	CEKMHFBL_03794
OG0001508	BFLDHLJO_02128	CEKMHFBL_03793
OG0001509	BFLDHLJO_02127	CEKMHFBL_03792
OG0001510	BFLDHLJO_02126	CEKMHFBL_03791
OG0001511	BFLDHLJO_02123	CEKMHFBL_03788
OG0001512	BFLDHLJO_02122	CEKMHFBL_03787
OG0001513	BFLDHLJO_02311	CEKMHFBL_01723
OG0001514	BFLDHLJO_01069	CEKMHFBL_01554
OG0001518	BFLDHLJO_01692	CEKMHFBL_01537
OG0001519	BFLDHLJO_03542	CEKMHFBL_01628
OG0001520	BFLDHLJO_03545	CEKMHFBL_01631
OG0001521	BFLDHLJO_03546	CEKMHFBL_01632
OG0001522	BFLDHLJO_02547	CEKMHFBL_01184
OG0001523	BFLDHLJO_04150	CEKMHFBL_01928
OG0001524	BFLDHLJO_02224	CEKMHFBL_02235
OG0001525	BFLDHLJO_02223	CEKMHFBL_02236, CEKMHFBL_03201
OG0001526	BFLDHLJO_02286	CEKMHFBL_00689
OG0001527	BFLDHLJO_02285	CEKMHFBL_00690
OG0001528	BFLDHLJO_00430	CEKMHFBL_01098
OG0001529	BFLDHLJO_00429	CEKMHFBL_01097
OG0001530	BFLDHLJO_00577	CEKMHFBL_00451
OG0001531	BFLDHLJO_02395	CEKMHFBL_02380
OG0001532	BFLDHLJO_02763	CEKMHFBL_01432
OG0001533	BFLDHLJO_02760	CEKMHFBL_01429
OG0001534	BFLDHLJO_02953	CEKMHFBL_01957
OG0001535	BFLDHLJO_01954	CEKMHFBL_02238
OG0001536	BFLDHLJO_01955	CEKMHFBL_02239
OG0001537	BFLDHLJO_03809, BFLDHLJO_01957	CEKMHFBL_02241
OG0001538	BFLDHLJO_03806	CEKMHFBL_02244
OG0001539	BFLDHLJO_03805	CEKMHFBL_02245
OG0001540	BFLDHLJO_02109	CEKMHFBL_03658
OG0001541	BFLDHLJO_02111	CEKMHFBL_03657
OG0001542	BFLDHLJO_02112	CEKMHFBL_03656
OG0001543	BFLDHLJO_01055	CEKMHFBL_02646
OG0001544	BFLDHLJO_00283	CEKMHFBL_01468
OG0001545	BFLDHLJO_03367	CEKMHFBL_01322
OG0001546	BFLDHLJO_03401	CEKMHFBL_03654
OG0001547	BFLDHLJO_03402	CEKMHFBL_03653
OG0001548	BFLDHLJO_03405	CEKMHFBL_03650
OG0001549	BFLDHLJO_03407	CEKMHFBL_03648
OG0001550	BFLDHLJO_03409	CEKMHFBL_03646
OG0001551	BFLDHLJO_01635	CEKMHFBL_02851
OG0001552	BFLDHLJO_01638	CEKMHFBL_02848
OG0001553	BFLDHLJO_01639	CEKMHFBL_02847
OG0001554	BFLDHLJO_01641	CEKMHFBL_02845
OG0001555	BFLDHLJO_01642	CEKMHFBL_02844
OG0001556	BFLDHLJO_02993	CEKMHFBL_03574
OG0001557	BFLDHLJO_02992	CEKMHFBL_03573
OG0001558	BFLDHLJO_03799	CEKMHFBL_02109
OG0001559	BFLDHLJO_03292	CEKMHFBL_02104
OG0001560	BFLDHLJO_03289	CEKMHFBL_02106
OG0001561	BFLDHLJO_02829	CEKMHFBL_00773
OG0001562	BFLDHLJO_02815	CEKMHFBL_04120
OG0001563	BFLDHLJO_02814	CEKMHFBL_04119
OG0001565	BFLDHLJO_02813	CEKMHFBL_04118
OG0001566	BFLDHLJO_02812	CEKMHFBL_04117
OG0001567	BFLDHLJO_02811	CEKMHFBL_04116
OG0001568	BFLDHLJO_00583	CEKMHFBL_04133
OG0001569	BFLDHLJO_00582	CEKMHFBL_04132
OG0001570	BFLDHLJO_04076	CEKMHFBL_01652
OG0001571	BFLDHLJO_00387	CEKMHFBL_01039
OG0001572	BFLDHLJO_00198	CEKMHFBL_02016
OG0001573	BFLDHLJO_03622	CEKMHFBL_02040
OG0001574	BFLDHLJO_03623	CEKMHFBL_02041
OG0001575	BFLDHLJO_03624	CEKMHFBL_02042
OG0001576	BFLDHLJO_03625	CEKMHFBL_02043
OG0001577	BFLDHLJO_03626	CEKMHFBL_02044
OG0001578	BFLDHLJO_03627	CEKMHFBL_02045
OG0001579	BFLDHLJO_03628	CEKMHFBL_02046
OG0001580	BFLDHLJO_03629	CEKMHFBL_02047
OG0001581	BFLDHLJO_03630	CEKMHFBL_02048
OG0001582	BFLDHLJO_03631	CEKMHFBL_02049
OG0001583	BFLDHLJO_03632	CEKMHFBL_02050
OG0001584	BFLDHLJO_02544	CEKMHFBL_01187
OG0001585	BFLDHLJO_00454	CEKMHFBL_00768
OG0001586	BFLDHLJO_00456	CEKMHFBL_00766
OG0001587	BFLDHLJO_00457	CEKMHFBL_00765
OG0001588	BFLDHLJO_00458	CEKMHFBL_00764
OG0001589	BFLDHLJO_00461	CEKMHFBL_00761
OG0001590	BFLDHLJO_02393	CEKMHFBL_02378
OG0001592	BFLDHLJO_01811	CEKMHFBL_00599
OG0001594	BFLDHLJO_00618	CEKMHFBL_03471
OG0001595	BFLDHLJO_03547	CEKMHFBL_01634
OG0001597	BFLDHLJO_03436	CEKMHFBL_04270
OG0001598	BFLDHLJO_01056	CEKMHFBL_02645
OG0001600	BFLDHLJO_02686	CEKMHFBL_03993, CEKMHFBL_03992
OG0001601	BFLDHLJO_03384	CEKMHFBL_03092
OG0001604	BFLDHLJO_00694	CEKMHFBL_03275
OG0001604	BFLDHLJO_03243	CEKMHFBL_03914
OG0001605	BFLDHLJO_04197	CEKMHFBL_02468
OG0001606	BFLDHLJO_01597	CEKMHFBL_01275
OG0001607	BFLDHLJO_03081	CEKMHFBL_03679
OG0001608	BFLDHLJO_01144	CEKMHFBL_03007
OG0001610	BFLDHLJO_01473	CEKMHFBL_01021
OG0001611	BFLDHLJO_01477	CEKMHFBL_01017
OG0001612	BFLDHLJO_01658, BFLDHLJO_03533	CEKMHFBL_03044
OG0001613	BFLDHLJO_04106	CEKMHFBL_02820
OG0001614	BFLDHLJO_02133	CEKMHFBL_03798
OG0001615	BFLDHLJO_02005	CEKMHFBL_01073
OG0001616	BFLDHLJO_03992	CEKMHFBL_03411
OG0001617	BFLDHLJO_02093	CEKMHFBL_02945
OG0001618	BFLDHLJO_01025	CEKMHFBL_01510
OG0001619	BFLDHLJO_01021	CEKMHFBL_01175
OG0001620	BFLDHLJO_01013	CEKMHFBL_02028
OG0001621	BFLDHLJO_01012	CEKMHFBL_02029
OG0001622	BFLDHLJO_00958	CEKMHFBL_03710
OG0001623	BFLDHLJO_00957	CEKMHFBL_03709
OG0001624	BFLDHLJO_00956	CEKMHFBL_03708
OG0001625	BFLDHLJO_01310, BFLDHLJO_03189	CEKMHFBL_02605
OG0001626	BFLDHLJO_03831, BFLDHLJO_02937	CEKMHFBL_01710
OG0001628	BFLDHLJO_03991	CEKMHFBL_00878
OG0001629	BFLDHLJO_03985	CEKMHFBL_00877
OG0001631	BFLDHLJO_03406, BFLDHLJO_03997	CEKMHFBL_03649
OG0001632	BFLDHLJO_00772	CEKMHFBL_03733, CEKMHFBL_00347
OG0001633	BFLDHLJO_01173	CEKMHFBL_01134
OG0001634	BFLDHLJO_02526	CEKMHFBL_02234
OG0001635	BFLDHLJO_02884	CEKMHFBL_02280, CEKMHFBL_03624, CEKMHFBL_04268
OG0001636	BFLDHLJO_00517	CEKMHFBL_00446
OG0001643	BFLDHLJO_02603	CEKMHFBL_03744
OG0001643	BFLDHLJO_00862	CEKMHFBL_03555
OG0001644	BFLDHLJO_01785	CEKMHFBL_01082
OG0001645	BFLDHLJO_02538	CEKMHFBL_02014, CEKMHFBL_03217
OG0001646	BFLDHLJO_03822	CEKMHFBL_00230
OG0001647	BFLDHLJO_02011	CEKMHFBL_00892
OG0001648	BFLDHLJO_02808	CEKMHFBL_01783
OG0001649	BFLDHLJO_02809	CEKMHFBL_01784
OG0001650	BFLDHLJO_02822	CEKMHFBL_01200
OG0001651	BFLDHLJO_03867	CEKMHFBL_01781
OG0001652	BFLDHLJO_02908	CEKMHFBL_00610
OG0001653	BFLDHLJO_02203, BFLDHLJO_00532, BFLDHLJO_00533	CEKMHFBL_00913
OG0001654	BFLDHLJO_02200	CEKMHFBL_00916
OG0001654	BFLDHLJO_00529	CEKMHFBL_03805
OG0001655	BFLDHLJO_03948	CEKMHFBL_03396
OG0001657	BFLDHLJO_03923, BFLDHLJO_03924	CEKMHFBL_00387
OG0001659	BFLDHLJO_01117	CEKMHFBL_00801
OG0001666	BFLDHLJO_02065	CEKMHFBL_01686
OG0001667	BFLDHLJO_02066	CEKMHFBL_01685
OG0001668	BFLDHLJO_01022	CEKMHFBL_01174
OG0001669	BFLDHLJO_00083	CEKMHFBL_00135
OG0001670	BFLDHLJO_01519	CEKMHFBL_03136
OG0001671	BFLDHLJO_03310	CEKMHFBL_01821
OG0001672	BFLDHLJO_02050	CEKMHFBL_03864
OG0001673	BFLDHLJO_02168	CEKMHFBL_00671
OG0001674	BFLDHLJO_02583	CEKMHFBL_01906
OG0001678	BFLDHLJO_03758	CEKMHFBL_01494
OG0001679	BFLDHLJO_03767	CEKMHFBL_01487
OG0001680	BFLDHLJO_03768	CEKMHFBL_01486
OG0001681	BFLDHLJO_03769	CEKMHFBL_01485
OG0001682	BFLDHLJO_03733	CEKMHFBL_04007
OG0001683	BFLDHLJO_03734	CEKMHFBL_04006
OG0001684	BFLDHLJO_03735	CEKMHFBL_04005
OG0001685	BFLDHLJO_03736	CEKMHFBL_04004
OG0001686	BFLDHLJO_03044	CEKMHFBL_03109
OG0001687	BFLDHLJO_03737	CEKMHFBL_04003
OG0001688	BFLDHLJO_03740	CEKMHFBL_04000
OG0001689	BFLDHLJO_03741	CEKMHFBL_03999
OG0001690	BFLDHLJO_03742	CEKMHFBL_03998
OG0001691	BFLDHLJO_00652	CEKMHFBL_03751
OG0001692	BFLDHLJO_01377	CEKMHFBL_01399
OG0001693	BFLDHLJO_01054	CEKMHFBL_02647
OG0001695	BFLDHLJO_01058	CEKMHFBL_02643
OG0001696	BFLDHLJO_01482	CEKMHFBL_01012
OG0001697	BFLDHLJO_01481	CEKMHFBL_01013
OG0001698	BFLDHLJO_01480	CEKMHFBL_01014
OG0001699	BFLDHLJO_01479	CEKMHFBL_01015
OG0001700	BFLDHLJO_01472	CEKMHFBL_01022
OG0001701	BFLDHLJO_00753	CEKMHFBL_01833
OG0001702	BFLDHLJO_03703	CEKMHFBL_01222
OG0001703	BFLDHLJO_03638	CEKMHFBL_03642
OG0001704	BFLDHLJO_03637	CEKMHFBL_03643
OG0001705	BFLDHLJO_01307	CEKMHFBL_02262
OG0001707	BFLDHLJO_03238	CEKMHFBL_04171
OG0001709	BFLDHLJO_01595	CEKMHFBL_01641
OG0001710	BFLDHLJO_01927	CEKMHFBL_03085
OG0001711	BFLDHLJO_00924	CEKMHFBL_00654
OG0001712	BFLDHLJO_01010	CEKMHFBL_02030
OG0001714	BFLDHLJO_01008	CEKMHFBL_02032
OG0001715	BFLDHLJO_01007	CEKMHFBL_02033
OG0001716	BFLDHLJO_01572	CEKMHFBL_01422
OG0001717	BFLDHLJO_01816	CEKMHFBL_00595
OG0001718	BFLDHLJO_01817	CEKMHFBL_00594
OG0001719	BFLDHLJO_01818	CEKMHFBL_00593
OG0001720	BFLDHLJO_03344	CEKMHFBL_00001
OG0001721	BFLDHLJO_00448	CEKMHFBL_00863
OG0001723	BFLDHLJO_04103	CEKMHFBL_01617
OG0001724	BFLDHLJO_02670	CEKMHFBL_03729
OG0001725	BFLDHLJO_03482	CEKMHFBL_00048
OG0001726	BFLDHLJO_00632	CEKMHFBL_03485
OG0001727	BFLDHLJO_00334	CEKMHFBL_02359
OG0001728	BFLDHLJO_00335	CEKMHFBL_02360
OG0001729	BFLDHLJO_00337	CEKMHFBL_02362
OG0001730	BFLDHLJO_00601	CEKMHFBL_03470
OG0001731	BFLDHLJO_02282	CEKMHFBL_00693
OG0001737	BFLDHLJO_00621	CEKMHFBL_03474
OG0001738	BFLDHLJO_01462	CEKMHFBL_04166
OG0001749	BFLDHLJO_02309	CEKMHFBL_03881
OG0001750	BFLDHLJO_04153	CEKMHFBL_01932
OG0001751	BFLDHLJO_00409	CEKMHFBL_02221
OG0001752	BFLDHLJO_00405	CEKMHFBL_03407
OG0001753	BFLDHLJO_03938	CEKMHFBL_00296
OG0001754	BFLDHLJO_03929	CEKMHFBL_00291
OG0001755	BFLDHLJO_01378	CEKMHFBL_01398
OG0001759	BFLDHLJO_02789	CEKMHFBL_00839
OG0001767	BFLDHLJO_02493	CEKMHFBL_02464
OG0001768	BFLDHLJO_02507	CEKMHFBL_02451
OG0001769	BFLDHLJO_02624	CEKMHFBL_00272
OG0001770	BFLDHLJO_02318	CEKMHFBL_03872
OG0001774	BFLDHLJO_00507	CEKMHFBL_03267
OG0001783	BFLDHLJO_01184	CEKMHFBL_03632
OG0001784	BFLDHLJO_00203	CEKMHFBL_01076
OG0001785	BFLDHLJO_04010	CEKMHFBL_00779
OG0001788	BFLDHLJO_02821	CEKMHFBL_01199
OG0001789	BFLDHLJO_01465	CEKMHFBL_01028
OG0001790	BFLDHLJO_01309	CEKMHFBL_02212
OG0001791	BFLDHLJO_00579	CEKMHFBL_00449
OG0001792	BFLDHLJO_04009	CEKMHFBL_01556
OG0001794	BFLDHLJO_02721	CEKMHFBL_01693
OG0001795	BFLDHLJO_00204	CEKMHFBL_03355
OG0001796	BFLDHLJO_00631	CEKMHFBL_03484
OG0001797	BFLDHLJO_00630	CEKMHFBL_03483
OG0001798	BFLDHLJO_00629	CEKMHFBL_03482
OG0001799	BFLDHLJO_00628	CEKMHFBL_03481
OG0001801	BFLDHLJO_00784	CEKMHFBL_00362
OG0001802	BFLDHLJO_01535	CEKMHFBL_00194
OG0001803	BFLDHLJO_01542	CEKMHFBL_00201
OG0001804	BFLDHLJO_01543	CEKMHFBL_00202, CEKMHFBL_04038
OG0001805	BFLDHLJO_01556	CEKMHFBL_04023
OG0001807	BFLDHLJO_00079	CEKMHFBL_00139
OG0001810	BFLDHLJO_01418	CEKMHFBL_02274
OG0001812	BFLDHLJO_01970	CEKMHFBL_02409
OG0001813	BFLDHLJO_03282	CEKMHFBL_00012
OG0001814	BFLDHLJO_03278	CEKMHFBL_00009
OG0001815	BFLDHLJO_03343	CEKMHFBL_00002
OG0001816	BFLDHLJO_01751	CEKMHFBL_00323
OG0001817	BFLDHLJO_02994	CEKMHFBL_03575
OG0001819	BFLDHLJO_01185	CEKMHFBL_03631
OG0001820	BFLDHLJO_01186	CEKMHFBL_03630
OG0001821	BFLDHLJO_03062	CEKMHFBL_02919
OG0001822	BFLDHLJO_00962	CEKMHFBL_02914
OG0001823	BFLDHLJO_00984	CEKMHFBL_02069
OG0001824	BFLDHLJO_00985	CEKMHFBL_02068
OG0001825	BFLDHLJO_00986	CEKMHFBL_02067
OG0001826	BFLDHLJO_00987	CEKMHFBL_02066
OG0001827	BFLDHLJO_00996	CEKMHFBL_02057
OG0001828	BFLDHLJO_00908	CEKMHFBL_00619
OG0001829	BFLDHLJO_00434	CEKMHFBL_00563
OG0001831	BFLDHLJO_01734	CEKMHFBL_00739
OG0001832	BFLDHLJO_02385	CEKMHFBL_01511
OG0001833	BFLDHLJO_00651	CEKMHFBL_00383
OG0001834	BFLDHLJO_00642	CEKMHFBL_00374
OG0001836	BFLDHLJO_00132	CEKMHFBL_03420
OG0001837	BFLDHLJO_04155	CEKMHFBL_03424
OG0001838	BFLDHLJO_00121	CEKMHFBL_03432
OG0001839	BFLDHLJO_00120	CEKMHFBL_03433
OG0001840	BFLDHLJO_00119	CEKMHFBL_03434
OG0001841	BFLDHLJO_00101	CEKMHFBL_04204
OG0001842	BFLDHLJO_00096	CEKMHFBL_01034
OG0001846	BFLDHLJO_03315	CEKMHFBL_02672
OG0001852	BFLDHLJO_02068	CEKMHFBL_03561
OG0001854	BFLDHLJO_03468, BFLDHLJO_02173	CEKMHFBL_02131, CEKMHFBL_00540
OG0001855	BFLDHLJO_00019	CEKMHFBL_02976
OG0001856	BFLDHLJO_00013	CEKMHFBL_02982
OG0001857	BFLDHLJO_00012	CEKMHFBL_02983
OG0001858	BFLDHLJO_00010	CEKMHFBL_02985
OG0001859	BFLDHLJO_03001	CEKMHFBL_03581
OG0001860	BFLDHLJO_00954	CEKMHFBL_04247
OG0001861	BFLDHLJO_02727	CEKMHFBL_01700
OG0001862	BFLDHLJO_03356	CEKMHFBL_03835
OG0001863	BFLDHLJO_02913	CEKMHFBL_03244
OG0001864	BFLDHLJO_02942	CEKMHFBL_04228
OG0001865	BFLDHLJO_01845	CEKMHFBL_00566
OG0001866	BFLDHLJO_01844	CEKMHFBL_00567
OG0001867	BFLDHLJO_01842	CEKMHFBL_00569
OG0001868	BFLDHLJO_01841	CEKMHFBL_00570
OG0001869	BFLDHLJO_01840	CEKMHFBL_00571
OG0001870	BFLDHLJO_01839	CEKMHFBL_00572
OG0001871	BFLDHLJO_01838	CEKMHFBL_00573
OG0001872	BFLDHLJO_01831	CEKMHFBL_00580
OG0001873	BFLDHLJO_00253	CEKMHFBL_00962
OG0001875	BFLDHLJO_04094	CEKMHFBL_02808
OG0001883	BFLDHLJO_03435	CEKMHFBL_00970
OG0001884	BFLDHLJO_03431	CEKMHFBL_00974
OG0001886	BFLDHLJO_00307	CEKMHFBL_04043
OG0001888	BFLDHLJO_00669	CEKMHFBL_02837
OG0001889	BFLDHLJO_01964	CEKMHFBL_02419
OG0001891	BFLDHLJO_03051	CEKMHFBL_00471
OG0001897	BFLDHLJO_03750	CEKMHFBL_02527
OG0001898	BFLDHLJO_01454	CEKMHFBL_02876
OG0001899	BFLDHLJO_01452	CEKMHFBL_02874
OG0001900	BFLDHLJO_01451	CEKMHFBL_02873
OG0001902	BFLDHLJO_01749	CEKMHFBL_00325
OG0001903	BFLDHLJO_00777	CEKMHFBL_00354
OG0001904	BFLDHLJO_01879	CEKMHFBL_00667
OG0001905	BFLDHLJO_01878	CEKMHFBL_00668
OG0001906	BFLDHLJO_02162	CEKMHFBL_00677
OG0001907	BFLDHLJO_02161	CEKMHFBL_00678
OG0001910	BFLDHLJO_01397, BFLDHLJO_04041	CEKMHFBL_01965
OG0001911	BFLDHLJO_01948	CEKMHFBL_02298
OG0001912	BFLDHLJO_03421	CEKMHFBL_00984
OG0001913	BFLDHLJO_03426	CEKMHFBL_00979
OG0001914	BFLDHLJO_01428	CEKMHFBL_01456
OG0001915	BFLDHLJO_03911	CEKMHFBL_02723
OG0001916	BFLDHLJO_01917	CEKMHFBL_01387
OG0001917	BFLDHLJO_00410	CEKMHFBL_02220
OG0001918	BFLDHLJO_00769	CEKMHFBL_00344
OG0001919	BFLDHLJO_03777	CEKMHFBL_01477
OG0001920	BFLDHLJO_02182	CEKMHFBL_02730, CEKMHFBL_03186
OG0001922	BFLDHLJO_02575	CEKMHFBL_01900
OG0001923	BFLDHLJO_01849	CEKMHFBL_00826
OG0001924	BFLDHLJO_02386	CEKMHFBL_03735
OG0001928	BFLDHLJO_00904	CEKMHFBL_00615
OG0001929	BFLDHLJO_00907	CEKMHFBL_00618
OG0001930	BFLDHLJO_01081, BFLDHLJO_02559	CEKMHFBL_01876
OG0001931	BFLDHLJO_00237	CEKMHFBL_01293
OG0001932	BFLDHLJO_02154, BFLDHLJO_01234	CEKMHFBL_00156
OG0001933	BFLDHLJO_02345	CEKMHFBL_02408
OG0001934	BFLDHLJO_00071	CEKMHFBL_00120
OG0001935	BFLDHLJO_00045	CEKMHFBL_02758
OG0001936	BFLDHLJO_01966	CEKMHFBL_02417
OG0001937	BFLDHLJO_00765	CEKMHFBL_00340
OG0001938	BFLDHLJO_03101	CEKMHFBL_01435
OG0001939	BFLDHLJO_01999	CEKMHFBL_02320
OG0001940	BFLDHLJO_02131	CEKMHFBL_03796
OG0001941	BFLDHLJO_02124	CEKMHFBL_03789
OG0001942	BFLDHLJO_00103	CEKMHFBL_03452
OG0001943	BFLDHLJO_02314	CEKMHFBL_01726
OG0001944	BFLDHLJO_01049	CEKMHFBL_02304
OG0001948	BFLDHLJO_02563	CEKMHFBL_01888
OG0001949	BFLDHLJO_01956	CEKMHFBL_02240
OG0001950	BFLDHLJO_03807	CEKMHFBL_02243
OG0001951	BFLDHLJO_03889	CEKMHFBL_03358, CEKMHFBL_03354
OG0001952	BFLDHLJO_03887	CEKMHFBL_03360
OG0001953	BFLDHLJO_01218	CEKMHFBL_00141
OG0001954	BFLDHLJO_03717	CEKMHFBL_01209
OG0001955	BFLDHLJO_00459	CEKMHFBL_00763
OG0001957	BFLDHLJO_01821	CEKMHFBL_00590
