Orthogroup	GCA_003332265.1	GCA_000310125.2
OG0000898	BFLDHLJO_00887	lcl|AMXB01000016.1_prot_ENO80902.1_2095
OG0000899	BFLDHLJO_00888	lcl|AMXB01000016.1_prot_ENO80904.1_2097
OG0000900	BFLDHLJO_04077	lcl|AMXB01000033.1_prot_ENO77174.1_3225
OG0000901	BFLDHLJO_02542	lcl|AMXB01000005.1_prot_ENO82486.1_781
OG0000902	BFLDHLJO_02973	lcl|AMXB01000005.1_prot_ENO82393.1_688
OG0000903	BFLDHLJO_03000	lcl|AMXB01000019.1_prot_ENO80635.1_2353
OG0000904	BFLDHLJO_02971	lcl|AMXB01000042.1_prot_ENO76220.1_3637
OG0000905	BFLDHLJO_02972	lcl|AMXB01000042.1_prot_ENO76223.1_3640
OG0000906	BFLDHLJO_02712	lcl|AMXB01000004.1_prot_ENO82691.1_650
OG0000907	BFLDHLJO_02713	lcl|AMXB01000005.1_prot_ENO82458.1_753
OG0000910	BFLDHLJO_00781	lcl|AMXB01000052.1_prot_ENO75508.1_3899
OG0000911	BFLDHLJO_00782	lcl|AMXB01000052.1_prot_ENO75507.1_3898
OG0000912	BFLDHLJO_00783	lcl|AMXB01000052.1_prot_ENO75502.1_3893
OG0000913	BFLDHLJO_00785	lcl|AMXB01000010.1_prot_ENO81628.1_1396
OG0000914	BFLDHLJO_00788	lcl|AMXB01000010.1_prot_ENO81630.1_1398
OG0000915	BFLDHLJO_00789	lcl|AMXB01000010.1_prot_ENO81631.1_1399
OG0000916	BFLDHLJO_00790	lcl|AMXB01000010.1_prot_ENO81632.1_1400
OG0000917	BFLDHLJO_00791	lcl|AMXB01000010.1_prot_ENO81633.1_1401
OG0000918	BFLDHLJO_00637	lcl|AMXB01000010.1_prot_ENO81634.1_1402
OG0000919	BFLDHLJO_00638	lcl|AMXB01000010.1_prot_ENO81635.1_1403
OG0000920	BFLDHLJO_01459	lcl|AMXB01000001.1_prot_ENO83174.1_47
OG0000921	BFLDHLJO_01458	lcl|AMXB01000003.1_prot_ENO82783.1_425
OG0000922	BFLDHLJO_00100, BFLDHLJO_00099	lcl|AMXB01000003.1_prot_ENO82801.1_443
OG0000924	BFLDHLJO_02404	lcl|AMXB01000022.1_prot_ENO79618.1_2555
OG0000925	BFLDHLJO_03559	lcl|AMXB01000016.1_prot_ENO80900.1_2093, lcl|AMXB01000006.1_prot_ENO82337.1_941
OG0000926	BFLDHLJO_01095	lcl|AMXB01000023.1_prot_ENO79299.1_2607
OG0000927	BFLDHLJO_01096	lcl|AMXB01000022.1_prot_ENO79615.1_2552
OG0000928	BFLDHLJO_01097	lcl|AMXB01000022.1_prot_ENO79614.1_2551
OG0000929	BFLDHLJO_01098	lcl|AMXB01000008.1_prot_ENO81950.1_1178
OG0000930	BFLDHLJO_01099	lcl|AMXB01000022.1_prot_ENO79613.1_2550
OG0000931	BFLDHLJO_01100	lcl|AMXB01000022.1_prot_ENO79612.1_2549
OG0000932	BFLDHLJO_01101	lcl|AMXB01000022.1_prot_ENO79611.1_2548
OG0000933	BFLDHLJO_01102	lcl|AMXB01000022.1_prot_ENO79610.1_2547
OG0000934	BFLDHLJO_01103	lcl|AMXB01000022.1_prot_ENO79609.1_2546
OG0000935	BFLDHLJO_01105	lcl|AMXB01000022.1_prot_ENO79607.1_2544
OG0000936	BFLDHLJO_01106	lcl|AMXB01000022.1_prot_ENO79606.1_2543
OG0000937	BFLDHLJO_01107	lcl|AMXB01000022.1_prot_ENO79605.1_2542
OG0000938	BFLDHLJO_01108	lcl|AMXB01000022.1_prot_ENO79604.1_2541
OG0000939	BFLDHLJO_01109	lcl|AMXB01000022.1_prot_ENO79603.1_2540
OG0000940	BFLDHLJO_01110	lcl|AMXB01000022.1_prot_ENO79602.1_2539
OG0000941	BFLDHLJO_01111	lcl|AMXB01000022.1_prot_ENO79601.1_2538
OG0000942	BFLDHLJO_01525	lcl|AMXB01000022.1_prot_ENO79599.1_2536
OG0000943	BFLDHLJO_01526	lcl|AMXB01000022.1_prot_ENO79598.1_2535
OG0000944	BFLDHLJO_01527	lcl|AMXB01000022.1_prot_ENO79597.1_2534
OG0000945	BFLDHLJO_01528	lcl|AMXB01000022.1_prot_ENO79596.1_2533
OG0000946	BFLDHLJO_01529	lcl|AMXB01000022.1_prot_ENO79595.1_2532
OG0000947	BFLDHLJO_01530	lcl|AMXB01000022.1_prot_ENO79594.1_2531
OG0000948	BFLDHLJO_01531	lcl|AMXB01000022.1_prot_ENO79593.1_2530
OG0000949	BFLDHLJO_01532	lcl|AMXB01000022.1_prot_ENO79592.1_2529
OG0000950	BFLDHLJO_01533	lcl|AMXB01000022.1_prot_ENO79591.1_2528
OG0000951	BFLDHLJO_01534	lcl|AMXB01000022.1_prot_ENO79590.1_2527
OG0000952	BFLDHLJO_01540	lcl|AMXB01000022.1_prot_ENO79587.1_2524
OG0000956	BFLDHLJO_00245	lcl|AMXB01000033.1_prot_ENO77203.1_3254
OG0000957	BFLDHLJO_02974	lcl|AMXB01000009.1_prot_ENO81860.1_1351
OG0000958	BFLDHLJO_03751	lcl|AMXB01000035.1_prot_ENO76924.1_3334
OG0000960	BFLDHLJO_01900	lcl|AMXB01000033.1_prot_ENO77219.1_3270
OG0000961	BFLDHLJO_01202	lcl|AMXB01000039.1_prot_ENO76439.1_3515
OG0000962	BFLDHLJO_01203	lcl|AMXB01000039.1_prot_ENO76440.1_3516
OG0000963	BFLDHLJO_01204	lcl|AMXB01000039.1_prot_ENO76441.1_3517
OG0000964	BFLDHLJO_01205	lcl|AMXB01000039.1_prot_ENO76442.1_3518
OG0000965	BFLDHLJO_00296	lcl|AMXB01000022.1_prot_ENO79628.1_2565
OG0000966	BFLDHLJO_00298	lcl|AMXB01000022.1_prot_ENO79627.1_2564
OG0000967	BFLDHLJO_00299	lcl|AMXB01000022.1_prot_ENO79626.1_2563
OG0000969	BFLDHLJO_00301	lcl|AMXB01000022.1_prot_ENO79625.1_2562
OG0000970	BFLDHLJO_00304	lcl|AMXB01000032.1_prot_ENO77287.1_3221
OG0000971	BFLDHLJO_00305	lcl|AMXB01000032.1_prot_ENO77282.1_3216
OG0000972	BFLDHLJO_01431	lcl|AMXB01000032.1_prot_ENO77280.1_3214
OG0000973	BFLDHLJO_01432	lcl|AMXB01000032.1_prot_ENO77279.1_3213
OG0000974	BFLDHLJO_01433	lcl|AMXB01000032.1_prot_ENO77278.1_3212
OG0000975	BFLDHLJO_01434	lcl|AMXB01000004.1_prot_ENO82609.1_568
OG0000976	BFLDHLJO_01436	lcl|AMXB01000004.1_prot_ENO82611.1_570
OG0000977	BFLDHLJO_01437	lcl|AMXB01000004.1_prot_ENO82612.1_571
OG0000978	BFLDHLJO_01438	lcl|AMXB01000004.1_prot_ENO82613.1_572
OG0000979	BFLDHLJO_01439	lcl|AMXB01000004.1_prot_ENO82614.1_573
OG0000980	BFLDHLJO_01440	lcl|AMXB01000004.1_prot_ENO82615.1_574
OG0000981	BFLDHLJO_01441	lcl|AMXB01000004.1_prot_ENO82616.1_575
OG0000982	BFLDHLJO_01442	lcl|AMXB01000004.1_prot_ENO82617.1_576
OG0000983	BFLDHLJO_01443	lcl|AMXB01000004.1_prot_ENO82618.1_577
OG0000984	BFLDHLJO_01444	lcl|AMXB01000004.1_prot_ENO82619.1_578
OG0000985	BFLDHLJO_01445	lcl|AMXB01000004.1_prot_ENO82620.1_579
OG0000986	BFLDHLJO_01446	lcl|AMXB01000004.1_prot_ENO82621.1_580
OG0000987	BFLDHLJO_01447	lcl|AMXB01000004.1_prot_ENO82622.1_581
OG0000988	BFLDHLJO_01503	lcl|AMXB01000011.1_prot_ENO81437.1_1493
OG0000989	BFLDHLJO_02672	lcl|AMXB01000013.1_prot_ENO81195.1_1733
OG0000992	BFLDHLJO_02674	lcl|AMXB01000013.1_prot_ENO81196.1_1734
OG0000994	BFLDHLJO_03280, BFLDHLJO_03281	lcl|AMXB01000013.1_prot_ENO81295.1_1833
OG0000995	BFLDHLJO_03277	lcl|AMXB01000013.1_prot_ENO81298.1_1836
OG0000996	BFLDHLJO_03276	lcl|AMXB01000013.1_prot_ENO81299.1_1837
OG0000997	BFLDHLJO_03275	lcl|AMXB01000013.1_prot_ENO81300.1_1838
OG0000998	BFLDHLJO_03274	lcl|AMXB01000013.1_prot_ENO81301.1_1839
OG0000999	BFLDHLJO_03273	lcl|AMXB01000013.1_prot_ENO81302.1_1840
OG0001000	BFLDHLJO_03347	lcl|AMXB01000068.1_prot_ENO74861.1_4127
OG0001001	BFLDHLJO_03348	lcl|AMXB01000068.1_prot_ENO74862.1_4128
OG0001002	BFLDHLJO_03349	lcl|AMXB01000068.1_prot_ENO74863.1_4129
OG0001003	BFLDHLJO_03351	lcl|AMXB01000068.1_prot_ENO74865.1_4131
OG0001004	BFLDHLJO_03354	lcl|AMXB01000078.1_prot_ENO74604.1_4224
OG0001005	BFLDHLJO_00007	lcl|AMXB01000002.1_prot_ENO83052.1_312
OG0001006	BFLDHLJO_03357	lcl|AMXB01000036.1_prot_ENO76836.1_3407
OG0001007	BFLDHLJO_03358	lcl|AMXB01000036.1_prot_ENO76835.1_3406
OG0001008	BFLDHLJO_03359	lcl|AMXB01000036.1_prot_ENO76834.1_3405
OG0001009	BFLDHLJO_03362	lcl|AMXB01000036.1_prot_ENO76826.1_3397
OG0001010	BFLDHLJO_03363	lcl|AMXB01000036.1_prot_ENO76825.1_3396
OG0001011	BFLDHLJO_03364	lcl|AMXB01000036.1_prot_ENO76824.1_3395
OG0001012	BFLDHLJO_03365	lcl|AMXB01000036.1_prot_ENO76823.1_3394
OG0001013	BFLDHLJO_03955	lcl|AMXB01000011.1_prot_ENO81553.1_1609
OG0001014	BFLDHLJO_01869	lcl|AMXB01000005.1_prot_ENO82509.1_804
OG0001015	BFLDHLJO_01870	lcl|AMXB01000005.1_prot_ENO82510.1_805
OG0001016	BFLDHLJO_01871	lcl|AMXB01000005.1_prot_ENO82511.1_806
OG0001017	BFLDHLJO_01872	lcl|AMXB01000005.1_prot_ENO82512.1_807
OG0001018	BFLDHLJO_01875	lcl|AMXB01000005.1_prot_ENO82517.1_812
OG0001019	BFLDHLJO_01876	lcl|AMXB01000090.1_prot_ENO74468.1_4249
OG0001020	BFLDHLJO_03056	lcl|AMXB01000035.1_prot_ENO76921.1_3331
OG0001021	BFLDHLJO_03057	lcl|AMXB01000035.1_prot_ENO76922.1_3332
OG0001022	BFLDHLJO_03061	lcl|AMXB01000035.1_prot_ENO76925.1_3335
OG0001023	BFLDHLJO_02120	lcl|AMXB01000008.1_prot_ENO81917.1_1145
OG0001024	BFLDHLJO_00961	lcl|AMXB01000035.1_prot_ENO76928.1_3338
OG0001025	BFLDHLJO_00963	lcl|AMXB01000035.1_prot_ENO76930.1_3340
OG0001026	BFLDHLJO_00964	lcl|AMXB01000035.1_prot_ENO76931.1_3341
OG0001028	BFLDHLJO_00973	lcl|AMXB01000035.1_prot_ENO76950.1_3360
OG0001029	BFLDHLJO_00974	lcl|AMXB01000032.1_prot_ENO77259.1_3193
OG0001030	BFLDHLJO_00975	lcl|AMXB01000032.1_prot_ENO77258.1_3192
OG0001031	BFLDHLJO_00979	lcl|AMXB01000032.1_prot_ENO77253.1_3187
OG0001032	BFLDHLJO_00980	lcl|AMXB01000032.1_prot_ENO77252.1_3186
OG0001033	BFLDHLJO_00981	lcl|AMXB01000032.1_prot_ENO77251.1_3185
OG0001034	BFLDHLJO_00982	lcl|AMXB01000032.1_prot_ENO77250.1_3184
OG0001035	BFLDHLJO_00983	lcl|AMXB01000032.1_prot_ENO77249.1_3183
OG0001036	BFLDHLJO_00988	lcl|AMXB01000032.1_prot_ENO77244.1_3178
OG0001037	BFLDHLJO_00989	lcl|AMXB01000032.1_prot_ENO77243.1_3177
OG0001038	BFLDHLJO_00990	lcl|AMXB01000032.1_prot_ENO77242.1_3176
OG0001039	BFLDHLJO_00991	lcl|AMXB01000032.1_prot_ENO77241.1_3175
OG0001040	BFLDHLJO_00992	lcl|AMXB01000032.1_prot_ENO77240.1_3174
OG0001041	BFLDHLJO_00993	lcl|AMXB01000032.1_prot_ENO77239.1_3173
OG0001042	BFLDHLJO_00994	lcl|AMXB01000032.1_prot_ENO77238.1_3172
OG0001043	BFLDHLJO_00995	lcl|AMXB01000032.1_prot_ENO77237.1_3171
OG0001044	BFLDHLJO_00997	lcl|AMXB01000032.1_prot_ENO77235.1_3169
OG0001045	BFLDHLJO_00998	lcl|AMXB01000032.1_prot_ENO77234.1_3168
OG0001046	BFLDHLJO_00999	lcl|AMXB01000032.1_prot_ENO77233.1_3167
OG0001047	BFLDHLJO_01000	lcl|AMXB01000032.1_prot_ENO77232.1_3166
OG0001048	BFLDHLJO_01001	lcl|AMXB01000032.1_prot_ENO77231.1_3165
OG0001049	BFLDHLJO_01930	lcl|AMXB01000064.1_prot_ENO74991.1_4082
OG0001050	BFLDHLJO_00909	lcl|AMXB01000020.1_prot_ENO80561.1_2443
OG0001051	BFLDHLJO_02428	lcl|AMXB01000019.1_prot_ENO80603.1_2321, lcl|AMXB01000004.1_prot_ENO82684.1_643
OG0001052	BFLDHLJO_00911	lcl|AMXB01000034.1_prot_ENO77082.1_3317
OG0001053	BFLDHLJO_03063	lcl|AMXB01000045.1_prot_ENO76018.1_3737
OG0001054	BFLDHLJO_02107	lcl|AMXB01000045.1_prot_ENO76017.1_3736
OG0001055	BFLDHLJO_02106	lcl|AMXB01000045.1_prot_ENO76016.1_3735
OG0001056	BFLDHLJO_02105	lcl|AMXB01000045.1_prot_ENO76015.1_3734
OG0001057	BFLDHLJO_02104	lcl|AMXB01000045.1_prot_ENO76014.1_3733
OG0001058	BFLDHLJO_02103	lcl|AMXB01000045.1_prot_ENO76013.1_3732
OG0001059	BFLDHLJO_02102	lcl|AMXB01000045.1_prot_ENO76012.1_3731
OG0001060	BFLDHLJO_02101	lcl|AMXB01000045.1_prot_ENO76011.1_3730
OG0001061	BFLDHLJO_00445	lcl|AMXB01000045.1_prot_ENO76010.1_3729
OG0001062	BFLDHLJO_00444	lcl|AMXB01000045.1_prot_ENO76009.1_3728
OG0001063	BFLDHLJO_00443	lcl|AMXB01000045.1_prot_ENO76008.1_3727
OG0001064	BFLDHLJO_00442	lcl|AMXB01000045.1_prot_ENO76007.1_3726
OG0001065	BFLDHLJO_00441	lcl|AMXB01000045.1_prot_ENO76006.1_3725
OG0001066	BFLDHLJO_00440	lcl|AMXB01000045.1_prot_ENO76005.1_3724
OG0001067	BFLDHLJO_00439	lcl|AMXB01000045.1_prot_ENO76004.1_3723
OG0001068	BFLDHLJO_00438	lcl|AMXB01000045.1_prot_ENO76003.1_3722
OG0001069	BFLDHLJO_00437	lcl|AMXB01000045.1_prot_ENO76002.1_3721
OG0001070	BFLDHLJO_03949	lcl|AMXB01000002.1_prot_ENO82994.1_254
OG0001071	BFLDHLJO_03950	lcl|AMXB01000002.1_prot_ENO82995.1_255
OG0001072	BFLDHLJO_03951	lcl|AMXB01000029.1_prot_ENO77757.1_3014
OG0001073	BFLDHLJO_03952	lcl|AMXB01000029.1_prot_ENO77756.1_3013
OG0001074	BFLDHLJO_03953	lcl|AMXB01000029.1_prot_ENO77755.1_3012
OG0001075	BFLDHLJO_03954	lcl|AMXB01000029.1_prot_ENO77754.1_3011
OG0001076	BFLDHLJO_03956	lcl|AMXB01000029.1_prot_ENO77753.1_3010
OG0001077	BFLDHLJO_01514	lcl|AMXB01000073.1_prot_ENO74718.1_4189
OG0001078	BFLDHLJO_01515	lcl|AMXB01000066.1_prot_ENO74919.1_4112
OG0001079	BFLDHLJO_01516	lcl|AMXB01000066.1_prot_ENO74918.1_4111
OG0001080	BFLDHLJO_00268	lcl|AMXB01000017.1_prot_ENO80789.1_2186
OG0001081	BFLDHLJO_01521	lcl|AMXB01000073.1_prot_ENO74716.1_4187
OG0001082	BFLDHLJO_01520	lcl|AMXB01000073.1_prot_ENO74717.1_4188
OG0001083	BFLDHLJO_01739	lcl|AMXB01000001.1_prot_ENO83192.1_65
OG0001084	BFLDHLJO_01735	lcl|AMXB01000001.1_prot_ENO83190.1_63
OG0001085	BFLDHLJO_02237	lcl|AMXB01000001.1_prot_ENO83182.1_55
OG0001086	BFLDHLJO_02383	lcl|AMXB01000001.1_prot_ENO83179.1_52
OG0001087	BFLDHLJO_02382	lcl|AMXB01000001.1_prot_ENO83178.1_51
OG0001088	BFLDHLJO_01523	lcl|AMXB01000001.1_prot_ENO83176.1_49
OG0001089	BFLDHLJO_00290	lcl|AMXB01000001.1_prot_ENO83175.1_48
OG0001090	BFLDHLJO_00644	lcl|AMXB01000005.1_prot_ENO82404.1_699
OG0001091	BFLDHLJO_00643	lcl|AMXB01000005.1_prot_ENO82403.1_698
OG0001092	BFLDHLJO_00641	lcl|AMXB01000005.1_prot_ENO82401.1_696
OG0001093	BFLDHLJO_00640	lcl|AMXB01000005.1_prot_ENO82400.1_695
OG0001094	BFLDHLJO_01295	lcl|AMXB01000005.1_prot_ENO82397.1_692
OG0001095	BFLDHLJO_00139	lcl|AMXB01000010.1_prot_ENO81672.1_1440
OG0001096	BFLDHLJO_00138	lcl|AMXB01000010.1_prot_ENO81671.1_1439
OG0001097	BFLDHLJO_00137	lcl|AMXB01000005.1_prot_ENO82406.1_701
OG0001098	BFLDHLJO_00136	lcl|AMXB01000005.1_prot_ENO82407.1_702
OG0001099	BFLDHLJO_00135	lcl|AMXB01000005.1_prot_ENO82408.1_703
OG0001100	BFLDHLJO_00134	lcl|AMXB01000005.1_prot_ENO82409.1_704
OG0001101	BFLDHLJO_00133	lcl|AMXB01000002.1_prot_ENO83066.1_326
OG0001102	BFLDHLJO_00131	lcl|AMXB01000002.1_prot_ENO83064.1_324
OG0001103	BFLDHLJO_00130	lcl|AMXB01000002.1_prot_ENO83063.1_323
OG0001104	BFLDHLJO_00127	lcl|AMXB01000002.1_prot_ENO83060.1_320
OG0001105	BFLDHLJO_00126	lcl|AMXB01000002.1_prot_ENO83058.1_318
OG0001106	BFLDHLJO_00125	lcl|AMXB01000002.1_prot_ENO83057.1_317
OG0001107	BFLDHLJO_00124	lcl|AMXB01000002.1_prot_ENO83056.1_316
OG0001108	BFLDHLJO_00123	lcl|AMXB01000002.1_prot_ENO83055.1_315
OG0001109	BFLDHLJO_00122	lcl|AMXB01000002.1_prot_ENO83054.1_314
OG0001110	BFLDHLJO_00118	lcl|AMXB01000002.1_prot_ENO83053.1_313
OG0001111	BFLDHLJO_00117	lcl|AMXB01000002.1_prot_ENO83067.1_327
OG0001112	BFLDHLJO_00116	lcl|AMXB01000002.1_prot_ENO83068.1_328
OG0001113	BFLDHLJO_00115	lcl|AMXB01000002.1_prot_ENO83069.1_329
OG0001114	BFLDHLJO_00114	lcl|AMXB01000002.1_prot_ENO83070.1_330
OG0001115	BFLDHLJO_00112	lcl|AMXB01000002.1_prot_ENO83072.1_332
OG0001116	BFLDHLJO_00111	lcl|AMXB01000046.1_prot_ENO75925.1_3743
OG0001117	BFLDHLJO_00110	lcl|AMXB01000002.1_prot_ENO83073.1_333
OG0001118	BFLDHLJO_00109	lcl|AMXB01000002.1_prot_ENO83074.1_334
OG0001119	BFLDHLJO_00108	lcl|AMXB01000002.1_prot_ENO83075.1_335
OG0001120	BFLDHLJO_00106	lcl|AMXB01000010.1_prot_ENO81661.1_1429
OG0001121	BFLDHLJO_00105	lcl|AMXB01000010.1_prot_ENO81662.1_1430
OG0001122	BFLDHLJO_00104	lcl|AMXB01000010.1_prot_ENO81663.1_1431
OG0001123	BFLDHLJO_02099	lcl|AMXB01000010.1_prot_ENO81641.1_1409
OG0001124	BFLDHLJO_02098	lcl|AMXB01000010.1_prot_ENO81642.1_1410
OG0001128	BFLDHLJO_04075	lcl|AMXB01000065.1_prot_ENO74954.1_4091
OG0001129	BFLDHLJO_00656	lcl|AMXB01000010.1_prot_ENO81658.1_1426
OG0001130	BFLDHLJO_00655	lcl|AMXB01000010.1_prot_ENO81659.1_1427
OG0001131	BFLDHLJO_03073	lcl|AMXB01000027.1_prot_ENO78273.1_2909
OG0001132	BFLDHLJO_01755	lcl|AMXB01000001.1_prot_ENO83196.1_69
OG0001133	BFLDHLJO_03604	lcl|AMXB01000007.1_prot_ENO82128.1_1047
OG0001134	BFLDHLJO_03605	lcl|AMXB01000007.1_prot_ENO82127.1_1046
OG0001135	BFLDHLJO_03606	lcl|AMXB01000007.1_prot_ENO82126.1_1045
OG0001136	BFLDHLJO_03607	lcl|AMXB01000007.1_prot_ENO82125.1_1044
OG0001137	BFLDHLJO_03608	lcl|AMXB01000007.1_prot_ENO82124.1_1043
OG0001138	BFLDHLJO_03610	lcl|AMXB01000007.1_prot_ENO82122.1_1041
OG0001139	BFLDHLJO_03611	lcl|AMXB01000007.1_prot_ENO82121.1_1040
OG0001140	BFLDHLJO_03612	lcl|AMXB01000007.1_prot_ENO82120.1_1039
OG0001141	BFLDHLJO_03613	lcl|AMXB01000007.1_prot_ENO82119.1_1038
OG0001142	BFLDHLJO_03614	lcl|AMXB01000007.1_prot_ENO82118.1_1037
OG0001143	BFLDHLJO_03615	lcl|AMXB01000007.1_prot_ENO82117.1_1036
OG0001144	BFLDHLJO_03616	lcl|AMXB01000007.1_prot_ENO82116.1_1035
OG0001145	BFLDHLJO_03617	lcl|AMXB01000007.1_prot_ENO82115.1_1034
OG0001146	BFLDHLJO_03618	lcl|AMXB01000007.1_prot_ENO82114.1_1033
OG0001147	BFLDHLJO_03619	lcl|AMXB01000007.1_prot_ENO82113.1_1032
OG0001148	BFLDHLJO_00282	lcl|AMXB01000007.1_prot_ENO82139.1_1058
OG0001149	BFLDHLJO_03417	lcl|AMXB01000007.1_prot_ENO82112.1_1031
OG0001150	BFLDHLJO_00021	lcl|AMXB01000007.1_prot_ENO82109.1_1028
OG0001151	BFLDHLJO_00020	lcl|AMXB01000017.1_prot_ENO80810.1_2207
OG0001152	BFLDHLJO_00018	lcl|AMXB01000007.1_prot_ENO82105.1_1024
OG0001153	BFLDHLJO_00017	lcl|AMXB01000007.1_prot_ENO82104.1_1023
OG0001154	BFLDHLJO_00009	lcl|AMXB01000007.1_prot_ENO82099.1_1018
OG0001155	BFLDHLJO_00032	lcl|AMXB01000007.1_prot_ENO82036.1_955
OG0001156	BFLDHLJO_01177	lcl|AMXB01000001.1_prot_ENO83284.1_157
OG0001157	BFLDHLJO_01178	lcl|AMXB01000001.1_prot_ENO83285.1_158
OG0001158	BFLDHLJO_01179	lcl|AMXB01000001.1_prot_ENO83286.1_159
OG0001159	BFLDHLJO_00949	lcl|AMXB01000007.1_prot_ENO82086.1_1005
OG0001160	BFLDHLJO_00950	lcl|AMXB01000007.1_prot_ENO82085.1_1004
OG0001161	BFLDHLJO_00065	lcl|AMXB01000010.1_prot_ENO81645.1_1413
OG0001162	BFLDHLJO_00062	lcl|AMXB01000001.1_prot_ENO83262.1_135
OG0001163	BFLDHLJO_00061	lcl|AMXB01000001.1_prot_ENO83263.1_136
OG0001165	BFLDHLJO_03006	lcl|AMXB01000001.1_prot_ENO83202.1_75
OG0001166	BFLDHLJO_03131	lcl|AMXB01000002.1_prot_ENO82989.1_249
OG0001167	BFLDHLJO_03833	lcl|AMXB01000002.1_prot_ENO83000.1_260
OG0001168	BFLDHLJO_03836	lcl|AMXB01000002.1_prot_ENO83004.1_264
OG0001169	BFLDHLJO_03837	lcl|AMXB01000002.1_prot_ENO83005.1_265
OG0001170	BFLDHLJO_03838	lcl|AMXB01000002.1_prot_ENO83006.1_266
OG0001171	BFLDHLJO_03839	lcl|AMXB01000002.1_prot_ENO83007.1_267
OG0001173	BFLDHLJO_03841	lcl|AMXB01000001.1_prot_ENO83297.1_170
OG0001174	BFLDHLJO_02726	lcl|AMXB01000016.1_prot_ENO80910.1_2103
OG0001175	BFLDHLJO_02725	lcl|AMXB01000007.1_prot_ENO82041.1_960
OG0001176	BFLDHLJO_02724	lcl|AMXB01000007.1_prot_ENO82040.1_959
OG0001177	BFLDHLJO_01600	lcl|AMXB01000011.1_prot_ENO81471.1_1527
OG0001180	BFLDHLJO_02939	lcl|AMXB01000022.1_prot_ENO79647.1_2584
OG0001181	BFLDHLJO_02941	lcl|AMXB01000022.1_prot_ENO79651.1_2588
OG0001182	BFLDHLJO_03155	lcl|AMXB01000018.1_prot_ENO80679.1_2237
OG0001183	BFLDHLJO_03154	lcl|AMXB01000018.1_prot_ENO80682.1_2240
OG0001184	BFLDHLJO_03153	lcl|AMXB01000018.1_prot_ENO80683.1_2241
OG0001185	BFLDHLJO_03152	lcl|AMXB01000018.1_prot_ENO80684.1_2242
OG0001186	BFLDHLJO_03151	lcl|AMXB01000018.1_prot_ENO80685.1_2243
OG0001187	BFLDHLJO_01846	lcl|AMXB01000018.1_prot_ENO80687.1_2245
OG0001188	BFLDHLJO_01836	lcl|AMXB01000018.1_prot_ENO80699.1_2257
OG0001189	BFLDHLJO_01835	lcl|AMXB01000018.1_prot_ENO80700.1_2258
OG0001190	BFLDHLJO_01834	lcl|AMXB01000018.1_prot_ENO80701.1_2259
OG0001191	BFLDHLJO_01833	lcl|AMXB01000018.1_prot_ENO80702.1_2260
OG0001192	BFLDHLJO_01832	lcl|AMXB01000018.1_prot_ENO80703.1_2261
OG0001193	BFLDHLJO_01830	lcl|AMXB01000018.1_prot_ENO80704.1_2262
OG0001194	BFLDHLJO_01829	lcl|AMXB01000018.1_prot_ENO80705.1_2263
OG0001195	BFLDHLJO_01827	lcl|AMXB01000018.1_prot_ENO80707.1_2265
OG0001196	BFLDHLJO_01826	lcl|AMXB01000018.1_prot_ENO80708.1_2266
OG0001197	BFLDHLJO_01491	lcl|AMXB01000017.1_prot_ENO80776.1_2173
OG0001198	BFLDHLJO_02238	lcl|AMXB01000033.1_prot_ENO77199.1_3250
OG0001199	BFLDHLJO_00256	lcl|AMXB01000017.1_prot_ENO80764.1_2161
OG0001200	BFLDHLJO_00255	lcl|AMXB01000017.1_prot_ENO80763.1_2160
OG0001201	BFLDHLJO_00254	lcl|AMXB01000017.1_prot_ENO80762.1_2159
OG0001202	BFLDHLJO_02243	lcl|AMXB01000003.1_prot_ENO82785.1_427
OG0001204	BFLDHLJO_02248	lcl|AMXB01000003.1_prot_ENO82772.1_414
OG0001205	BFLDHLJO_02249	lcl|AMXB01000003.1_prot_ENO82771.1_413
OG0001206	BFLDHLJO_02250	lcl|AMXB01000003.1_prot_ENO82770.1_412
OG0001207	BFLDHLJO_02251	lcl|AMXB01000003.1_prot_ENO82769.1_411
OG0001208	BFLDHLJO_02252	lcl|AMXB01000003.1_prot_ENO82768.1_410
OG0001209	BFLDHLJO_02256	lcl|AMXB01000003.1_prot_ENO82767.1_409
OG0001210	BFLDHLJO_02257	lcl|AMXB01000003.1_prot_ENO82766.1_408
OG0001211	BFLDHLJO_02258	lcl|AMXB01000003.1_prot_ENO82765.1_407
OG0001212	BFLDHLJO_02260	lcl|AMXB01000007.1_prot_ENO82164.1_1083
OG0001213	BFLDHLJO_03142	lcl|AMXB01000011.1_prot_ENO81458.1_1514
OG0001214	BFLDHLJO_03143	lcl|AMXB01000011.1_prot_ENO81457.1_1513
OG0001215	BFLDHLJO_04102	lcl|AMXB01000011.1_prot_ENO81455.1_1511
OG0001216	BFLDHLJO_04101	lcl|AMXB01000011.1_prot_ENO81454.1_1510
OG0001217	BFLDHLJO_00308	lcl|AMXB01000011.1_prot_ENO81453.1_1509
OG0001218	BFLDHLJO_04100	lcl|AMXB01000011.1_prot_ENO81452.1_1508
OG0001219	BFLDHLJO_04099	lcl|AMXB01000011.1_prot_ENO81451.1_1507
OG0001220	BFLDHLJO_01420	lcl|AMXB01000049.1_prot_ENO75680.1_3819, lcl|AMXB01000008.1_prot_ENO81991.1_1219
